#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57653.46590794          3.01          0.74       315.648        23.312       303.633       113.388
   57653.46602318          3.14          0.20        34.330        47.601       224.900       137.674
   57653.46875747          4.58          0.20        18.123       -26.701       242.177        63.389
   57653.47046716          3.32          1.13       247.758        10.534        13.166       100.509
   57653.47289418          5.13          0.20       293.918       -59.138       327.721        30.904
   57653.47321787          2.94          0.30       185.208         6.514        76.697        96.424
   57653.47743355          3.31          0.70        11.576         8.463       251.835        98.556
   57653.47954209          2.19          1.05        69.690        62.979       194.308       153.001
   57653.48270236          2.81          0.59       335.643        39.876       289.700       129.969
   57653.49039800          2.58          1.46         6.442        14.152       261.648       104.247
   57653.49280681          5.48          0.20        20.051       -39.481       248.945        50.608
   57653.49424020          3.44          0.57       205.342        66.800        64.267       156.720
   57653.49596127          3.01          1.48       292.876        14.578       337.252       104.626
   57653.49910221          2.83          1.28        17.946        10.693       253.284       100.783
   57653.49915286          2.88          1.29       321.801        57.691       309.535       147.774
   57653.50285160          3.16          0.69        11.042         2.164       261.547        92.258
   57653.50611492          2.96          0.26       219.161         0.283        54.617        90.216
   57653.51005671          2.92          0.51       325.953         2.289       309.241        92.374
   57653.51061544          5.11          0.20       137.107       -67.170       138.444        22.759
   57653.51098773          4.90          0.24       260.239       -27.057        15.246        62.934
   57653.51148354          2.68          0.41       235.017         4.578        40.704        94.532
   57653.51256229          2.67         10.75       259.529        78.551        17.047       168.545
   57653.51438936          4.54          1.07       133.943        -6.425       142.829        83.507
   57653.51555211          3.13          3.24       313.961        67.372       323.364       157.447
   57653.51613789          2.80          0.67       335.917        -0.856       301.469        89.236
   57653.51645220          3.99          0.23       205.533       -13.165        71.966        76.753
   57653.51687245          2.94          0.76         7.370        25.527       270.272       115.622
   57653.52378160          2.88          0.55       258.707        13.660        21.468       103.651
   57653.52443292          5.80          1.67       330.069       -40.401       310.276        49.685
   57653.52520390          4.78          0.20       103.779       -24.552       176.928        65.422
   57653.52758310          2.82          1.52       232.713        22.095        48.846       112.046
   57653.52765742          2.68          0.53        20.402         6.143       261.139        96.233
   57653.53241214          2.86          1.19        71.220        44.003       211.954       134.026
   57653.53250078          2.84          4.21        17.432        84.099       265.472       174.187
   57653.53467773          3.22          0.62        98.417        44.675       185.575       134.652
   57653.53645164          2.96          2.11       189.053        20.048        95.685       109.956
   57653.53815473          3.17          0.20        58.996         0.378       226.340        90.424
   57653.54028484          2.99          0.64       173.946        18.061       112.167       107.966
   57653.54311194          2.99          2.67       172.121        43.833       115.009       133.738
   57653.54315174          3.30          0.28        47.922        41.432       239.149       131.490
   57653.54654847          5.60          0.21        64.626       -34.494       223.802        55.547
   57653.54779236          2.87          2.03       340.467        13.696       308.353       103.792
   57653.55366150          3.01          0.25        51.815         6.684       239.110        96.741
   57653.55734772          2.63          0.93       118.491         6.724       173.769        96.674
   57653.55990442          3.17          0.24       170.781        33.805       122.410       123.710
   57653.56302578          3.10          0.49       267.996         7.254        26.334        97.259
   57653.56554008          3.24          0.28       174.036        66.370       121.192       156.274
   57653.56643537          2.75          2.11        55.611         9.061       239.921        99.112
   57653.56719251          2.84          0.58       184.381        16.797       111.450       106.703
   57653.56929399          2.76          0.73       333.189        24.314       323.404       114.406
   57653.57156922          2.88          0.73       225.860        -2.239        71.542        87.700
   57653.57555294          3.15          1.22        24.108        32.568       274.698       122.655
   57653.57568537          5.12          0.20       327.825       -60.470       330.971        29.614
   57653.57970595          3.34          2.47       305.144        25.797       355.229       115.861
   57653.58347336          4.61          0.38       353.189       -19.782       308.502        70.317
   57653.58387766          2.99          0.27       156.069        32.283       145.760       122.193
   57653.59283829          2.84          0.39       296.441        -3.120         8.631        86.930
   57653.59374867          3.04          1.44         1.029        19.131       304.371       109.230
   57653.59789885          2.61          0.49       298.629        18.289         8.303       108.343
   57653.60719199          3.25          0.26       237.622        14.746        72.664       104.701
   57653.60864909          2.94          0.41       199.244        39.989       111.580       129.901
   57653.61050947          3.19          0.20       142.218        31.166       169.211       121.086
   57653.61168015          2.67          0.64        84.092        21.418       227.750       111.424
   57653.61654644          2.73          0.82       108.576         2.768       205.059        92.735
   57653.61819559          2.88          0.56       126.846        -2.346       187.394        87.594
   57653.62378346          3.04          0.48       204.382        17.962       111.888       107.877
   57653.62468102          2.78          0.69       224.053         5.615        92.531        95.550
   57653.63863902          4.55          0.20       123.127       -16.778       198.513        73.169
   57653.63867306          2.83          0.46        12.966         7.160       308.651        97.256
   57653.63987413          3.07          1.32       169.744         1.185       152.320        91.090
   57653.64266245          3.48          1.08       351.347        33.351       331.719       123.451
   57653.64461994          2.51          0.60        58.033        53.587       265.619       143.634
   57653.64488916          3.52          0.22       304.936        -6.882        18.921        83.179
   57653.64840953          3.03          0.63        71.395        46.053       253.645       136.079
   57653.65018593          2.93          0.34        66.020         8.900       259.745        98.938
   57653.65045303          5.17          0.20       102.894       -36.419       223.055        53.561
   57653.65288858          4.95          0.20       334.670       -33.558       352.055        56.533
   57653.66114747          2.83          0.59       122.713         1.060       207.026        91.007
   57653.66672082          2.94          0.21       268.189        15.592        63.589       105.595
   57653.66676036          4.72          0.20       346.303       -74.824       345.366        15.271
   57653.66846437          5.04          0.23        14.152       -41.607       318.244        48.490
   57653.66991633          4.84          0.25        60.355       -27.752       272.591        62.298
   57653.67309340          3.13          1.87        35.662        18.360       298.364       108.440
   57653.68145299          3.02          1.11       124.917        29.490       212.110       119.432
   57653.68676152          2.90          0.44       223.328        34.053       115.708       123.987
   57653.69078784          5.94          1.30       327.661       -71.609        12.611        18.473
   57653.69503362          2.87          0.98       344.783        30.191       357.196       120.289
   57653.69669574          4.36          0.20       338.457       -69.549         4.007        20.541
   57653.69684411          2.90          0.64       201.844        54.750       140.842       144.663
   57653.69732050          3.01          1.02        38.250         2.766       304.538        92.844
   57653.69812469          2.98          0.47        66.044        14.141       277.017       104.181
   57653.70458128          2.78          0.29       169.443        13.636       175.975       103.542
   57653.71277094          5.03          0.20       204.822       -63.080       143.479        26.831
   57653.71781747          3.20          1.67       198.672        25.129       151.543       115.040
   57653.71790294          2.84          0.39       122.597         3.202       227.628        93.150
   57653.72910311          2.80          3.80        59.553        59.790       294.566       149.837
   57653.73769606          2.99          1.70       296.670        46.121        60.789       136.170
   57653.73950566          3.02          0.21       309.373        17.535        48.671       107.601
   57653.74113338          3.04          0.86       172.606        41.401       186.002       131.305
   57653.74419987          3.83          2.45        64.660        49.697       294.951       139.737
   57653.75137325          2.98          0.48       333.556        26.462        28.768       116.552
   57653.75737737          3.04          0.27         5.701        13.022       358.767       103.121
   57653.75836422          4.74          0.20       209.378       -30.429       155.431        59.486
   57653.76057148          2.32          1.78       119.953        36.997       245.615       126.948
   57653.76239811          2.77          0.60       119.558        16.635       246.708       106.589
   57653.76556531          3.03          0.41        75.153        11.749       292.257       101.776
   57653.76910281          2.75          0.28       240.341        41.923       128.446       131.879
   57653.77130553          2.84          0.51        30.813        24.867       338.662       114.951
   57653.77168521          2.89          0.95       145.074        23.271       224.547       113.193
   57653.77226980          2.85          0.88        64.728        25.875       305.078       115.917
   57653.77266801          2.62          0.52       158.591         9.631       211.403        99.543
   57653.77367372          3.06          1.24        54.230         7.007       316.116        97.067
   57653.78015466          3.03          0.59        57.596        35.572       315.040       125.624
   57653.78061176          3.10          0.43       255.987         2.890       116.882        92.868
   57653.78180037          2.66          0.38       269.431        24.908       103.906       114.910
   57653.78221047          2.96          1.22       352.613        44.196        20.833       134.294
   57653.78240421          4.82          0.39       285.738       -20.352        87.735        69.673
   57653.78286851          4.00          0.20       342.931        -8.461        30.737        81.633
   57653.78332666          3.04          0.53       162.670        30.062       211.161       119.972
   57653.78413914          3.00          0.50        31.785         8.782       342.339        98.867
   57653.79692935          2.86          0.98       317.356        -2.402        61.391        87.670
   57653.79952106          2.83          2.22        63.070        31.425       316.564       121.469
   57653.80015152          4.98          0.25       275.290       -27.923       104.575        62.083
   57653.80815093          5.10          0.20       245.738       -34.503       137.009        55.456
   57653.80868689          2.78          1.05        60.169        62.285       322.666       152.331
   57653.81056090          3.15          0.56       105.873        13.106       277.781       103.083
   57653.81705854          3.26          0.40       128.913         1.770       257.108        91.713
   57653.82069234          2.95          0.72        68.857        11.136       318.455       101.174
   57653.82136367          4.41          0.26       245.167       -13.138       142.388        76.821
   57653.82578307          2.83          0.34       226.093         9.991       163.091        99.926
   57653.82601058          3.04          0.53       259.345        30.150       129.961       120.134
   57653.83187582          2.95          0.54       185.800        36.335       205.580       126.242
   57653.83197582          4.57          0.20       285.641       -12.644       105.741        77.380
   57653.83438056          3.15          1.33       314.335        28.561        77.972       118.630
   57653.84081227          3.12          1.02       276.793        45.418       117.897       135.432
   57653.84146811          5.26          0.31       339.482       -60.444        55.277        29.643
   57653.84777690          4.65          0.20       143.249       -28.433       253.896        61.497
   57653.86429773          3.29          0.56       134.760        24.829       268.285       114.765
   57653.87366466          3.35          0.20       344.394        -8.598        62.051        81.493
   57653.87722319          4.87          0.23       139.892       -28.825       267.886        61.109
   57653.87793098          4.65          0.20       230.268       -35.931       177.679        54.007
   57653.87890627          2.81          0.90       171.329        15.966       237.017       105.876
   57653.88004595          2.88          0.52       182.730        13.087       226.033       102.996
   57653.88153546          5.17          0.20       326.441       -54.454        82.770        35.622
   57653.88309817          3.44          3.75       350.624        31.759        59.240       121.854
   57653.88591990          4.84          0.23       169.029       -25.532       241.864        64.380
   57653.88635279          5.74          0.20       224.916       -45.596       186.058        44.335
   57653.88864387          3.13          2.12       217.019        58.030       194.936       147.957
   57653.89218773          3.72          2.13        57.127        20.934       355.981       110.988
   57653.90190714          2.79          4.03       213.631        18.783       203.039       108.707
   57653.90372118          4.70          0.20       346.414       -46.424        70.856        43.666
   57653.90527576          2.94          0.61        11.402        55.258        46.432       145.350
   57653.90693672          2.80          1.71         4.357        55.983        54.092       146.076
   57653.90870911          4.83          0.27       174.653       -25.615       244.463        64.295
   57653.90929127          4.60          0.22       344.961       -19.136        74.338        70.955
   57653.91405304          4.88          0.21       126.694       -64.765       294.508        25.187
   57653.91885600          4.97          0.22        19.249       -19.132        43.523        70.959
   57653.91917260          4.76          0.20        14.247       -17.186        48.635        72.907
   57653.92030955          2.93          0.67       294.125        15.799       129.189       105.837
   57653.92116753          3.04          0.79        13.991         0.046        49.605        90.138
   57653.92852742          2.45          2.20       304.309        30.312       121.992       120.365
   57653.92888797          2.96          0.24       246.905        -0.765       179.484        89.198
   57653.93833139          2.95          0.41       221.121        51.841       208.756       141.774
   57653.94340134          2.79          0.66        27.825        -4.629        43.801        85.456
   57653.94395344          4.73          0.26       355.533       -21.664        76.284        68.429
   57653.94408078          2.84          0.39       348.725         3.188        83.144        93.279
   57653.94410125          3.28          0.38       338.198         6.876        93.682        96.962
   57653.95527243          5.49          0.37       315.200       -56.093       120.608        33.968
   57653.95598620          4.96          0.20        94.631       -39.513       341.615        50.487
   57653.96739356          4.95          0.20        32.157       -23.096        48.146        66.985
   57653.96986962          2.97          3.56       239.067        10.060       202.132       100.014
   57653.97047301          2.65          0.50       172.718        28.717       268.680       118.629
   57653.97053793          3.14          1.05       230.132        43.180       211.360       133.124
   57653.97098590          5.37          0.22       136.896       -36.834       304.742        53.106
   57653.97232348          5.34          0.31       179.834       -42.950       262.244        46.961
   57653.97639832          2.87          0.45       247.793         2.720       195.752        92.686
   57653.97889008          3.10          0.65        57.594         0.618        26.841        90.670
   57653.97945255          4.96          0.60       344.354       -76.857       100.151        13.228
   57653.97998059          2.91          5.01        35.997        65.177        48.714       155.250
   57653.98105244          2.95          1.59        65.283        33.927        19.879       123.967
   57653.98116709          3.49          1.48        40.631        39.942        44.576       130.012
   57653.98274637          5.10          0.20        98.405       -36.177       347.492        53.817
   57653.98467463          2.67          0.46        13.421         2.716        73.100        92.807
   57653.98543899          2.74          0.37       304.888         2.300       141.915        92.352
   57653.98801031          3.14          0.87       323.688         1.284       124.040        91.357
   57653.99003652          3.85          3.03       358.045        19.585        90.414       109.677
   57653.99581100          3.07          0.29       323.031         0.583       127.512        90.655
   57654.00267589          3.03          0.27       266.438        42.940       186.670       132.937
   57654.00416868          2.99          1.24       112.136        51.394       341.326       141.360
   57654.00606468          4.45          0.20        75.922       -22.368        18.360        67.660
   57654.01070150          2.72          0.90       104.928        42.474       350.916       132.451
   57654.01158806          3.29          0.86       347.506         1.766       108.731        91.855
   57654.01480258          3.21          0.40       110.261        20.328       347.112       110.299
   57654.01708580          3.09          0.81        53.687         0.545        44.535        90.601
   57654.01800155          5.54          0.38       355.030       -53.685       103.505        36.405
   57654.02280571          2.96          0.47       140.040        -2.764       320.258        87.171
   57654.02446319          2.95          0.20        83.637        15.577        17.227       105.590
   57654.02601223          4.76          1.10       175.622       -89.354       287.248         0.559
   57654.03702177          3.06          0.35       257.359        10.582       208.081       100.564
   57654.04178675          4.54          1.07        27.102       -11.736        80.045        78.346
   57654.04438609          4.62          0.40       170.039       -77.174       298.139        12.740
   57654.04708082          3.24          1.25        25.728        25.178        83.304       115.260
   57654.05229546          3.35          1.46       214.732         1.174       256.210        91.103
   57654.05305286          2.85          0.80        86.377        15.217        24.809       105.224
   57654.05434612          3.13          0.67       201.328        10.460       270.359       100.380
   57654.05618334          3.37          0.68       218.914        -6.652       253.424        83.281
   57654.05979216          3.06          0.44       308.343        24.252       165.328       114.309
   57654.06583897          2.92          0.48       138.590        -0.310       337.240        89.627
   57654.06781285          3.50          0.33       232.835        11.942       243.721       101.891
   57654.06796551          3.19          0.49       291.148        15.509       185.466       105.544
   57654.06918508          2.95          2.83        63.742        23.040        53.255       113.079
   57654.07121057          2.71         12.09       183.396        46.244       294.381       136.158
   57654.07336256          5.50          0.30       166.794       -20.546       311.761        69.371
   57654.08347271          2.92          1.72       259.759        41.419       222.510       131.408
   57654.08382575          4.59          0.30       256.120       -16.299       226.175        73.680
   57654.08521119          3.13          0.77        68.805         0.173        54.011        90.207
   57654.08536859          2.94          2.73        79.865        42.604        42.930       132.618
   57654.08878367          5.23          0.22       215.168       -37.144       268.908        52.784
   57654.09087317          4.82          0.20        82.977       -39.231        41.956        50.785
   57654.09242258          3.01          0.65       295.868         9.874       189.566        99.915
   57654.10012226          3.15          0.48       220.875         4.142       267.335        94.078
   57654.10872907          2.89          0.38       176.921        14.008       314.392       103.923
   57654.10995234          3.81          0.93       269.220        -7.621       222.518        82.380
   57654.11086279          2.86          0.40       249.426         0.155       242.655        90.127
   57654.11131925          2.77          0.74       135.988        18.305       356.239       108.243
   57654.11548670          3.02          0.78       280.935        -0.502       212.811        89.517
   57654.11724321          2.97          0.39       350.129        30.829       144.256       120.917
   57654.11779773          4.95          0.20        13.726       -35.451       120.865        54.636
   57654.12730808          5.25          0.28        10.286       -49.327       127.740        40.761
   57654.13019289          2.93          0.26       131.765        14.751         7.279       104.694
   57654.13284311          3.06          1.46        84.890        42.378        55.043       132.382
   57654.13380095          3.33          0.77        57.785         9.328        82.559        99.375
   57654.15482051          4.58          0.42       286.526       -22.610       221.385        67.416
   57654.15718766          2.84          0.56       114.172        19.913        34.603       109.876
   57654.16355775          2.79          0.69       207.356        19.569       303.764       109.496
   57654.16464478          3.06          0.34       121.288        58.114        30.093       148.065
   57654.16610457          4.82          0.20        60.918       -54.131        91.204        35.914
   57654.16982228          5.48          0.20        87.337       -43.336        66.106        46.670
   57654.17331947          5.25          0.20       306.716       -37.623       207.853        52.431
   57654.18022277          3.33          0.38       233.383         3.355       283.741        93.308
   57654.18144598          3.18          2.49       135.853        50.081        21.641       140.016
   57654.18532867          2.93          1.03       155.065        51.473         3.860       141.393
   57654.18682586          3.63          0.26       286.668         5.484       232.839        95.515
   57654.19168964          5.24          0.26       203.434       -67.935       317.741        21.986
   57654.19442646          3.08          6.46       332.542        77.341       189.847       167.423
   57654.19839216          2.82          1.48       201.153        48.033       322.568       137.956
   57654.19851378          2.87          1.14       296.143        15.968       227.597       106.013
   57654.21611741          3.44          0.60       241.337        10.628       288.754       100.593
   57654.22035058          2.99          0.96        15.714        19.966       155.872       110.051
   57654.22504591          3.15          0.21        99.760        -0.463        73.539        89.520
   57654.22665998          3.11          1.58        75.504        37.302        98.309       127.318
   57654.22717400          4.89          0.20       148.311       -64.449        25.853        25.478
   57654.22756111          2.91          1.40       231.904        30.668       302.347       120.622
   57654.23015456          3.18          1.69       140.100         7.160        35.038        97.092
   57654.23188845          2.84          1.59       192.610        53.754       343.198       143.672
   57654.24220711          3.97          1.91       351.289        -8.562       188.197        81.527
   57654.24365571          2.78          1.92       111.410        70.720        68.384       160.679
   57654.24505131          3.20          0.27       323.457        50.970       217.115       141.047
   57654.24657638          3.20          0.71        56.662        28.131       124.364       118.175
   57654.25199213          2.89          0.52       265.215        -3.462       277.805        86.538
   57654.25382626          2.57          2.31        20.978        83.103       162.362       173.182
   57654.25832356          2.93          0.74        76.609        10.473       108.684       100.489
   57654.26636556          3.11          1.74        67.209        33.859       120.946       123.887
   57654.26776757          4.55          0.74        90.544       -15.926        98.201        74.071
   57654.26789266          2.48          1.97        18.943        72.799       169.694       162.879
   57654.27196463          4.93          0.20       279.399       -54.651       270.713        35.367
   57654.28182950          2.96          0.32       212.639        31.555       341.194       121.487
   57654.28916275          3.24          0.83        64.380        27.722       132.016       117.754
   57654.29501747          2.75          0.85       174.826        14.771        23.735       104.685
   57654.29507043          2.92          0.82        25.410        -3.445       173.163        86.635
   57654.29748581          3.00          0.20        64.243        24.403       135.164       114.436
   57654.29866441          2.79          0.48       308.724        26.620       251.177       116.684
   57654.30222211          2.63          2.49       185.560        -4.988        15.601        84.926
   57654.30559193          2.95          1.54       147.144        30.367        55.210       120.289
   57654.31526645          2.61         10.13       241.376        70.330       324.725       160.298
   57654.32300244          3.11          1.65       234.158        -9.392       334.491        80.563
   57654.33349264          2.77          0.76       252.189         6.404       320.267        96.387
   57654.33436428          1.79          1.42       276.845        30.648       295.966       120.671
   57654.34068385          3.09          1.11       283.514         7.161       291.536        97.193
   57654.34408933          2.80          0.77       206.202        13.777        10.084       103.703
   57654.34473458          4.89          0.31       222.910       -26.232       353.564        63.708
   57654.35150498          3.07          2.05       199.912        14.891        19.051       104.812
   57654.35292811          3.02          0.23       146.059        23.011        73.388       112.933
   57654.35464067          1.99          0.93       235.048        19.115       345.062       109.073
   57654.35937707          2.85          2.15         8.648        35.349       213.119       125.439
   57654.36676932          2.89          0.35       284.950        -0.049       299.506        89.984
   57654.36987743          4.41          0.55        17.524        13.581       208.042       103.667
   57654.37094356          5.46          0.24       264.297       -57.680       321.525        32.316
   57654.37188494          3.02          1.49       164.588        39.615        61.708       129.526
   57654.37189256          2.97          0.95       120.949        32.280       105.314       122.226
   57654.37426200          2.83          0.76       101.098        27.332       126.020       117.306
   57654.37517211          4.54          0.20        54.308       -25.794       173.217        64.257
   57654.37759347          3.14          0.47       189.489        11.222        38.886       101.136
   57654.38162061          5.62          0.23       113.027       -59.727       116.934        30.235
   57654.38762837          2.61          0.56       327.018         4.074       264.968        94.158
   57654.38783190          3.12          0.20       319.072        -6.812       272.978        83.264
   57654.39161021          5.10          0.20       191.755       -57.367        41.637        32.545
   57654.39323234          4.89          0.40       262.121       -26.999       331.843        62.996
   57654.39402657          5.36          0.20       341.949       -54.558       252.311        35.532
   57654.39472556          5.31          0.22        54.973       -33.703       179.625        56.347
   57654.40331422          2.74          0.67       294.525         5.690       303.131        95.738
   57654.40454514          4.84          0.20        10.912       -46.135       227.201        43.956
   57654.41052597          4.59          0.21       103.718       -65.829       136.733        24.147
   57654.41361135          5.18          0.78       321.031       -35.955       280.294        54.122
   57654.41600953          4.51          0.26       103.403       -69.093       139.063        20.884
   57654.42367259          3.07          1.45        13.573        18.012       231.411       108.102
   57654.42438785          4.67          0.20       119.648       -61.068       125.752        28.884
   57654.42842101          2.83          0.58       340.947        33.194       265.774       123.288
   57654.43345535          2.87          0.61       156.905        54.937        91.592       144.848
   57654.43460269          4.79          0.20        17.618       -34.143       231.344        55.946
   57654.44060248          4.89          0.20       303.874       -24.860       307.199        65.199
   57654.45258289          3.02          0.57        73.370        21.607       182.026       111.626
   57654.45465619          4.56          1.06       141.040       -15.941       115.163        73.984
   57654.45579815          2.81          0.55       292.231         7.872       324.374        97.918
   57654.46140201          2.88          0.46       103.830        -0.853       154.791        89.120
   57654.46222365          2.83          6.52       293.010        67.059       326.098       157.109
   57654.46443154          3.00          1.01       186.373        -0.245        73.344        89.665
   57654.46549218          3.08          0.38       119.807        23.520       140.257       113.467
   57654.47076832          5.47          0.49       223.987       -32.598        37.972        57.340
   57654.47242101          2.95          3.54        67.047        41.753       195.466       131.781
   57654.47549338          5.47          0.48        20.078       -41.918       243.656        48.171
   57654.48092513          2.91          0.54        37.673        -3.856       227.993        86.217
   57654.48159292          5.16          0.20       277.232       -30.472       348.620        59.547
   57654.48568447          4.73          0.20       197.857       -61.281        69.471        28.631
   57654.48682823          2.96          0.63       318.427        28.973       309.397       119.052
   57654.49104157          4.78          0.20        80.112       -17.619       189.235        72.394
   57654.49109928          2.60         10.31       311.540        79.709       318.147       169.782
   57654.49203625          2.98          0.40       160.567        20.545       109.106       110.455
   57654.50255086          2.83          1.01       110.613         6.404       162.852        96.365
   57654.50509904          3.01          1.88       168.477        18.771       105.917       108.678
   57654.50665622          2.82          1.01       250.509        34.249        24.511       124.228
   57654.50780647          2.81          0.48        48.294        25.577       227.035       115.636
   57654.51131753          3.26          0.86        94.442        12.721       182.174       102.708
   57654.51342763          2.77          0.29       137.651        -3.107       139.754        86.820
   57654.51813868          4.44          0.20       196.173       -14.794        82.923        75.118
   57654.51867807          2.91          0.78       311.020         2.215       328.274        92.286
   57654.52599429          4.95          0.31       325.652       -26.094       316.254        63.990
   57654.53011609          3.31          0.65       100.767        33.592       182.596       123.567
   57654.53052348          3.17          0.36       167.064        -4.930       116.512        84.977
   57654.53717887          3.10          1.04        38.281         4.398       247.683        94.472
   57654.53719601          2.86          1.91       343.448         5.301       302.528        95.397
   57654.53835992          5.13          0.27       196.913       -31.380        89.471        58.531
   57654.54253071          3.07          1.83        44.067        44.519       243.761       134.583
   57654.54723899          2.97          0.25       297.543        -3.292       352.055        86.760
   57654.54919149          2.97          1.08        48.436        31.907       241.821       121.966
   57654.55519964          2.56          1.16       359.041        24.959       293.429       115.058
   57654.55625929          2.97          2.42       269.946        29.857        22.970       119.867
   57654.55629735          2.87          1.18       259.370        31.484        33.564       121.477
   57654.55681845          3.06          0.96       173.179        20.544       119.887       110.449
   57654.55864737          5.25          0.20       235.110       -43.892        58.537        46.056
   57654.56213747          3.98          0.20       213.207       -11.017        81.768        78.907
   57654.56244833          3.31          1.00       233.916        14.809        61.204       104.760
   57654.56416388          3.25          0.33       121.787         8.999       173.917        98.944
   57654.56623866          5.12          0.20       301.056       -67.142       355.211        22.909
   57654.57267416          2.92          0.39        34.076         9.094       264.696        99.173
   57654.58040311          4.74          0.21       336.336       -17.192       325.224        72.901
   57654.58577056          3.24          1.29       167.552        14.479       135.963       104.385
   57654.58698144          4.51          0.20       333.989       -17.878       329.944        72.213
   57654.58782185          3.02          0.34       358.068        41.758       306.177       131.857
   57654.59905610          2.68          0.46        79.185        10.611       229.105       100.626
   57654.59915216          5.08          0.32        11.892       -32.155       296.462        57.941
   57654.60381294          3.70          0.26       235.980         1.093        74.051        91.044
   57654.60683030          2.78          1.06       292.332        67.486        18.994       157.533
   57654.60946262          3.25          0.78       358.586        -0.518       313.475        89.582
   57654.60956970          3.79          2.66       274.890        17.826        37.246       107.842
   57654.61175624          3.17          1.79       288.356        19.778        24.569       109.817
   57654.62216123          5.26          0.29       254.994       -59.530        61.496        30.446
   57654.62262796          5.30          0.27       129.647       -23.517       187.207        66.421
   57654.62316094          3.06          1.75       356.082        37.750       320.924       127.850
   57654.62498909          3.14          0.81       310.433        19.341         7.260       109.411
   57654.62752628          3.00          1.88       302.962         2.628        15.626        92.687
   57654.63231428          3.49          1.41       326.526        21.953       353.805       112.040
   57654.63484231          2.87          0.32        32.452        18.157       288.753       108.239
   57654.63791199          2.91          0.25        90.858        -2.413       231.482        87.585
   57654.63938161          3.05          2.21       323.251        29.397       359.643       119.481
   57654.64161110          4.90          0.20       340.093       -23.936       343.559        66.158
   57654.64273282          2.98          0.77       253.256        25.171        70.866       115.151
   57654.64521454          3.09          0.85       322.718        35.021         2.289       125.104
   57654.64571238          2.88          0.69       331.843         2.174       353.306        92.264
   57654.64706679          3.08          0.36       324.355        42.527         1.330       132.612
   57654.65012566          5.18          0.20       169.139       -24.343       157.618        65.562
   57654.65175128          3.13          1.50       163.153        73.516       164.110       163.420
   57654.65248839          2.65          1.95        86.589        22.931       240.967       112.934
   57654.65769880          2.79          0.98       287.847        26.208        41.676       116.245
   57654.65949201          5.08          0.20       296.939       -36.438        33.121        53.608
   57654.66240190          3.14          0.55       223.047         1.441       108.135        91.374
   57654.66758164          2.92          0.71       234.107         3.462        98.947        93.409
   57654.67986779          3.13          0.78        78.123         6.162       259.347        96.182
   57654.68085861          3.20          1.40       194.339        12.455       143.511       102.363
   57654.68152858          2.92          0.80        68.250         6.385       269.818        96.421
   57654.68213163          3.58          0.58       265.313         7.738        73.000        97.735
   57654.68500963          3.01          1.71        40.358        37.242       298.925       127.316
   57654.68559861          3.18          1.43        19.047        10.491       320.492       100.585
   57654.68738043          3.13          0.54        54.228         3.762       285.957        93.820
   57654.68749267          2.93          0.90       307.949         2.412        32.285        92.476
   57654.68894262          2.82          0.43       284.660        45.432        56.192       135.464
   57654.68905215          3.02          1.78        98.339        17.888       242.427       107.872
   57654.69088074          2.62          0.82       155.856         2.886       185.604        92.798
   57654.69758664          4.88          0.46        26.147       -24.437       317.746        65.654
   57654.69926352          3.04          1.03        69.541        45.532       274.845       135.563
   57654.69957561          4.05          0.20       308.826       -13.780        35.748        76.284
   57654.70101069          3.04          0.66       331.657         3.380        13.455        93.469
   57654.70116319          4.58          0.28       122.181       -79.140       223.432        10.812
   57654.70216128          3.12          1.53        88.860        29.188       256.614       119.188
   57654.70342284          3.04          0.39       159.995        51.681       185.956       141.588
   57654.70580851          4.92          0.25        14.739       -24.722       332.112        65.375
   57654.70802385          3.62          0.26       308.771        -6.815        38.862        83.249
   57654.71159226          2.93          0.50       315.006        11.490        33.938       101.563
   57654.71202310          2.88          0.43       303.208         1.114        45.880        91.171
   57654.71271117          3.20          0.49       239.671        30.441       109.719       120.397
   57654.71397984          2.85          1.22        79.636        74.586       269.805       164.598
   57654.71449541          3.19          3.57       120.563        19.638       229.391       109.588
   57654.71452506          2.97          1.26       300.847        -0.525        49.142        89.528
   57654.71532994          2.73          0.44        34.118        35.563       316.119       125.644
   57654.71749584          3.09          0.35        65.942         7.919       285.108        97.960
   57654.71821281          5.05          0.43       111.547       -31.804       239.835        58.164
   57654.71833681          2.68          2.52        40.997        37.518       310.317       127.591
   57654.71852586          5.27          0.25       280.254       -28.940        71.129        61.078
   57654.72065493          2.80          0.47       254.047        12.797        98.181       102.774
   57654.72691208          3.29          0.26        62.248        -3.358       292.218        86.690
   57654.72983443          2.94          0.31       150.259        52.161       205.205       142.076
   57654.73349363          3.20          0.75       282.813        22.175        74.065       112.201
   57654.74010199          2.95          0.74       289.383        11.057        69.859       101.092
   57654.74270799          3.35          3.24       246.246        57.716       114.065       147.682
   57654.74395650          5.83          0.64       142.714       -64.708       218.038        25.218
   57654.74427434          5.18          0.20        10.258       -34.361       350.479        55.737
   57654.74728170          2.98          1.37        49.728        40.818       312.020       130.880
   57654.74751793          3.26          3.38       290.870        82.854        71.749       172.893
   57654.74903168          2.38          1.96       288.535        28.253        73.962       118.288
   57654.74945697          2.60          7.56       353.016        47.915         9.592       138.013
   57654.75274556          4.61          0.20       122.240       -74.044       241.848        15.910
