#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   55564.92693796          3.57          0.28       123.660         1.618        43.073        91.585
   55564.92924426          3.96          0.47       104.967        -9.454        62.609        80.529
   55564.92984985          3.19          0.49        66.218        45.058       101.513       135.082
   55564.93314741          3.17          0.42        11.615        -0.276       157.367        89.780
   55564.94089847          3.28          0.39        28.970        10.742       142.802       100.792
   55564.95465045          3.09          0.47       301.897        43.008       234.899       133.042
   55564.95966422          3.40          0.66       251.260        20.161       287.320       110.143
   55564.96064565          5.06          0.20        19.899       -43.620       159.030        46.430
   55564.96065588          4.95          0.51       223.749       -29.401       315.143        60.561
   55564.96120380          3.61          1.03       246.057        54.564       293.137       144.540
   55564.96304334          4.75          1.30       260.195       -14.721       279.570        75.271
   55564.96701512          3.72          0.46       198.925       -10.269       342.280        79.677
   55564.96709208          5.08          0.31       208.119       -28.313       333.102        61.639
   55564.96797178          3.33          0.64       221.692        10.688       319.872       100.645
   55564.97012693          5.05          0.52       230.996       -29.114       311.313        60.854
   55564.97293280          5.84          0.35       192.637       -16.683       350.702        73.262
   55564.97406068          3.17          0.67        86.381         5.085        97.359        95.085
   55564.97456382          3.93          0.35       358.945        -7.584       184.989        82.473
   55564.98566200          3.01          0.83       137.635        18.085        50.287       108.037
   55564.99146213          5.26          0.20        72.843       -74.373       117.376        15.638
   55564.99348551          4.58          0.20        93.542       -12.430        97.228        77.562
   55564.99873855          3.39          0.89       250.476        45.173       302.248       135.155
   55565.00390080          3.55          1.08       167.797        -7.769        26.725        82.172
   55565.00470601          5.17          0.20       104.362       -38.008        90.488        51.974
   55565.00591081          3.75          0.31        67.698        -3.871       127.550        86.147
   55565.00622370          3.18          0.87       221.437         7.923       333.933        97.880
   55565.00883198          4.58          0.20       167.578       -14.361        28.725        75.581
   55565.01948319          3.62          0.55       101.163        10.734        98.968       100.718
   55565.02455066          3.32          0.47       117.689         6.156        84.277        96.124
   55565.02553411          3.30          0.81       318.109        29.400       244.249       119.448
   55565.02885789          4.02          0.24       328.538        -2.315       234.997        87.737
   55565.03130426          5.03          1.20       223.518       -21.445       340.883        68.516
   55565.03867716          3.55          0.29       281.877        -3.400       285.202        86.616
   55565.04015382          4.75          0.25        46.887       -42.093       160.761        47.941
   55565.04748664          3.64          0.56       159.077        16.824        51.171       106.764
   55565.06826719          3.39          0.29       218.884        11.499       358.885       101.453
   55565.07022348          3.62          0.73       298.466        -4.753       280.000        85.280
   55565.07317559          6.11          1.16       291.552       -52.314       287.917        37.713
   55565.07383263          3.49          0.30         4.615        38.673       215.145       128.736
   55565.07559178          3.33          1.09       108.824        42.621       111.519       132.595
   55565.07880163          3.13          0.44       262.118        39.589       319.500       129.584
   55565.07900808          3.68          0.83       204.699         1.633        16.939        91.579
   55565.08454655          3.23          1.16       266.369        54.334       317.362       144.334
   55565.08483024          5.71          0.42       135.508       -29.424        88.246        60.529
   55565.09421448          3.16          0.50       275.758         0.374       311.373        90.385
   55565.09980295          4.97          0.34       160.992       -66.245        68.177        23.699
   55565.11642249          5.48          0.27       120.776       -31.193       114.390        58.771
   55565.12592723          3.14          1.27       174.548        43.505        64.022       133.438
   55565.13025865          3.10          0.41       165.789        10.192        74.342       100.128
   55565.13251978          3.22          2.18        41.337        40.498       199.573       130.545
   55565.13502501          3.35          0.50       204.865        31.883        37.013       121.825
   55565.14194133          3.44          0.54       217.544         5.494        26.816        95.446
   55565.14522976          3.10          3.04       236.029        42.198         9.568       132.164
   55565.14596860          3.66          0.35       300.319        -4.848       305.490        85.189
   55565.15094196          3.59          0.57       183.197        11.095        64.406       101.030
   55565.15122112          3.59          0.46       208.087        32.261        39.640       122.204
   55565.15542530          3.29          2.53       328.291        70.456       281.024       160.517
   55565.17468329          3.53          0.23         6.650        22.011       249.518       112.076
   55565.17483161          3.30          0.34        67.025        34.091       189.154       124.112
   55565.17943315          5.26          0.45       218.615       -21.003        39.258        68.951
   55565.18272854          3.18          0.98       284.985         4.795       334.103        94.816
   55565.18436227          5.02          0.20        74.114       -34.140       185.590        55.870
   55565.18519503          3.72          0.83       213.041         0.545        46.929        90.493
   55565.19007199          5.14          0.22       349.488       -18.356       272.240        71.707
   55565.19065427          5.28          0.20        27.667       -24.089       234.285        65.964
   55565.19414325          4.52          2.58        83.994        51.019       179.115       141.022
   55565.19741420          3.90          0.41        43.950        -0.758       220.426        89.285
   55565.20043588          2.87          1.57       191.320        64.988        74.187       154.919
   55565.20194735          3.21          0.46       151.296        15.291       114.708       105.229
   55565.20206495          4.74          0.21       137.593       -21.811       128.475        68.138
   55565.20232972          3.04          0.77       316.121        21.831       310.053       111.882
   55565.20678153          3.60          0.59       225.501        19.769        42.280       109.724
   55565.21024716          3.75          0.24        94.400       -12.145       174.619        77.845
   55565.21591574          4.79          0.20        94.585       -15.129       176.484        74.860
   55565.21618003          5.80          0.74       300.676       -26.844       330.456        63.193
   55565.21871544          3.80          0.74       282.947         5.212       349.133        95.231
   55565.22106543          3.35          0.65        77.715        32.409       195.154       122.419
   55565.22289628          3.92          0.39       262.432        25.116        11.182       115.111
   55565.22586056          3.39          0.90       248.525         7.761        26.136        97.740
   55565.22979059          5.33          0.35         3.412       -27.624       272.659        62.438
   55565.23185454          4.75          2.43        38.697         1.311       238.110        91.359
   55565.23400097          3.18          0.79       210.384         2.379        67.206        92.323
   55565.23563076          3.69          0.27        68.402        51.883       209.684       141.905
   55565.23857190          3.46          1.27       277.442        59.916         1.918       149.928
   55565.23971481          3.07          0.77       170.816         2.901       108.830        92.834
   55565.24679438          3.95          0.27       155.045        46.600       127.129       136.534
   55565.24960878          3.21          0.55       134.149        53.867       149.001       143.814
   55565.25000565          3.59          0.68       355.259         4.725       288.106        94.792
   55565.25002079          5.14          0.20        36.499       -23.364       246.886        66.685
   55565.25013150          3.49          1.95        92.876        35.581       190.478       125.573
   55565.25119325          5.20          0.25       345.371       -19.500       298.419        70.564
   55565.25569411          3.14          0.54       183.220        22.253       102.199       112.184
   55565.25711285          3.32          0.43       353.986         6.216       291.945        96.283
   55565.27208331          3.01          0.69       295.207        24.605       356.159       114.637
   55565.27649848          5.07          0.69       127.566       -26.013       165.380        63.943
   55565.28032795          3.32          0.63        38.571        35.938       255.703       125.991
   55565.28239666          3.49          0.25       143.709        13.741       151.333       103.683
   55565.28241682          3.44          0.55        71.863        41.372       223.136       131.391
   55565.28422359          5.81          0.20       195.800       -40.315        99.897        49.624
   55565.28539631          5.02          0.23        77.463       -44.468       218.734        45.541
   55565.28662413          3.36          0.70       133.243         4.395       163.331        94.345
   55565.28679079          4.78          0.44       288.550       -17.248         8.079        72.776
   55565.28780278          3.83          0.99       154.241        78.750       142.616       168.683
   55565.29734068          6.31          1.79       176.030       -58.408       124.420        31.528
   55565.29784685          3.44          0.34       126.048        77.580       174.321       167.535
   55565.30232997          3.28          0.43       207.932         4.954        94.324        94.894
   55565.30589966          5.29          0.24       240.096       -20.296        63.427        69.673
   55565.30725706          5.04          0.37       293.546       -46.566        10.427        43.463
   55565.31289904          4.85          0.20       351.718       -17.729       314.348        72.337
   55565.31650414          3.71          0.45       114.695         2.847       192.664        92.816
   55565.32153223          3.23          1.47       155.453        32.411       153.710       122.344
   55565.32215109          3.20          1.26       177.473        40.011       131.931       129.938
   55565.32496124          3.33          0.58       357.119         2.626       313.303        92.695
   55565.32538872          5.60          0.46        77.338       -28.775       233.268        61.237
   55565.32922377          4.93          0.27        53.302        -8.463       258.662        81.575
   55565.33939624          3.34          2.44       117.000        50.493       198.551       140.459
   55565.34509084          4.95          0.94       256.373       -23.508        61.292        66.478
   55565.34510709          5.38          0.20       335.916       -45.991       341.755        44.068
   55565.34664750          5.31          0.23       157.313       -22.866       160.943        67.071
   55565.34862714          3.53          0.20       147.298        34.946       171.637       124.884
   55565.34984623          3.22          0.85       127.145         6.983       192.248        96.940
   55565.35272051          5.12          0.90        71.320       -16.956       249.137        73.063
   55565.35348309          3.26          0.54        11.331        12.452       309.383       102.520
   55565.36376594          3.37          1.52       151.235        32.469       173.169       122.405
   55565.36938256          4.19          0.20       291.894        -5.726        34.562        84.300
   55565.37213705          3.27          0.48        56.746        -3.843       270.705        86.193
   55565.37306275          3.25          0.78       353.896         4.153       333.892        94.221
   55565.37739279          3.55          0.51       328.507        -4.834         0.842        85.224
   55565.37837968          3.26          1.00       126.270        69.712       203.270       159.669
   55565.38184854          4.59          0.20        96.028       -12.363       234.938        77.629
   55565.38188770          3.32          0.43       342.516        15.922       348.464       105.988
   55565.38466537          3.27          0.39       236.849         2.917        95.131        92.878
   55565.39064368          3.65          0.75       130.463        20.070       203.644       110.024
   55565.39321152          3.21          0.37       138.790        17.231       196.249       107.178
   55565.39370674          3.89          0.58       302.200        26.794        33.073       116.831
   55565.39396848          5.44          0.45         5.697       -27.418       329.639        62.647
   55565.39431867          5.43          0.21       266.116       -21.173        69.321        68.822
   55565.40367417          4.85          0.62        53.328       -16.992       285.520        73.047
   55565.40499704          5.08          0.44        18.123       -70.471       321.247        19.589
   55565.41129756          5.21          0.49       106.584       -14.984       235.015        74.997
   55565.41341029          3.11          0.80       332.442        27.220         9.928       117.282
   55565.41859410          4.81          0.36       347.263       -17.359       356.955        72.706
   55565.41959759          3.12          0.67       170.216        39.432       174.355       129.360
   55565.42004904          4.98          0.21       298.626       -15.870        46.109        74.161
   55565.42161326          5.16          0.20       228.439       -29.190       116.848        60.765
   55565.42814765          3.64          0.51        92.927        -2.943       254.741        87.054
   55565.43201795          3.92          0.34       148.155         5.499       200.905        95.440
   55565.43241719          5.31          0.47       176.408       -30.052       172.804        59.882
   55565.44130531          5.64          1.43       357.404       -24.733       355.015        65.332
   55565.44159365          3.75          0.29       139.764        34.861       212.723       124.807
   55565.44207204          3.45          0.41       342.600        -6.649        10.097        83.415
   55565.44230052          3.74          0.40       290.738        -7.025        62.039        82.997
   55565.44253735          4.71          0.21       180.969       -10.405       171.895        79.527
   55565.44611512          5.72          0.27       255.844       -20.792        98.292        69.190
   55565.44745634          3.36          0.27       308.325        35.244        46.361       125.286
   55565.44971010          3.40          0.48       254.564        41.137       100.954       131.115
   55565.45107359          3.58          2.35       263.917        53.576        92.130       143.565
   55565.45500132          5.05          0.20       239.510       -20.119       117.837        69.845
   55565.45860921          5.42          0.24       340.317       -36.312        18.335        53.748
   55565.46025161          4.00          0.20       288.727        -8.640        70.527        81.379
   55565.46218159          3.45          0.65        62.162        -7.068       297.797        82.965
   55565.46348493          4.85          1.07        45.074       -23.296       315.369        66.751
   55565.46658480          3.11          0.51        66.591         9.164       294.939        99.193
   55565.46786219          4.93          0.20       275.032       -26.714        86.946        63.289
   55565.47083811          3.59          0.32       235.422        -1.486       127.661        88.473
   55565.47782147          5.10          0.23       116.027       -20.029       249.591        69.944
   55565.47979830          3.71          0.48       103.187        -2.222       263.125        87.765
   55565.47987623          3.24          0.70       342.171        11.999        24.180       102.063
   55565.47988075          4.35          0.50       171.997       -20.040       194.351        69.894
   55565.48278591          3.33          1.05       281.734        46.847        85.739       136.857
   55565.48495711          3.18          0.93        87.548        78.776       280.259       168.783
   55565.48899536          3.43          1.92        43.387        53.570       326.183       143.625
   55565.49716372          3.98          0.20       252.337       -10.976       120.240        79.000
   55565.49936094          5.22          0.78       358.788       -27.767        14.588        62.297
   55565.50081678          3.74          1.69       311.991         7.846        61.924        97.888
   55565.50266860          5.92          0.54       185.119       -43.484       189.448        46.452
   55565.50905554          3.55          0.67       265.174        -1.036       111.707        88.955
   55565.52044859          4.37          0.77       252.183       -18.565       128.790        71.411
   55565.52250606          3.34          1.19       350.216        53.310        31.541       143.379
   55565.52373873          3.26          0.70       327.199         6.768        54.986        96.822
   55565.52725471          3.40          0.69       230.357        38.607       153.133       128.558
   55565.53079044          3.69          0.34       276.420        18.099       108.330       108.102
   55565.53130343          3.73          0.20       267.757        -5.682       117.149        84.311
   55565.53685288          3.58          0.82        91.054        47.960       295.774       137.963
   55565.53770876          3.30          0.66       292.572         4.271        94.658        94.292
   55565.53798854          5.94          1.09       276.147       -36.669       111.132        53.334
   55565.53819065          4.38          0.22       333.483       -11.097        53.908        78.959
   55565.53870442          3.44          0.75        26.937         6.232         0.638        96.294
   55565.55743456          3.54          0.66       205.720         0.572       188.622        90.510
   55565.55748950          3.34          0.30        45.241        -2.362       349.118        87.687
   55565.56132603          3.80          2.49       341.116        72.983        54.724       163.048
   55565.56139315          3.51          0.26       288.612         2.410       107.166        92.426
   55565.56254911          4.94          0.21       238.721       -18.621       157.453        71.341
   55565.56300299          5.17          0.70       200.308       -26.134       196.034        63.804
   55565.56513475          5.27          0.21         4.035       -44.365        33.086        45.697
   55565.56727545          5.81          1.04       309.936       -34.068        87.928        55.969
   55565.57366123          5.67          0.39       264.204       -23.873       135.971        66.115
   55565.57818471          6.29          0.82        94.859       -44.718       307.029        45.281
   55565.57895829          3.20          0.52       146.224        39.467       255.848       129.412
   55565.59235138          3.14          0.34       198.483        26.499       208.471       116.433
   55565.59362294          3.13          2.97       169.291         9.536       238.108        99.472
   55565.59414895          3.48          1.71       191.352        57.641       216.254       147.571
   55565.60141272          4.87          0.30       292.924       -14.956       117.282        75.063
   55565.60170631          3.24          0.37        62.757        39.165       347.514       129.201
   55565.60190421          3.35          0.27       241.989        27.529       168.438       117.492
   55565.60216267          3.69          0.76       213.037        14.419       197.460       104.361
   55565.60603610          3.36          0.47       298.576        31.046       113.351       121.072
   55565.61315791          3.47          0.97        89.047         2.512       325.401        92.518
   55565.61678979          3.29          0.94        86.287         8.288       329.465        98.297
   55565.62090372          3.23          0.83         3.965        17.147        53.289       107.212
   55565.62136234          4.98          0.20       139.122       -25.252       278.312        64.705
   55565.62446122          4.94          0.78       291.850       -26.412       126.662        63.606
   55565.62446752          3.50          0.47       126.391         2.189       292.140        92.155
   55565.62621178          5.31          0.20       189.576       -22.228       229.589        67.710
   55565.62827778          3.60          0.22       256.746         5.820       163.180        95.799
   55565.63389794          4.38          0.40        72.254        30.301       349.649       120.326
   55565.63431205          4.90          0.22       215.776       -18.746       206.307        71.200
   55565.63672286          4.64          0.20       253.031        -9.842       169.926        80.134
   55565.63910708          4.44          0.35       192.502       -26.634       231.318        63.305
   55565.64342878          3.70          0.50        64.578        -0.294         0.802        89.737
   55565.64954549          5.17          0.24        89.124       -78.083       338.737        11.922
   55565.64995715          3.37          0.64       246.533        -5.073       181.207        84.897
   55565.65030785          5.18          1.70       353.525       -25.465        74.337        64.594
   55565.65370527          3.93          1.08       260.849       -13.505       168.235        76.480
   55565.65392571          5.01          0.20       339.211       -18.919        89.955        71.135
   55565.66069299          3.50          0.73        52.677        -9.925        18.943        80.116
   55565.67456892          3.29          0.53        71.407         6.984         5.205        97.008
   55565.68012385          3.43          0.75       303.336        28.408       135.329       118.438
   55565.68582697          4.67          0.20       296.575       -13.460       144.105        76.562
   55565.68790834          5.75          0.50       162.575       -34.033       278.877        55.912
   55565.68893212          3.35          0.56       118.601        33.473       323.165       123.447
   55565.68915956          3.39          0.90       190.397        10.165       251.495       100.102
   55565.69390435          4.71          0.20       332.759       -15.397       110.841        74.654
   55565.69535049          3.38          1.98        55.285        42.115        28.793       132.157
   55565.69613170          5.56          0.24       190.036       -57.467       254.363        32.476
   55565.71048225          3.25          0.54       100.056        49.637       349.453       139.631
   55565.71875580          3.30          0.51       340.898        17.501       111.688       107.557
   55565.72102090          4.75          0.45       324.387       -31.754       128.987        58.290
   55565.72520083          3.30          0.92       140.692         2.706       314.203        92.661
   55565.72577508          3.35          0.66        15.921        37.768        79.178       127.830
   55565.72677808          5.22          0.66       220.902       -23.659       234.557        66.294
   55565.73922640          5.72          0.27        92.829       -46.765         7.192        43.235
   55565.74698635          3.65          0.45       218.121        -8.220       244.642        81.731
   55565.75152208          3.31          1.08       355.704        25.863       108.706       115.924
   55565.75382580          4.96          0.91       341.211       -26.101       124.016        63.951
   55565.75556611          4.96          0.21       218.328       -71.352       247.443        18.604
   55565.75859439          4.90          0.65       343.914       -41.323       123.028        48.730
   55565.77003037          3.99          0.98        63.584        24.367        47.473       114.398
   55565.77470068          3.65          0.35       137.954        -2.650       334.813        87.308
   55565.77991554          3.41          1.05       235.142        51.606       239.576       141.566
   55565.78174922          3.33          0.59       158.835        16.765       316.470       106.709
   55565.78215828          4.73          0.87        96.031       -16.376        19.443        73.621
   55565.78428314          3.46          0.73       157.992         3.616       318.233        93.562
   55565.78566184          3.53          0.60         6.578         4.599       110.150        94.657
   55565.78869100          3.07          0.48         4.939        16.722       112.882       106.782
   55565.79088030          3.45          0.82        81.844        33.792        36.722       123.804
   55565.79368480          3.31          0.47        17.302        30.449       102.312       120.508
   55565.79665301          3.42          1.16       274.970        12.318       205.744       102.319
   55565.79731421          3.93          1.17       207.479        77.671       273.574       167.612
   55565.79805152          5.00          0.25       330.492       -25.809       150.698        64.238
   55565.79962030          3.66          0.75        45.316        46.132        76.404       136.178
   55565.80190972          4.32          1.03       261.807       -11.013       220.780        78.976
   55565.80200480          5.50          0.25       337.046       -39.556       145.564        50.493
   55565.80457094          3.62          0.85        52.260        -7.082        71.295        82.955
   55565.81126861          4.83          0.23       177.501       -61.036       308.476        28.910
   55565.81778853          3.38          0.46       162.604        -8.591       325.721        81.354
   55565.82076859          5.23          0.22       214.703       -31.909       274.681        58.044
   55565.82218061          3.31          0.42        92.624        -9.266        37.290        80.733
   55565.82553885          5.12          0.81       186.790       -16.078       304.330        73.865
   55565.82666525          3.46          1.28       101.803        34.918        29.679       124.907
   55565.82861622          3.44          0.96       341.731        69.708       150.565       159.767
   55565.83227723          5.93          0.85       297.658       -48.210       195.847        41.814
   55565.83549060          3.13          0.37       177.901        26.940       316.811       116.879
   55565.84588065          3.84          0.31       185.942        -7.792       312.522        82.150
   55565.85905691          3.08          1.31       271.612         4.494       231.620        94.495
   55565.86333810          5.01          0.20        53.518       -57.252        91.314        32.779
   55565.86660997          5.45          0.20       345.476       -56.973       160.455        33.078
   55565.87098378          4.12          0.62       349.195         3.601       158.336        93.658
   55565.87167894          3.03          1.01       219.337        73.176       288.570       163.126
   55565.87234250          5.14          0.20       319.402       -23.355       188.605        66.686
   55565.88223950          3.20          0.75        75.529        75.867        75.818       165.884
   55565.88289740          3.66          0.35       335.456        -7.804       176.372        82.248
   55565.88411397          3.37          1.66       117.127        63.378        35.026       153.350
   55565.88529419          3.48          1.78       159.215        14.781       353.469       104.725
   55565.89028624          3.37          0.30       329.745        63.768       184.818       153.822
   55565.89182144          5.60          0.28       229.032       -29.505       285.997        60.459
   55565.89546785          5.50          2.23       163.001       -23.980       353.369        65.967
   55565.89823630          3.34          0.26       326.685         2.209       190.686        92.258
   55565.90273334          3.90          0.35       163.978         9.648       355.006        99.591
   55565.91067385          5.26          0.43       182.575       -36.653       339.276        53.292
   55565.91100844          3.48          0.20        57.106        30.203       104.836       120.235
   55565.91805861          4.65          0.20       256.015       -11.327       268.500        78.660
   55565.91929988          3.39          2.00       164.764        -6.009         0.204        83.935
   55565.91968674          3.37          0.63       340.249        56.113       184.893       146.171
   55565.92665425          5.06          0.20       289.335       -28.510       238.266        61.510
   55565.92839832          3.49          2.17       159.296        29.144         8.943       119.087
   55565.92959032          3.63          0.76       119.602         7.256        49.070        97.226
   55565.93011736          5.85          0.23        63.520       -38.688       105.390        51.334
   55565.93395042          3.12          0.44        10.315         0.842       159.942        90.898
   55565.93670795          3.29          0.34       167.823        42.926         3.417       132.865
   55565.94021171          3.43          0.44        18.043        48.050       154.452       138.108
   55565.94023850          4.41          0.37       105.089        -3.040        67.436        86.942
   55565.94318039          5.25          0.62       201.560       -16.995       332.023        72.953
   55565.94469876          6.04          0.20       205.705       -76.179       328.327        13.775
   55565.94649201          5.01          0.20        44.467       -28.272       130.337        61.766
   55565.95037580          3.37          0.34       110.441        -1.725        65.742        88.252
   55565.95159852          3.21          1.05       297.472        34.102       239.198       124.132
   55565.95177833          3.94          0.90       189.596        -8.735       347.095        81.208
   55565.95317037          3.03          1.52       243.887        53.685       293.388       143.659
   55565.95371328          5.30          0.28       347.920       -55.144       189.462        34.909
   55565.95552811          3.80          0.38       254.830        -6.561       283.216        83.426
   55565.95600855          5.50          0.38        85.726       -31.482        92.523        58.518
   55565.96308240          3.69          0.44       213.113         0.271       327.662        90.224
   55565.96344328          3.40          1.01       278.087        50.934       262.896       140.944
   55565.96612488          3.77          0.31       320.135        52.518       221.791       142.567
   55565.97316598          3.22          0.73       131.056        -5.488        53.356        84.471
   55565.97467288          5.58          3.61       128.191       -40.083        56.797        49.880
   55565.97494189          3.30          1.17       169.261        21.496        15.788       111.435
   55565.97923674          3.44          0.37        32.345        28.694       154.240       118.744
   55565.97978274          4.68          0.20       334.245        -9.765       212.557        80.288
   55565.98184703          4.36          0.46       239.053         9.577       308.507        99.548
   55565.98336572          5.82          0.44       319.052       -29.484       229.029        60.561
   55565.98341779          3.40          0.84       174.846        18.353        13.266       108.292
   55565.98550461          3.60          0.72       282.588        71.588       266.469       161.603
   55565.99037426          3.25          1.76       130.923        30.251        59.672       120.208
   55565.99697263          3.26          0.95       159.171         5.233        33.831        95.176
   55566.00262402          3.40          0.50        83.637        18.900       111.385       108.903
   55566.00469197          3.19          0.39       182.362        54.760        13.439       144.696
   55566.00828728          4.89          0.20       275.316       -26.178       281.753        63.831
   55566.01591076          4.35          0.56       118.980       -16.167        80.872        73.800
   55566.02031490          5.25          0.53       195.290       -27.440         6.134        62.506
   55566.02579626          3.80          0.41       286.069         4.644       277.354        94.664
   55566.02799399          3.48          0.31        97.102        -1.488       107.100        88.500
   55566.03049576          3.25          1.26        67.980        20.791       137.102       110.810
   55566.03098087          3.57          1.04       294.080        -0.799       271.209        89.229
   55566.03242253          3.78          0.85        36.158        -4.056       169.647        85.989
   55566.03770448          3.15          0.62         3.500        81.445       204.162       171.511
   55566.03922922          5.33          0.33       354.890       -42.611       213.373        47.445
   55566.04361058          3.30          0.63        88.034        49.231       121.730       139.229
   55566.05016440          4.14          1.87       333.894        61.010       238.362       151.070
   55566.05181772          3.37          0.35       190.149        21.299        22.662       111.238
   55566.05550132          4.63          0.20        76.422       -13.277       137.723        76.731
   55566.05667678          5.76          0.20       158.301       -43.854        56.271        46.090
   55566.05993222          4.88          0.28       126.017       -12.841        89.723        77.119
   55566.06249944          5.36          0.30       119.532       -37.117        97.161        52.849
   55566.06490036          5.34          0.32       117.922       -13.743        99.613        76.223
   55566.06750090          4.77          0.20       121.542       -16.975        96.934        72.989
   55566.07114868          3.61          0.28       103.108         1.233       116.669        91.214
   55566.07236766          3.52          0.71       275.346        43.759       304.944       133.769
   55566.07514354          3.99          0.51       327.165       -10.577       254.060        79.476
   55566.07938587          3.37          0.59        99.267        79.656       123.132       169.641
   55566.08086728          3.30          1.61       344.704        50.921       238.606       140.985
   55566.08339646          3.18          1.30       188.545        14.778        35.664       104.716
   55566.08522025          3.41          0.57        90.239        33.774       134.577       123.769
   55566.08938263          3.92          1.54       130.552       -12.252        95.818        77.703
   55566.09313491          3.69          0.42       288.310         2.362       299.418        92.386
   55566.09439778          3.12          0.45       130.447        20.743        97.707       110.697
   55566.10326194          5.20          0.96       241.245       -34.571       350.097        55.406
   55566.10837990          4.52          0.49       213.841       -10.969        19.377        78.983
   55566.10998042          3.60          1.42       304.782         0.455       289.026        90.495
   55566.11424720          3.57          0.56       189.307        28.723        46.044       118.659
   55566.12518041          3.06          1.08       249.983        69.189       349.480       159.170
   55566.13158206          3.54          1.52       100.810        56.513       140.687       146.496
   55566.13336199          3.62          0.69       245.342        18.578       356.926       108.555
   55566.13517670          5.49          0.26       323.054       -18.449       279.836        71.603
   55566.14016911          3.39          0.33       222.760        -2.777        21.940        87.180
   55566.14183638          4.03          0.65       239.551        -6.076         5.749        83.896
   55566.14241738          5.55          1.77       175.675       -47.034        69.833        42.905
   55566.14383436          5.04          0.26       306.777       -26.975       299.227        63.066
   55566.14519303          3.10          1.03       288.442        -1.817       318.074        88.208
   55566.14866610          5.05          0.64       298.573       -19.798       309.181        70.237
   55566.15035105          3.25          0.68       280.887         7.603       327.502        97.620
   55566.15376027          3.25          0.38       251.407        22.381       358.230       112.364
   55566.15439155          5.17          1.04       135.368       -27.947       114.481        62.004
   55566.15874707          3.44          0.49        94.145        12.890       157.241       102.880
   55566.16967014          4.80          0.56       347.751       -49.485       267.592        40.575
   55566.16997888          5.19          0.32        13.594       -16.223       241.872        73.836
   55566.17239226          3.59          0.70       192.277        22.495        64.062       112.430
   55566.17497617          4.16          0.25       119.332        -9.121       137.936        80.842
   55566.17523314          3.70          0.63       179.882        -3.211        77.474        86.724
   55566.18308088          4.92          1.42       317.475       -22.560       302.704        67.489
   55566.18448956          4.93          0.61       297.324       -45.993       323.325        44.041
   55566.18491462          3.37          2.44        92.525        61.971       168.193       151.963
   55566.18687963          3.30          0.36       201.165        35.270        60.418       125.208
   55566.18753245          4.93          0.94       145.446       -15.596       116.355        74.347
   55566.18767940          4.06          0.61         0.593        -7.516       261.259        82.548
   55566.20570492          3.16          0.83        22.192        74.839       246.051       164.904
   55566.20587049          3.75          0.78       261.604        -9.702         6.807        80.293
   55566.20680370          5.76          0.44       221.573       -48.315        47.131        41.643
   55566.20914023          3.11          0.66        64.769        25.690       204.793       115.715
   55566.21062642          3.55          0.70       132.297         3.173       137.829        93.124
   55566.21070153          3.24          0.43       322.206        40.106       307.991       130.164
   55566.21800278          3.32          0.28       265.380        45.067         7.491       135.065
   55566.22345192          4.66          0.20       205.500       -11.070        69.259        78.873
   55566.22607561          4.01          1.09        25.778        -6.094       249.934        83.963
   55566.22770797          3.11          0.39       201.856        71.473        74.533       161.408
   55566.23011075          3.51          1.97       102.657        17.737       174.484       107.717
   55566.23481844          3.54          0.27       259.277        -6.687        19.587        83.305
   55566.24290235          5.08          0.28       206.615       -55.510        75.122        34.437
   55566.24383071          5.17          0.20       332.734       -23.626       309.379        66.433
   55566.24823064          5.13          0.23        38.878       -14.779       244.839        75.269
   55566.24838374          3.29          0.39       295.672        54.127       348.182       144.160
   55566.25489376          5.66          0.84       248.741       -26.299        37.346        63.681
   55566.25656075          3.47          0.30       227.154        12.879        59.577       102.834
   55566.25667059          5.14          0.60       216.173       -29.438        70.560        60.512
   55566.26029981          5.77          0.20       103.868       -53.819       184.276        36.160
   55566.26934969          3.93          0.26        88.143         3.944       203.178        93.942
   55566.26945172          5.65          0.21       103.253       -40.845       188.164        49.135
   55566.27848539          3.53          0.29        19.295        49.886       275.303       139.953
   55566.28852267          5.73          0.79       182.488       -37.399       115.759        52.536
   55566.28960514          3.08          0.46       247.936        26.034        50.745       116.009
   55566.29299977          3.41          0.32       204.960        -1.874        94.909        88.065
   55566.29575101          5.31          0.36       211.091       -31.480        89.750        58.466
   55566.29577766          3.36          0.42       267.290         2.292        33.590        92.291
   55566.30035854          3.22          0.42        76.712        49.026       225.729       139.041
   55566.30124791          3.45          1.22       297.432        44.822         5.481       134.857
   55566.30205005          5.62          0.37       343.118       -38.992       320.008        51.071
   55566.30214789          3.30          0.41       295.689        43.153         7.547       133.185
   55566.30411002          3.13          2.40        66.820        66.818       236.899       156.846
   55566.30678626          3.20          1.08       240.370        31.444        64.517       121.410
   55566.30948565          4.71          0.59         5.985       -12.081       299.838        77.984
   55566.30986539          3.16          0.57       149.327        -3.522       156.629        86.417
   55566.31500359          3.02          0.78       163.203        44.256       144.588       134.185
   55566.32268071          3.42          0.68       254.706        11.462        55.896       101.445
   55566.32527655          3.23          0.27       286.168        41.195        25.417       131.216
   55566.32678388          5.57          0.77       225.558       -52.132        86.447        37.825
   55566.32911027          3.31          0.64       122.075        19.544       190.803       109.505
   55566.33203682          3.29          0.36       123.100        62.718       190.740       152.677
