#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   55825.53349543          3.14          1.24       359.546        31.762       282.403       121.835
   55825.53634359          3.66          0.21       344.567       -13.770       298.411        76.302
   55825.53828808          4.33          0.53       146.070       -30.646       137.644        59.296
   55825.54094922          5.65          0.53       301.012       -46.958       343.570        43.081
   55825.54613493          2.97          0.29       281.359         0.457         5.162        90.478
   55825.54863509          3.33          0.65        78.767        34.532       208.606       124.541
   55825.54975698          3.08          0.38       332.166        27.925       315.673       117.993
   55825.55625108          5.10          0.29        52.439       -54.545       237.811        35.500
   55825.55714137          3.12          2.12       145.230        57.820       145.213       147.758
   55825.55901671          3.14          0.87       299.797        29.007       351.404       119.050
   55825.56171339          2.66          0.35       124.765        34.471       167.345       124.427
   55825.56424780          2.78          0.86       130.128        11.790       162.924       101.742
   55825.56652854          2.96          0.26       176.341        25.081       117.547       115.011
   55825.56701443          3.27          0.43       113.086       -10.523       180.986        79.448
   55825.56718858          2.93          1.07       196.106        26.879        98.032       116.814
   55825.56777801          4.24          0.20        38.107       -19.869       256.240        70.188
   55825.56993130          2.87          0.36        46.054        15.241       249.039       105.289
   55825.57364601          3.41          0.99       154.324        -9.861       142.138        80.075
   55825.57423689          3.68          2.71       141.764        46.013       154.864       135.953
   55825.57494266          4.90          0.84       207.856       -61.240        89.007        28.697
   55825.57579954          3.21          0.25       269.678        20.091        27.577       110.098
   55825.57762822          4.75          0.20        58.835       -24.384       239.081        65.654
   55825.58403943          3.38          0.43       205.113         1.899        95.097        91.837
   55825.58419047          3.54          0.23         2.226       -24.273       298.030        65.801
   55825.59025550          5.66          2.29       165.265       -65.853       137.229        24.078
   55825.59076407          2.73          1.99        59.077        29.519       243.516       119.553
   55825.59354214          3.06          0.93        12.809        27.161       290.810       117.232
   55825.59574119          5.10          0.59       321.119       -29.856       343.280        60.202
   55825.59833414          2.94          0.96        88.517        31.548       216.803       121.546
   55825.59985065          3.33          0.32       246.246        29.079        59.706       119.057
   55825.60243119          2.89          0.65       238.787        -2.050        68.056        87.918
   55825.60425962          2.86          1.15        36.796        22.481       270.683       112.538
   55825.60700278          3.07          0.21       177.663        -9.424       130.835        80.506
   55825.61331095          5.85          1.95        13.766       -47.326       297.018        42.747
   55825.62004696          5.51          1.34       100.387       -20.046       212.842        69.943
   55825.62288309          4.63          0.22       114.772       -72.722       199.670        17.250
   55825.62357707          2.99          0.75       279.573        40.228        34.963       130.247
   55825.62465381          3.25          0.59       177.970        65.895       136.907       155.824
   55825.62650494          4.00          0.22       103.664       -17.537       211.892        72.447
   55825.62677093          5.44          0.79       220.755       -41.935        94.836        48.010
   55825.62774348          2.85          2.11       177.460         5.205       138.526        95.135
   55825.62839156          2.72          0.97       284.140        -1.217        32.072        88.804
   55825.62968832          3.74          0.35       313.641       -13.217         3.026        76.836
   55825.63266282          4.66          0.58       272.368       -37.376        45.333        52.627
   55825.63397071          3.31          0.86       230.318         1.381        87.915        91.339
   55825.63450277          2.92          0.93       232.423         1.558        86.002        91.517
   55825.63556731          2.88          3.19       346.194        38.987       332.617       129.060
   55825.63566087          3.17          0.61       301.507        -8.479        17.319        81.562
   55825.63628508          3.01          0.29       299.931        -1.875        19.128        88.165
   55825.63747706          2.76          2.57       272.352        56.378        47.250       146.388
   55825.63907439          4.94          1.05       188.258       -18.772       131.814        71.159
   55825.64032471          3.71          0.20       334.607       -11.235       345.904        78.833
   55825.64079920          2.81          1.16        12.991        -5.708       307.699        84.365
   55825.64123925          3.24          1.14       206.875         6.132       113.985        96.070
   55825.64415609          3.13          0.22       104.326        60.698       217.458       150.676
   55825.64781308          4.20          0.20       195.009       -30.894       128.210        59.037
   55825.64833366          4.01          0.24       120.484       -17.733       202.952        72.233
   55825.64855426          4.68          0.97       356.735       -25.017       326.751        65.058
   55825.65145929          2.98          1.37        19.486        29.958       305.035       120.027
   55825.65766270          4.84          0.54        77.369       -56.767       249.518        33.253
   55825.65853045          4.41          0.95        33.921       -20.925       293.184        69.138
   55825.65873926          3.08          0.86       128.347        42.629       198.775       132.583
   55825.66001229          3.04          0.22        24.458        -1.459       303.167        88.609
   55825.66169056          3.07          0.74       149.975       -11.079       178.271        78.861
   55825.66248856          3.44          0.74        15.707        16.882       312.804       106.953
   55825.66385486          2.57          1.59       329.469        17.340       359.554       107.406
   55825.66642450          2.96          0.34       288.148        -5.277        41.788        84.748
   55825.66743091          3.57          0.20       217.024       -13.377       113.276        76.567
   55825.66839146          2.74          0.46       241.947        39.991        88.764       129.962
   55825.66854231          3.79          0.23       173.602       -18.883       157.115        71.047
   55825.67045196          2.80          0.60       151.134        -0.744       180.268        89.194
   55825.67095015          2.98          1.48       198.295        -2.294       133.286        87.639
   55825.67461806          3.04          1.25       313.768         3.686        19.134        93.739
   55825.68141238          4.54          0.26       356.545       -32.658       338.800        57.417
   55825.68243076          4.64          0.35       206.221       -38.730       129.481        51.206
   55825.68364697          3.02          0.77       275.114        24.449        61.079       114.460
   55825.68697929          2.91          0.60       254.189        61.470        83.306       151.455
   55825.68871583          2.69          1.38       203.005         9.805       134.995        99.740
   55825.69347273          2.74          1.59        73.450        61.365       266.127       151.382
   55825.69368147          3.17          0.24       359.832         3.299       339.945        93.374
   55825.69628572          2.96          0.49         8.191        16.657       332.524       106.731
   55825.71002366          3.79          0.29       195.572       -23.590       150.108        66.341
   55825.71539456          3.89          0.20       324.048       -19.395        23.554        70.664
   55825.71960713          2.80          1.81       242.199        41.459       107.002       131.429
   55825.72099538          3.89          0.33        81.129        17.465       268.491       107.478
   55825.72269771          3.15          2.67        70.836        -0.073       279.420        89.955
   55825.73120435          2.98          0.37         4.589        12.333       348.733       102.408
   55825.73674839          5.32          0.39       247.454       -55.453       107.783        34.515
   55825.73743097          3.11          0.31       206.988        -7.228       148.588        82.709
   55825.73802146          5.28          3.30       357.124       -49.259       358.651        40.815
   55825.73935260          2.74          0.89       123.614        40.917       232.606       130.878
   55825.74679510          2.98          0.68       325.860         6.830        33.097        96.891
   55825.75516282          2.89          0.30         2.875        -9.067       359.097        81.007
   55825.75594946          3.74          0.47       219.462        -9.927       142.795        80.018
   55825.76056725          2.97          1.16       225.981        26.486       137.976       116.438
   55825.76531310          4.58          0.47       268.812       -61.698        96.696        28.294
   55825.76761601          2.97          1.82         2.124         6.680         4.343        96.754
   55825.77038292          4.51          0.60       174.779       -26.550       192.703        63.381
   55825.77239642          2.58          1.72        79.234        65.810       288.806       155.823
   55825.77322953          4.89          0.20        17.898       -65.220       350.631        24.851
   55825.77349618          2.76          0.65       253.263        15.938       115.353       105.918
   55825.77437508          5.13          0.79       214.995       -34.786       153.896        55.154
   55825.77725756          4.76          0.22        32.997       -61.112       337.013        28.953
   55825.77989654          4.33          0.83       309.307       -54.316        61.513        35.726
   55825.78055600          4.17          0.37       272.698       -20.259        98.419        69.741
   55825.78838027          3.18          1.33       234.116        48.412       139.920       138.372
   55825.79104264          3.18          0.82       340.830        -7.520        34.091        82.548
   55825.79274315          4.22          0.22       128.262       -20.995       247.307        68.967
   55825.79284757          4.01          0.21       186.050       -17.827       189.535        72.104
   55825.79317156          4.30          0.26        45.855       -28.414       329.865        61.642
   55825.79348483          3.61          0.23       255.832       -13.742       119.963        76.238
   55825.79472287          3.57          0.22       125.522       -73.203       250.945        16.763
   55825.79524396          3.03          0.29       291.369        -9.109        85.064        80.915
   55825.79789394          4.85          0.67       205.510       -56.936       171.859        32.998
   55825.79820654          3.22          0.52        69.687        27.292       307.792       117.320
   55825.79839207          3.05          0.20       344.564       -70.735        32.939        19.332
   55825.80055667          3.03          0.59        15.652        37.043         2.694       127.114
   55825.80075235          5.03          0.27       246.583       -41.050       131.798        48.917
   55825.81231509          4.76          0.38       104.327       -25.236       278.315        64.755
   55825.81290567          4.81          0.31       177.148       -28.790       205.684        61.141
   55825.81339126          5.02          0.49       226.887       -57.474       156.039        32.473
   55825.81450302          3.57          2.71       252.344         1.953       131.057        91.931
   55825.81535987          5.17          0.64        79.118       -57.507       304.695        32.515
   55825.81585677          2.69          0.87       190.786        19.090       193.109       109.023
   55825.81706071          5.00          0.47         6.016       -72.152        18.299        17.920
   55825.81974554          4.10          0.20       195.301       -21.768       189.989        68.164
   55825.82077601          3.02          0.46        87.433        -2.414       298.232        87.595
   55825.82799803          2.74          0.72       202.583        57.631       185.732       147.567
   55825.82862275          4.78          1.33       351.535       -75.965        36.881        14.104
   55825.83068302          5.24          1.45       327.567       -27.753        61.645        62.305
   55825.83112307          3.73          0.44       190.454        -6.219       198.947        83.713
   55825.83319502          2.90          0.27        24.454        62.754         5.633       152.819
   55825.83782429          5.37          0.73       142.246       -56.596       249.648        33.355
   55825.84121543          3.06          1.28       133.692         7.083       259.345        97.040
   55825.84311369          3.94          0.20        85.019       -65.769       308.859        24.247
   55825.84623919          4.11          0.30       132.875       -10.381       261.993        79.578
   55825.84669081          4.72          0.20       217.977       -21.050       177.029        68.893
   55825.84716541          3.44          0.20       125.734        45.969       269.398       135.931
   55825.84807912          5.12          0.33       279.068       -62.855       116.313        27.148
   55825.84912088          2.71          0.58       172.606        16.777       223.289       106.710
   55825.84958356          3.21          2.61       170.610        36.811       225.446       126.745
   55825.84971155          3.27          1.09       265.876        21.566       130.259       111.560
   55825.85576454          4.32          0.20       241.391       -22.814       156.880        67.149
   55825.85781259          4.53          0.20       180.766       -62.961       218.285        26.970
   55825.86784727          5.45          1.26       182.609       -32.929       220.053        57.003
   55825.87165553          4.93          0.20       216.321       -24.102       187.696        65.840
   55825.87936369          3.03          1.37       191.739         6.318       215.079        96.252
   55825.87950271          3.21          0.75       346.085        -3.539        60.770        86.529
   55825.88297544          2.89          0.84       192.014         8.520       216.108        98.455
   55825.88818361          5.48          2.00       139.808       -51.159       270.254        38.796
   55825.89103118          2.91          0.80       196.486        71.271       214.596       161.206
   55825.89155162          3.18          0.97       253.697        30.549       157.553       120.529
   55825.89532447          4.31          0.24       177.881       -35.033       234.704        54.901
   55825.89592637          5.21          1.79       348.235       -33.515        64.537        56.552
   55825.89981498          3.01          0.61         4.829         2.810        49.360        92.881
   55825.90324112          4.90          1.81        97.850       -40.187       317.640        49.814
   55825.90392466          3.60          0.53        72.192        -5.775       343.491        84.253
   55825.90400542          5.81          0.56       332.632       -59.415        83.006        30.642
   55825.90406289          4.69          0.21       206.983       -39.391       208.729        50.547
   55825.90467611          4.53          0.20        86.808       -20.653       329.166        69.360
   55825.90736132          5.49          0.79       282.185       -23.060       134.703        66.950
   55825.90779007          3.28          0.38       161.998        12.012       255.075       101.951
   55825.91131961          4.07          0.20       351.618       -59.004        66.695        31.063
   55825.91292892          3.09          1.65       101.913        15.219       316.998       105.211
   55825.91517375          4.37          0.20       358.669       -47.482        61.055        42.587
   55825.91598446          4.05          0.28       115.061       -22.419       304.998        67.561
   55825.91612302          3.41          0.96       227.253       -10.232       192.823        79.720
   55825.92275525          2.82          0.34       163.626        78.036       258.761       167.972
   55825.92386605          3.10          1.00       239.082        27.986       183.827       117.951
   55825.92964209          3.25          1.29        48.149         6.221        16.804        96.271
   55825.93180668          3.06          0.26        38.921        23.968        26.801       114.024
   55825.93314851          3.22          1.18        83.135        28.222       343.056       118.235
   55825.93538265          5.20          0.25       238.885       -44.188       188.099        45.772
   55825.94055571          3.73          0.85       210.757       -85.147       217.844         4.791
   55825.94106545          4.30          0.22       189.301       -22.035       239.787        67.900
   55825.94415578          5.13          1.17        87.038       -39.578       343.217        50.435
   55825.94508104          3.11          0.45       163.398         8.478       267.138        98.418
   55825.94543994          3.26          0.59       256.884        32.886       173.822       122.871
   55825.94998872          3.09          0.34        61.899         5.816        10.399        95.853
   55825.95512770          2.93          0.23       143.893        -0.264       290.272        89.688
   55825.95524396          5.29          0.51       131.832       -53.737       302.449        36.227
   55825.95694502          2.86          0.78       315.643        17.430       119.186       107.476
   55825.95743142          3.12          0.62       120.702         7.897       314.286        97.869
   55825.95857727          4.77          0.38        56.086       -39.660        19.360        50.386
   55825.96030148          5.00          0.22       261.878       -51.178       174.072        38.805
   55825.96149404          4.67          0.45        82.509       -41.482       354.007        48.537
   55825.96667865          3.88          0.25       333.299       -22.957       105.013        67.101
   55825.96866949          5.35          1.63       129.142       -33.733       309.948        56.234
   55825.97450284          3.27          0.33       151.025        -3.550       290.137        86.397
   55825.98098389          2.93          0.93       345.139        29.049        98.363       119.113
   55825.98318353          5.07          0.24       174.375       -37.656       269.929        52.282
   55825.98355387          4.78          1.34         3.387       -37.573        81.028        52.495
   55825.98554501          5.11          0.47       232.147       -28.502       212.971        61.454
   55825.98599571          4.37          3.15       323.074       -20.039       122.211        70.011
   55825.99149351          4.65          0.50       257.941       -19.903       189.326        70.079
   55825.99422484          3.35          0.30       115.292         2.037       332.983        92.015
   55825.99645926          3.11          0.51        82.836        -1.793         6.247        88.222
   55825.99904038          3.09          0.55        17.912        20.891        72.090       110.955
   55826.00701480          4.96          0.41       327.426       -28.844       125.440        61.209
   55826.00854168          3.99          0.20       345.031       -20.010       108.399        70.053
   55826.01149384          3.44          2.11       109.922        63.953       344.464       153.932
   55826.01219937          2.95          0.58       190.121         8.675       264.649        98.614
   55826.01296411          4.20          0.25       275.612       -17.711       179.406        72.292
   55826.01324075          3.09          0.41       193.186        13.757       261.961       103.696
   55826.01542844          2.93          0.37       315.304        21.813       140.641       111.859
   55826.01561444          4.10          0.39       228.293       -13.194       227.696        76.761
   55826.01785986          5.65          0.37       169.894       -46.556       286.937        43.384
   55826.01956082          4.71          1.30       305.156       -17.517       152.244        72.517
   55826.02208351          4.95          0.21       171.348       -22.386       286.995        67.554
   55826.02276659          3.96          0.78       338.071       -13.178       120.495        76.882
   55826.02276696          4.42          0.20       260.495       -21.707       198.059        68.278
   55826.02490796          5.43          2.24        79.644       -61.274        19.819        28.747
   55826.02604275          2.95          2.14       143.442        39.674       316.290       129.625
   55826.02663231          5.16          0.31       104.308       -57.260       355.766        32.734
   55826.03721131          3.54          0.29        45.589       -35.892        58.230        54.159
   55826.03744231          4.69          0.20       298.029       -29.802       165.810        60.224
   55826.03812554          4.83          0.20         2.961       -29.145       101.155        60.921
   55826.04643537          4.51          0.20       200.543       -22.498       266.576        67.443
   55826.05156347          2.91          0.38       271.047        -3.106       197.922        86.894
   55826.05282439          4.27          1.55       159.294       -18.761       310.149        71.183
   55826.05574171          4.81          1.63       314.458       -38.650       155.982        51.391
   55826.06076481          4.43          0.31       122.896       -79.007       349.695        10.966
   55826.06244267          5.20          1.12       164.147       -38.644       308.776        51.299
   55826.06329878          4.42          0.20        47.121       -57.675        66.152        32.374
   55826.07282492          3.69          0.66       173.326        16.757       303.325       106.697
   55826.07406257          5.06          2.38       104.787       -29.174        12.344        60.817
   55826.07502426          4.68          0.64       346.641       -43.847       130.778        46.214
   55826.07589205          2.91          0.81       105.005        57.709        12.656       147.693
   55826.07831041          5.13          3.42        82.360       -47.055        36.334        42.962
   55826.07894686          4.73          0.23       164.291       -33.235       314.586        56.708
   55826.08208343          2.78          0.50       137.143        -7.136       342.857        82.823
   55826.08392438          4.00          0.20       200.015       -30.513       280.634        59.429
   55826.08547466          3.16          1.44        43.977         6.832        77.229        96.881
   55826.10170152          3.45          0.51       204.719       -13.226       282.352        76.719
   55826.10417927          3.15          0.53       317.270        -3.074       170.691        86.972
   55826.11289422          2.73          0.35       163.894        24.581       327.216       114.523
   55826.11620447          5.12          2.01       255.060       -24.924       237.222        65.059
   55826.11882002          3.14          0.70       328.014        44.579       165.265       134.634
   55826.12320650          3.51          0.53       106.110        34.996        28.686       124.979
   55826.12539451          3.32          0.37       336.963       -12.259       158.652        77.799
   55826.13078797          2.80          1.97        68.084        26.053        69.458       116.077
   55826.13204936          2.76          0.96       223.016         2.726       275.017        92.683
   55826.13283663          3.10          1.89       172.953        49.262       325.357       139.202
   55826.13686440          4.04          0.21       286.500       -22.452       213.240        67.565
   55826.13878492          3.23          0.20       165.811       -31.672       334.664        58.271
   55826.14119252          5.49          1.35       326.386       -41.087       174.906        48.964
   55826.14381986          4.20          0.22       195.333       -23.830       306.942        66.111
   55826.14409752          3.03          0.51        94.412        11.292        47.953       101.289
   55826.14620405          3.04          0.97        68.732        26.879        74.374       116.902
   55826.14715389          3.06          0.35       254.703        -8.756       248.770        81.229
   55826.14754653          2.99          0.33       322.011        -7.397       181.602        82.653
   55826.15096065          3.54          0.72       309.573        -3.304       195.275        86.737
   55826.15098439          2.98          0.84       129.864        10.742        14.993       100.705
   55826.15201392          2.95          0.43       188.056         4.757       317.184        94.698
   55826.15838019          4.53          0.40       207.764       -27.494       299.759        62.452
   55826.16267435          3.09          0.53       144.184        20.773         4.890       110.724
   55826.16592693          3.26          0.51       354.068        -0.103       156.184        89.961
   55826.16836831          3.48          0.21        52.998        -0.167        98.138        89.872
   55826.16926002          4.88          0.87       226.445       -31.973       284.991        57.985
   55826.17071856          5.44          1.51       265.448       -71.515       246.356        18.477
   55826.17112329          2.74          0.65        49.244        38.121       102.847       128.160
   55826.17261609          3.38          0.33        32.913       -18.659       119.765        71.395
   55826.17275478          5.30          1.74        21.866       -40.374       130.869        49.686
   55826.17408590          3.02          2.21       135.129         7.640        18.071        97.597
   55826.17483870          4.85          0.26       194.759       -61.995       318.695        27.945
   55826.17899358          3.06          0.64        59.165        -5.364        95.811        84.670
   55826.17982733          4.68          0.21       207.079       -27.781       308.186        62.165
   55826.18155096          3.00          0.47       126.980        17.084        28.906       107.047
   55826.18186385          4.59          1.07       356.188       -30.415       159.814        59.648
   55826.18472241          3.02          2.57       325.188        46.382       191.883       136.436
   55826.18546308          3.19          0.21       291.880        19.465       225.447       109.492
   55826.19672551          5.97          1.12         7.448       -56.039       153.932        34.023
   55826.20280159          2.65          3.58       137.092        51.059        26.432       141.012
   55826.20283578          3.41          0.46       172.838        12.513       350.746       102.453
   55826.21416737          4.63          0.20        64.312       -28.174       103.387        61.856
   55826.21452568          3.38          0.39         2.202        23.497       165.590       113.560
   55826.21886623          3.10          0.46       189.614       -73.082       339.730        16.857
   55826.22001250          3.29          0.33       198.751        -7.567       331.032        82.377
   55826.22089134          5.05          2.16       311.459       -32.443       218.607        57.599
   55826.22184032          2.82          0.87       100.718        58.285        69.627       148.268
   55826.22519708          3.43          0.35         8.709       -16.737       162.941        73.326
   55826.22689885          3.06          0.31       168.877        44.493         3.387       134.433
   55826.23129652          4.76          1.03       330.993       -43.085       202.829        46.970
   55826.23342615          3.04          0.23        44.076       -23.050       130.562        66.996
   55826.23975778          2.80          0.58        98.886        11.574        78.011       101.563
   55826.24520887          3.16          2.07       129.456        57.871        49.354       147.828
   55826.24556806          5.15          1.23       130.831       -37.279        48.214        52.682
   55826.25150528          4.65          0.26       218.381       -73.861       322.641        16.090
   55826.25545213          3.13          0.29        17.633        -8.130       164.939        81.931
   55826.25571851          3.08          0.49       331.194         3.833       211.474        93.891
   55826.25995380          4.95          1.41       182.591       -70.993         1.606        18.946
   55826.26341440          3.04          0.21       106.454        19.658        78.975       109.637
   55826.26346132          2.96          3.98        32.311        -3.456       153.152        86.597
   55826.26514001          3.02          0.67       238.351        25.829       307.749       115.803
   55826.26560231          5.28          1.26       274.357       -64.463       271.751        25.541
   55826.26728108          4.20          0.67       166.868       -31.240        19.988        58.700
   55826.26945672          5.07          0.32       327.643       -34.192       219.960        55.863
   55826.27626229          4.70          0.55       214.109       -48.315       335.941        41.635
   55826.27818306          2.90          0.62       255.225        14.861       295.573       104.852
   55826.27868083          2.88          0.33       136.844        11.708        54.111       101.661
   55826.28172536          3.30          0.85       110.237        50.642        81.754       140.614
   55826.28240771          3.01          0.83       243.331        38.249       309.022       128.229
   55826.29262779          3.03          0.21       187.412        -2.662         8.587        87.278
   55826.29585667          5.35          1.14       206.734       -41.894       350.402        48.052
   55826.29872714          2.90          0.98       106.076        -7.659        92.130        82.322
   55826.30253521          3.45          0.41        86.565       -12.039       113.018        77.963
   55826.30460731          3.02          0.43       159.355        50.922        40.949       140.861
   55826.30571804          2.91          1.47       210.708        60.386       350.085       150.338
   55826.30879654          5.17          2.53       247.244       -32.053       314.552        57.926
   55826.30902797          2.83          0.32       117.612         3.343        84.301        93.312
   55826.31144775          3.17          0.71       346.892        -5.856       215.890        84.209
   55826.31369262          3.19          0.51       116.361        15.576        87.224       105.545
   55826.31419036          3.78          0.23       183.711       -20.068        20.069        69.871
   55826.31537112          2.84          0.40       266.501       -28.257       297.669        61.743
   55826.31616904          3.09          0.70       288.733        17.614       275.776       107.643
   55826.31647105          2.76          0.31       142.552       -10.400        62.060        79.549
   55826.32345020          2.98          0.52       297.521        51.681       269.665       141.720
   55826.32876182          2.96          0.21       184.700        48.686        24.357       138.624
   55826.32937538          5.29          0.26       135.695       -39.582        73.603        50.372
   55826.33130789          4.72          0.25       230.609       -17.635       339.335        72.329
   55826.33217671          4.85          0.21       230.961       -55.891       339.237        34.071
   55826.33290619          3.04          0.88        45.238        36.743       165.255       126.784
   55826.33310284          3.28          2.80         0.932        65.850       209.647       155.915
   55826.33331080          2.91          0.63       290.225        19.192       280.473       109.222
   55826.34224640          2.75          0.62       350.868        24.456       223.035       114.523
   55826.34435248          2.92          1.54       200.425        18.212        14.255       108.156
   55826.34585675          3.48          1.47       205.437        -4.433         9.774        85.513
   55826.35181731          3.18          2.65        16.758        55.851       200.558       145.911
   55826.35907429          3.58          1.70        18.922        -5.935       201.056        84.127
   55826.36266242          3.46          3.01       342.497        18.436       238.778       108.502
   55826.36655196          4.96          1.03        74.143       -45.687       148.600        44.331
   55826.36924845          4.84          0.29       277.684       -47.959       305.897        42.053
   55826.37385469          4.54          0.20       134.718       -63.043        90.690        26.911
   55826.37495469          2.94          0.49       290.374        22.688       295.362       112.720
   55826.37545140          4.06          1.31        27.088       -22.647       198.814        67.412
   55826.37857683          5.98          1.86       266.043       -51.328       320.895        38.671
   55826.37883131          4.42          0.23       208.879       -26.102        18.220        63.845
   55826.38345019          5.21          0.82       337.849       -44.982       250.905        45.081
   55826.38383216          3.26          1.96        56.193         5.399       172.716        95.433
   55826.38695669          2.85          0.80       141.477        25.145        88.556       115.090
   55826.38740760          3.41          0.70       308.841        -7.098       281.358        82.950
   55826.38869222          2.79          0.50       162.165        26.578        68.505       116.515
   55826.39092701          3.70          0.79       240.835        31.203       350.683       121.180
   55826.39196814          2.37          0.95       230.192        20.730         1.687       110.695
   55826.39314818          5.34          1.77       136.295       -34.864        96.019        55.088
   55826.39428352          3.09          1.43       319.258        -5.229       273.425        84.827
   55826.40873851          3.16          0.52       271.188        60.950       326.840       150.963
   55826.41534777          3.08          1.54        14.634        -3.195       225.657        86.870
   55826.41715324          3.58          0.20       278.757       -12.494       322.173        77.523
   55826.41862355          4.81          0.22       195.609       -45.276        45.851        44.661
   55826.41974601          5.17          0.27        52.973       -26.000       188.933        64.039
   55826.42213073          2.64          0.49       186.505        31.537        56.252       121.473
   55826.42432934          2.78          0.32       152.116         4.076        91.424        94.016
   55826.42694455          4.79          0.21       188.705       -35.395        55.770        54.541
   55826.42770919          4.56          1.19       169.247       -28.360        75.519        61.575
   55826.42838000          4.31          0.30       123.252       -21.546       121.770        68.416
   55826.43026679          4.99          1.55       193.030       -78.801        52.569        11.134
   55826.43093811          5.03          0.70       171.112       -48.667        74.823        41.268
   55826.43179414          2.87          1.36        16.936         0.188       229.290        90.253
   55826.43347285          4.70          0.37       239.081       -39.964         7.709        50.006
   55826.43686362          2.91          0.68       337.561        54.780       270.520       144.847
   55826.44218763          4.55          0.20       256.037       -65.757       353.800        24.229
   55826.44789456          5.10          1.10       248.420       -61.572         3.506        28.406
   55826.45915534          3.78          0.26        73.922        -0.376       182.185        89.639
   55826.46284792          5.16          0.47       129.472       -27.232       127.998        62.724
   55826.46383111          2.99          0.39       228.426        -3.139        29.370        86.822
   55826.46545229          3.99          0.21       180.382       -14.103        78.003        75.830
   55826.46550943          2.74          0.58       331.440        20.898       286.967       110.964
   55826.47164400          4.78          0.20        46.522       -69.617       214.229        20.431
   55826.47601943          2.99          0.93       256.877         7.086         5.329        97.079
   55826.47982706          5.39          1.48       269.055       -67.683       354.346        22.318
   55826.48385455          3.75          0.58       311.937       -23.100       313.063        66.951
   55826.48520926          4.89          0.52        78.930       -51.519       186.669        38.494
   55826.49651650          4.37          0.20       109.360       -25.077       160.267        64.899
   55826.49863529          3.07          0.41         1.275        20.684       269.076       110.756
   55826.50047557          5.12          2.39       300.501       -55.209       330.435        34.829
   55826.50950306          3.16          1.83       339.991        34.114       294.299       124.185
   55826.51186375          2.98          0.21        89.477        -2.135       185.661        87.863
   55826.51452649          2.94          0.55       153.351        24.712       122.738       114.648
   55826.51804424          3.00          0.35       136.731        22.795       140.621       112.741
   55826.51900508          3.05          0.20        92.461         2.083       185.250        92.077
   55826.51953785          2.97          0.85       258.393        29.377        19.553       119.372
   55826.52002387          4.52          0.26       234.843       -19.990        43.219        69.974
   55826.52390061          3.78          0.20       353.322        -9.740       286.153        80.333
   55826.52494265          2.79          0.64        16.756         2.962       263.095        93.031
   55826.52625019          5.36          0.68       229.099       -41.873        51.183        48.084
   55826.52674773          4.82          0.20       305.607       -41.731       334.848        48.313
   55826.52741912          3.04          0.67        51.511        11.695       229.224       101.736
   55826.52837964          2.87          0.35       121.794        74.362       159.108       164.317
   55826.53275546          3.10          0.91       290.330         3.004       352.348        93.036
   55826.53438730          2.54          3.52        74.704        18.712       208.537       108.727
   55826.53931720          3.41          2.01       241.776        12.168        43.286       102.141
   55826.54693383          3.09          1.09        29.724        24.711       258.048       114.771
   55826.54777791          2.76          1.09        18.847         8.518       269.244        98.586
   55826.54858839          3.09          0.23       340.474         2.801       307.914        92.872
   55826.54892369          3.41          0.47       296.962        29.970       351.584       120.010
   55826.55288212          4.42          0.24       195.446       -17.667        94.494        72.267
   55826.55700264          3.34          0.58       158.727        47.392       132.686       137.324
   55826.56057919          2.96          0.46       179.520         1.038       113.206        90.969
   55826.56187602          2.70          2.39         5.855        50.516       287.312       140.588
   55826.56820683          3.04          0.57        29.225         8.009       266.239        98.071
   55826.56915546          4.43          0.20       212.740       -43.368        83.043        46.573
   55826.57162111          2.94          0.52       276.449        26.791        20.293       116.807
   55826.57371624          5.11          1.20        65.112       -23.629       232.378        66.402
   55826.57407432          2.96          3.02        60.906        41.983       236.625       132.013
   55826.57605425          3.78          0.23       197.811       -20.693       100.492        69.241
   55826.58914368          3.05          0.51       214.195        43.258        88.884       133.204
   55826.59250079          3.73          0.29       224.613       -15.249        79.620        74.703
   55826.59370457          3.34          0.50       112.934        45.401       191.681       135.368
   55826.59399397          3.99          1.06        16.057       -13.620       288.726        76.451
   55826.59573010          4.23          0.20       192.664       -63.117       112.720        26.813
   55826.59591486          4.65          0.25        82.794       -39.645       222.741        50.366
   55826.60132005          4.61          0.49       245.193       -66.114        62.089        23.855
   55826.60560223          3.68          2.16       100.789       -34.804       208.234        55.185
   55826.61032443          4.78          0.32       357.590       -58.190       313.077        31.883
   55826.61096080          2.99          0.31       189.705         3.082       121.209        93.013
   55826.61232708          4.57          0.25       132.383       -63.747       179.131        26.207
   55826.61375061          3.18          0.46       317.790       -11.585       354.111        78.472
   55826.62033566          2.95          0.37       321.088       -31.676       353.172        58.382
   55826.62125068          5.11          2.06       333.902       -22.319       340.702        67.748
   55826.62138941          3.08          0.34       185.429        12.706       129.250       102.636
   55826.62328765          4.84          0.93       247.114       -50.210        68.165        39.762
   55826.62728082          2.99          0.97        37.489       -79.936       279.542        10.124
   55826.62811369          4.54          1.39       321.227       -38.528       355.833        51.529
   55826.62951461          3.10          3.24       256.699        75.717        61.190       165.707
   55826.63078767          4.10          0.26       207.819       -64.354       110.183        25.581
   55826.64038207          3.38          0.56       121.032         9.196       200.489        99.159
