#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57021.38054113          3.07          0.20        29.844        45.119       295.642       135.198
   57021.38066160          3.24          0.93        99.413        40.661       226.084       130.643
   57021.38123649          2.93          0.49       230.256         1.111        95.537        91.056
   57021.38786174          2.69          2.39       263.063        45.766        65.216       135.757
   57021.39092858          3.46          0.49        99.365        26.929       229.870       116.911
   57021.39394505          3.04          1.58         6.417        71.615       323.919       161.709
   57021.40104279          2.93          0.80       127.122        26.837       205.774       116.779
   57021.40617616          5.06          0.20       350.623       -64.613       344.146        25.471
   57021.40645605          3.46          1.31       295.798        55.620        39.220       145.662
   57021.40689313          2.97          0.42       288.540        21.676        46.548       111.707
   57021.41053693          5.43          0.20       327.202       -51.736         9.109        38.337
   57021.41505271          3.13          0.53       346.978         2.586       351.019        92.673
   57021.42153953          5.01          0.26       325.969       -34.315        14.339        55.757
   57021.42990416          3.24          0.41        81.476        21.326       261.839       111.337
   57021.43066765          3.01          0.80       134.440         8.345       209.178        98.280
   57021.43380223          4.97          0.20       126.380       -27.942       218.415        62.005
   57021.44080145          4.73          0.86        85.218       -23.511       262.104        66.494
   57021.45002741          3.14          0.66       115.128        61.302       235.334       151.261
   57021.45331234          3.48          1.29       341.863         4.924         9.948        95.010
   57021.45485218          2.89          0.25        69.012        75.422       283.006       165.455
   57021.46172509          3.22          1.23       200.593         8.565       154.256        98.480
   57021.46482925          2.97          0.51       302.381         7.433        53.597        97.481
   57021.46556201          3.56          0.25       231.996         3.569       124.240        93.514
   57021.46695809          3.14          0.78        85.908        13.546       270.796       103.552
   57021.46801023          3.19          1.02         1.121        30.208       355.990       120.300
   57021.47233197          5.69          1.27       126.276       -57.938       232.501        32.011
   57021.47235113          2.91          0.86       229.512        67.427       129.339       157.365
   57021.48454624          2.97          0.57        54.797        27.299       308.242       117.351
   57021.48846086          5.61          0.23        87.194       -55.778       277.420        34.226
   57021.48875029          3.00          1.75       182.281        41.339       182.319       131.246
   57021.48960470          2.85          0.42       333.016        59.232        31.965       149.315
   57021.48976494          3.00          1.31       202.860        21.248       162.119       111.164
   57021.49440316          2.87          0.32       234.901         9.271       131.754        99.219
   57021.50804779          4.75          0.33       240.480       -26.530       131.051        63.427
   57021.50996751          3.03          1.55        39.484        12.009       332.758       102.078
   57021.51506818          3.19          1.44       155.784        27.206       218.292       117.123
   57021.52674987          5.67          0.28        19.609       -57.320       358.748        32.759
   57021.52808488          5.55          0.63       152.315       -40.562       226.514        49.363
   57021.53041356          3.26          0.91       130.223         9.903       249.398        99.847
   57021.53130609          5.60          0.25       297.282       -40.471        82.619        49.567
   57021.53827772          4.96          0.36        83.242       -27.868       299.274        62.143
   57021.53898615          5.23          1.73       340.486       -24.837        42.236        65.243
   57021.53971769          3.48          0.32       173.867         7.258       209.127        97.170
   57021.54403463          3.49          0.42       245.118         9.114       139.454        99.075
   57021.54528523          2.90          0.22        18.052         8.483         6.950        98.567
   57021.55153106          3.55          3.64        27.726         8.295       359.528        98.373
   57021.55703354          2.95          9.40        76.136        75.083       312.774       165.107
   57021.55796649          3.21          0.62       262.634        36.460       127.021       126.446
   57021.55948169          3.36          2.75       190.290        51.774       199.859       141.683
   57021.56334032          4.52          0.89       120.074       -83.678       272.093         6.283
   57021.56367398          4.90          0.20        40.293       -33.538       351.384        56.527
   57021.56609470          3.03          0.79       317.340        46.199        75.248       136.264
   57021.56919271          3.04          0.45       171.701        29.162       221.926       119.074
   57021.57382306          6.02          0.84        70.235       -44.817       325.146        45.212
   57021.58246542          5.01          0.22       347.838       -26.849        50.582        63.232
   57021.58487979          5.21          0.20        62.998       -59.004       336.418        31.034
   57021.58727667          3.19          0.25       101.473        29.871       298.636       119.856
   57021.58947944          3.20          1.81       152.595        42.327       248.323       132.249
   57021.59804897          2.91          0.30        85.952         0.733       318.094        90.742
   57021.59831576          5.04          0.22       129.769       -31.860       274.417        58.088
   57021.59972851          3.47          0.29       276.473         0.526       128.193        90.533
   57021.59991600          2.99          0.59        87.941        29.506       316.731       119.511
   57021.60463292          3.24          0.20        94.626        -4.704       311.805        85.291
   57021.60635144          4.84          0.20       290.350       -22.587       116.672        67.439
   57021.60999760          3.10          3.64        22.936        74.675        25.312       164.759
   57021.62012561          2.71          1.16        21.948        20.829        30.062       110.910
   57021.62654481          3.21          0.33       306.066        25.138       108.312       115.186
   57021.63152063          2.95          1.04       344.756        67.958        71.448       158.044
   57021.63641889          3.07          1.13       118.158        23.304       299.708       113.265
   57021.63747662          5.46          0.20       335.022       -40.296        83.236        49.776
   57021.64012461          5.30          0.43       108.413       -44.996       310.902        44.980
   57021.64058449          5.10          0.20       237.171       -37.359       182.189        52.595
   57021.64340047          3.28          2.00       313.063        51.154       107.448       141.212
   57021.64413698          3.25          0.40       154.293        10.823       266.387       100.747
   57021.64796448          3.03          0.70        15.704        13.179        46.363       103.262
   57021.64838008          2.85          0.55       350.978        23.814        71.253       113.899
   57021.64839381          2.93          0.72       235.241        20.916       187.016       110.864
   57021.65122635          4.95          0.20       151.743       -22.388       271.521        67.541
   57021.65518066          2.96          0.24       137.007        18.899       287.645       108.838
   57021.66077818          3.18          0.20       106.142         7.669       320.540        97.648
   57021.66109602          3.01          0.41       193.557        12.634       233.260       102.550
   57021.66280131          2.84          0.60       299.777        17.175       127.680       107.214
   57021.66814831          3.14          1.20       191.585        50.842       237.791       140.755
   57021.67777176          2.88          0.70       200.192        42.590       232.666       132.507
   57021.68028266          2.95          0.48       222.703        38.635       211.083       128.569
   57021.68270399          2.83          0.70         1.553         1.896        73.060        91.978
   57021.68278260          3.65          0.31        66.082         1.098         8.553        91.133
   57021.68345721          3.05          1.05       157.709        -1.946       277.174        87.978
   57021.68621731          5.34          1.70       206.803       -79.361       228.900        10.570
   57021.68920617          2.63          4.72        88.333        79.657       348.143       169.662
   57021.69128809          2.84          0.61       273.805        52.234       164.023       142.237
   57021.69179145          3.15          0.64       335.372        14.477       102.533       104.551
   57021.69222534          2.95          1.13        47.468        78.637        30.267       168.699
   57021.70648689          3.13          0.43       230.619         5.748       212.589        95.693
   57021.70735958          5.63          0.84       246.975       -35.749       196.490        54.218
   57021.71087677          2.79          0.90        10.107         5.306        74.674        95.387
   57021.71258046          2.98          2.12       177.091        52.159       268.297       142.072
   57021.71450997          2.91          0.38       193.076        -1.817       253.018        88.102
   57021.71649258          4.96          0.20       264.263       -34.273       182.499        55.717
   57021.72251336          2.90          0.42        51.465        42.309        37.456       132.364
   57021.72402517          2.99          1.17       185.762        13.955       263.768       103.872
   57021.73196979          2.91          0.97       243.672         2.816       208.733        92.778
   57021.73266890          5.11          0.20       102.621       -38.158       350.083        51.826
   57021.73542455          2.66          0.96        40.648         9.682        52.984        99.745
   57021.73758674          3.06          0.86       337.670        16.697       116.768       106.772
   57021.74113272          4.75          0.24       130.182       -20.467       325.541        69.483
   57021.74426510          5.22          0.20       256.077       -60.628       200.630        29.352
   57021.74683780          2.55          0.61       231.857        61.755       226.031       151.700
   57021.75100979          4.64          0.20       159.706       -74.599       299.662        15.331
   57021.75314653          2.74          0.76       254.875        34.092       205.225       124.068
   57021.75475009          2.81          1.52       333.926         9.641       126.704        99.713
   57021.76047127          4.84          0.20       325.004       -26.434       137.662        63.628
   57021.76140412          5.44          0.20        16.369       -41.172        86.670        48.901
   57021.76489765          2.89          0.71        66.101         3.869        38.172        93.903
   57021.76661553          3.23          1.04       138.385        15.658       326.498       105.597
   57021.76802286          2.54          2.10        16.364         8.121        89.044        98.199
   57021.76983035          3.36          0.54        96.141        -7.361         9.928        82.631
   57021.77068639          4.15          0.20        48.038       -18.484        58.350        71.569
   57021.77573013          3.08          0.89       176.103         3.758       292.089        93.678
   57021.77625321          5.15          0.20       129.604       -28.966       338.808        60.985
   57021.78189919          3.59          0.21       254.951         3.030       215.479        93.008
   57021.79156064          5.43          0.20       157.062       -38.193       316.867        51.737
   57021.79196323          3.34          1.66       173.877        53.243       300.162       143.160
   57021.79561486          3.14          1.54       295.845        29.407       179.574       119.442
   57021.79616117          3.12          1.13       249.200        30.477       226.419       120.446
   57021.80377252          3.11          1.39        44.308        23.705        73.981       113.764
   57021.80509073          3.27          0.20       358.603        35.817       120.192       125.899
   57021.80676980          3.14          1.35        26.157        12.921        93.232       102.994
   57021.81666575          2.81          1.21       163.664         9.491       319.301        99.414
   57021.81930082          2.73          0.86       282.501        68.324       201.631       158.342
   57021.82237696          3.13          0.65       317.354         4.147       167.687        94.205
   57021.82245972          3.25          0.24        72.303         3.666        52.750        93.690
   57021.82381954          2.89          0.52       312.273        72.698       173.484       162.754
   57021.82862318          5.41          0.20        69.012       -37.222        58.325        52.804
   57021.82914431          4.03          0.20       313.557        -9.398       173.914        80.655
   57021.82949556          2.94          1.45       327.424         5.314       160.186        95.381
   57021.82996303          3.19          0.38       205.951        13.078       281.830       103.005
   57021.83026402          3.27          0.25       225.568        -2.704       262.313        87.241
   57021.83249596          4.03          0.26       108.373       -11.923        20.322        78.052
   57021.83320293          2.55          0.98       110.912        51.145        17.928       141.115
   57021.83428102          4.97          0.26       176.019       -21.389       313.311        68.534
   57021.83917390          3.35          0.41       333.147        16.754       157.963       106.826
   57021.84567794          5.54          0.20        58.532       -58.355        75.013        31.682
   57021.84944061          5.75          0.20       146.367       -48.053       348.477        41.884
   57021.85128437          3.31          0.24       306.359         2.987       189.117        93.035
   57021.85424209          3.86          0.20       264.202       -12.279       232.322        77.714
   57021.86188031          3.01          1.46       234.011        28.789       265.321       118.742
   57021.86353126          5.26          0.29        63.337       -25.648        76.580        64.384
   57021.87544561          2.82          1.39       280.259         9.179       223.949        99.195
   57021.88183475          3.00          1.29        82.858        31.607        63.583       121.615
   57021.88445113          2.95          0.74       331.991         1.619       175.453        91.689
   57021.88493458          4.88          0.22       146.617       -53.777         1.048        36.160
   57021.89075663          4.66          0.24       194.371       -47.414       315.323        42.515
   57021.89391578          1.85          2.07       279.210        18.997       231.680       109.012
   57021.89581507          2.92          0.69       291.342        20.942       220.234       110.973
   57021.89962279          5.38          3.23        78.408       -59.297        74.629        30.714
   57021.90322120          5.56          0.31       221.132       -55.320       293.012        34.626
   57021.90399789          2.99          0.92       210.774        21.496       303.741       111.428
   57021.90565662          2.67          0.78       351.318         3.413       163.780        93.491
   57021.90770671          3.53          3.46       305.697       -20.556       210.121        69.491
   57021.90835453          3.66          1.37       266.782        24.997       249.330       114.995
   57021.91755892          3.05          0.93       265.098        10.121       254.313       100.117
   57021.91773149          2.90          0.39       295.546        27.306       223.951       117.344
   57021.91857683          3.21          0.80       281.165        78.690       239.006       168.708
   57021.92358760          2.98          0.90       210.557        43.239       311.055       133.170
   57021.92383319          2.82          1.29       245.068        51.654       276.688       141.622
   57021.92418446          2.84          0.42       163.635         1.230       358.146        91.153
   57021.92636828          2.82          0.49       262.855        28.607       259.766       118.600
   57021.93023600          3.86          0.97       262.253       -31.819       261.673        58.174
   57021.93226476          2.76          1.81       196.156        34.464       328.563       124.386
   57021.93542304          2.93          0.81       306.550        13.534       219.310       103.584
   57021.93975111          4.81          0.20       354.189       -25.132       173.214        64.944
   57021.94738486          2.86          0.87       267.612        55.875       262.673       145.875
   57021.95407248          5.56          2.05       151.257       -42.456        21.342        47.476
   57021.95535648          3.08          1.12       143.500        18.828        29.517       108.760
   57021.95609468          4.39          0.28       297.681       -17.749       235.605        72.291
   57021.95847240          3.33          0.20       319.349         6.564       214.822        96.627
   57021.96101737          2.68          0.98        21.343        23.830       153.721       113.903
   57021.96132921          3.13          1.76       117.220        39.815        57.909       129.774
   57021.96819811          3.58          0.84       267.642        -5.246       270.028        84.755
   57021.97160140          3.26          0.82       161.622        29.074        17.264       118.995
   57021.97432865          3.20          0.58        84.238        11.682        95.624       101.685
   57021.97467958          2.87          0.46       296.055        -2.085       243.960        87.954
   57021.97556082          4.48          0.20       320.809       -38.317       219.490        51.745
   57021.98004731          2.98          0.46        69.837         4.533       112.101        94.555
   57021.98097674          5.04          0.20       341.450       -38.845       200.822        51.228
   57021.98328833          3.50          1.05       268.786        19.251       274.367       109.254
   57021.98332428          2.96          1.00       228.484         2.064       314.654        92.015
   57021.98579749          2.84          0.99       130.239        58.076        53.685       148.018
   57021.98602785          2.88          0.44       332.273         6.469       211.843        96.542
   57021.99480903          3.16          0.77       189.512        -0.218       357.766        89.704
   57022.00740396          5.40          0.20       199.885       -53.720       351.896        36.212
   57022.00746101          3.04          0.27       154.000        58.639        37.791       148.560
   57022.01101282          2.98          0.85       211.579        27.327       341.575       117.260
   57022.01198884          2.99          0.88       298.833        65.052       254.803       155.098
   57022.01415829          5.50          0.54       108.451       -63.298        85.946        26.672
   57022.01891068          2.63          1.17        72.158        44.830       123.736       134.850
   57022.02853885          2.86          0.86       317.589        37.210       241.908       127.275
   57022.02872647          2.86          0.20       332.127        42.518       227.428       132.595
   57022.02984574          3.07          1.21       204.948         3.972       354.982        93.902
   57022.03162978          2.77          1.49         4.695        12.168       195.873       102.248
   57022.03440602          3.11          0.55       211.057        52.827       350.581       142.757
   57022.03835304          4.92          0.21       158.090       -26.632        44.915        63.293
   57022.03938395          5.03          0.20       279.867       -44.914       283.432        45.106
   57022.04009330          3.03          2.44       321.034        38.517       242.632       128.586
   57022.04200284          3.22          0.57       271.841        18.199       292.506       108.208
   57022.04283311          3.07          0.82       329.578        54.889       235.091       144.966
   57022.04392456          5.03          0.35       180.606       -33.296        24.396        56.626
   57022.04444676          2.88          0.40       178.512        15.954        26.685       105.872
   57022.04530947          2.58          0.56        37.424        55.830       167.999       145.893
   57022.04723676          2.81          1.00       252.027        69.954       314.408       159.933
   57022.05576422          4.29          0.23       237.684       -12.203       331.587        77.760
   57022.06059417          3.20          1.34        89.321         7.086       121.689        97.079
   57022.06124405          2.86          0.56       167.311        54.043        43.931       143.958
   57022.06998367          2.96          0.30       138.418        39.853        75.952       129.784
   57022.07233698          2.79          1.34       356.533        27.350       218.731       117.434
   57022.07729829          3.54          3.00       283.873        20.888       293.218       110.915
   57022.07755374          3.06          1.53        97.015        55.618       120.006       145.600
   57022.07806903          5.33          0.23        55.885       -31.014       161.487        59.022
   57022.08515992          2.94          2.77       300.646        56.668       279.358       146.718
   57022.09173644          3.07          0.31       232.318        42.279       350.018       132.232
   57022.09790066          3.06          0.48       142.876         2.861        81.611        92.790
   57022.09904535          4.09          1.13        97.364       -63.434       127.690        26.547
   57022.10291329          5.30          0.29       260.092       -43.603       326.139        46.392
   57022.10425653          2.86          0.52       122.977         0.679       103.804        90.626
   57022.10503855          4.90          0.39       285.046       -77.155       301.709        12.874
   57022.10610175          4.70          0.20       182.154       -37.279        45.290        52.642
   57022.10936920          3.01          0.67       277.731        12.149       310.925       102.168
   57022.11153789          3.03          0.48        87.504        27.453       141.862       117.448
   57022.11778032          2.75          1.29       161.180        14.728        70.481       104.645
   57022.11887941          3.07          0.33       314.228        -1.089       277.842        88.975
   57022.12292295          3.00          0.36        75.422        26.558       158.056       116.571
   57022.13292628          2.85          1.13       231.940        -0.365         5.200        89.590
   57022.13396381          3.80          0.20        30.916       -12.019       206.603        78.047
   57022.13476399          2.82          1.00       316.298        -4.783       281.502        85.282
   57022.13497709          3.77          1.36        31.610        19.901       206.246       109.969
   57022.14053964          3.24          0.32       184.701        28.827        55.192       118.741
   57022.14442645          5.29          0.20       333.790       -60.755       267.452        29.320
   57022.14462189          3.25          1.01       213.902        54.645        27.536       144.576
   57022.15095370          2.83          3.44         8.044        56.692       235.570       146.778
   57022.15115264          2.97          0.49       131.530         1.905       112.180        91.843
   57022.15515771          3.05          3.44        72.861        47.765       172.201       137.783
   57022.15574413          5.47          0.65       296.324       -31.905       309.011        58.139
   57022.15882369          3.13          0.55       116.718         9.585       129.749        99.539
   57022.16304041          2.87          0.30       301.272        20.177       306.765       110.228
   57022.16490200          5.00          0.20       260.764       -64.566       347.749        25.430
   57022.16741730          2.88          0.41       297.737        54.700       311.960       144.748
   57022.16819781          5.10          2.10       326.034       -34.235       283.812        55.837
   57022.16979229          2.78          1.30       163.330        16.614        87.107       106.529
   57022.17114497          3.24          0.99       259.105        69.418       352.070       159.408
   57022.17978045          4.91          0.25       317.968       -54.391       296.018        35.675
   57022.18154731          2.99          0.30       155.627        57.939        99.011       147.854
   57022.18231986          3.01          2.47       333.822        49.774       281.185       139.858
   57022.19013049          5.07          0.20       281.940       -61.770       335.706        28.256
   57022.19570700          3.09          1.43        11.473        37.136       248.307       127.222
   57022.19720102          3.10          0.62       164.822         3.454        95.513        93.369
   57022.19847324          2.83          2.00        74.109        51.009       186.576       141.027
   57022.19866297          4.72          0.20       107.432       -63.392       153.580        26.576
   57022.19968503          3.18          0.59       136.516        32.314       124.680       122.244
   57022.20957877          3.40          1.72        80.308         2.910       184.489        92.916
   57022.21027031          3.13          1.00       129.752        35.038       135.255       124.975
   57022.21285795          4.99          0.20         5.698       -30.789       260.303        59.293
   57022.21310860          2.87          0.51        20.109         4.466       245.968        94.544
   57022.21345762          4.90          0.20       129.716       -16.082       136.504        73.857
   57022.21458895          2.61          0.44       229.251        28.707        37.408       118.654
   57022.21710851          2.85          0.38        53.306        51.187       214.120       141.235
   57022.22018397          2.75          1.01        54.187        25.433       214.408       115.479
   57022.22092265          5.88          0.20       257.891       -32.752        10.962        57.238
   57022.22404234          5.38          0.20       280.248       -70.100       349.565        19.922
   57022.23316369          4.10          0.20       181.472       -11.483        91.846        78.432
   57022.23397199          5.19          0.27        53.868       -42.128       219.806        47.914
   57022.23766444          3.08          4.80       137.255        16.844       137.669       106.774
   57022.23820881          2.92          0.45       150.122        37.143       124.987       127.061
   57022.24126058          2.99          0.36       223.302        -0.308        52.945        89.633
   57022.24301814          2.86          0.68       201.496        -0.511        75.383        89.410
   57022.24679072          2.88          0.67       212.491        10.687        65.761       100.616
   57022.24778344          4.83          0.40       208.592       -71.924        69.864        18.007
   57022.25121470          4.45          0.24       156.091       -16.806       123.752        73.112
   57022.25218093          2.59          0.30        75.115         1.206       205.063        91.221
   57022.25328742          2.84          0.34       224.701        25.455        55.920       115.395
   57022.25348685          3.16          1.68        45.668        49.968       234.903       140.027
   57022.25351414          2.94          3.43       177.419        29.683       103.248       119.592
   57022.25419973          3.19          0.70        94.487         2.039       186.419        92.024
   57022.25468422          5.03          0.29       206.284       -68.245        74.696        21.685
   57022.25528053          5.11          0.56       267.639       -77.398        13.299        12.607
   57022.25544366          2.77          0.48        95.876        -1.010       185.483        88.974
   57022.25644021          3.10          0.30       249.083         6.160        32.654        96.135
   57022.25688977          2.77          0.27        34.804        60.496       246.977       150.568
   57022.25799057          4.57          0.20       330.880       -19.719       311.393        70.359
   57022.25881745          5.35          0.21        60.862       -51.857       221.814        38.176
   57022.25882911          3.14          0.30       110.860        -1.608       171.722        88.354
   57022.26699019          4.62          0.43        48.431       -43.806       237.163        46.244
   57022.26756907          3.36          1.31        98.723        37.243       186.945       127.222
   57022.27211590          3.06          0.25       136.915        25.634       150.436       115.563
   57022.28310888          3.77          0.92       333.647        -5.606       317.704        84.475
   57022.28514258          2.93          0.43       267.671        -5.886        24.409        84.117
   57022.28617791          4.83          0.42        29.898       -26.288       262.582        63.783
   57022.28632169          2.72          0.27        41.921        36.918       250.537       126.982
   57022.28703878          3.22          0.31       266.629         7.834        26.157        97.835
   57022.29670795          2.84          0.84       274.080        31.245        22.240       121.257
   57022.29780485          3.04          2.65       186.854        33.859       109.812       123.769
   57022.30429061          2.90          0.64       150.554        10.626       148.432       100.545
   57022.30542488          5.35          0.32        36.105       -42.934       263.350        47.131
   57022.30733050          5.40          0.32       213.454       -33.831        86.607        56.100
   57022.30813088          2.86          1.44       320.047        20.827       340.361       110.900
   57022.30825786          3.03          1.96        57.991         7.972       242.422        98.014
   57022.31249152          5.56          0.38       242.212       -59.315        59.617        30.651
   57022.31378184          2.87          0.22       288.666        61.885        13.923       151.919
   57022.31580602          2.87          0.80         8.474        -3.736       294.680        86.350
   57022.32396810          3.01          2.18        17.554        63.447       288.480       153.535
   57022.32789038          3.01          3.20       338.525        32.651       329.012       122.738
   57022.32847172          3.70          0.92        75.190        11.893       232.511       101.911
   57022.33275369          3.01          0.32       111.859        -0.184       197.407        89.778
   57022.33278964          2.97          0.53       256.916        -2.045        52.370        87.940
   57022.33418850          5.38          0.24       358.719       -56.119       311.076        33.965
   57022.33462928          3.62          1.34       358.294        18.839       311.655       108.930
   57022.33485241          3.14          0.41       140.186        24.439       169.814       114.365
   57022.33705128          2.99          0.70       104.161        31.585       206.602       121.558
   57022.33987714          2.79          3.16        52.735        62.973       258.954       153.027
   57022.34118889          2.87          0.83         1.877        -3.032       310.441        87.057
   57022.34372453          3.01          1.58       252.627        45.586        60.700       135.561
   57022.34908072          2.94          0.54         7.775         1.515       307.390        91.603
   57022.35246513          2.92          0.51       207.813        11.647       108.585       101.568
   57022.35705179          4.31          1.08       134.400       -86.010       184.462         3.929
   57022.35891528          3.23          2.19       354.081        38.086       324.640       128.178
   57022.35902243          3.00          0.47       152.713        41.664       166.003       131.579
   57022.36049105          3.21          0.64        54.640         1.571       264.638        91.619
   57022.36108495          3.14          1.72       114.428         2.722       205.061        92.681
   57022.36174573          2.57          0.48        17.272        45.486       302.432       135.574
   57022.37295586          3.08          0.60        31.420        14.934       292.348       105.010
   57022.37720043          2.83          0.30        98.612        35.764       226.633       125.747
   57022.37794885          2.99          0.62        52.177        59.356       273.278       149.412
   57022.37945368          5.02          0.21        51.522       -28.348       274.641        61.703
   57022.38454160          2.92          1.32       138.954         5.296       189.003        95.226
   57022.38500637          3.36          0.21       111.404        42.859       216.646       132.822
   57022.38665167          2.98          2.34       176.732        47.592       151.991       137.498
   57022.39062602          3.29          0.51       129.098        -0.470       201.059        89.471
   57022.39693059          3.04          0.61       331.178        69.720         1.381       159.803
   57022.39944682          2.79          0.59       121.405         8.467       211.925        98.417
   57022.40039296          4.68          0.20       287.504       -38.871        46.123        51.157
   57022.40450951          4.80          0.23       148.153       -30.751       187.043        59.174
   57022.40761612          3.03          0.26       149.372         0.132       186.920        90.053
   57022.41102006          3.27          0.69        95.735        39.291       241.709       129.279
   57022.41149431          3.13          0.98       152.161        66.424       185.435       156.340
   57022.41159256          3.31          0.47        71.190        -1.861       266.538        88.165
   57022.41466265          2.91          2.43       322.698        64.413        16.261       154.489
   57022.41808116          2.77          0.60       263.593        49.565        76.594       139.555
   57022.42382757          2.61          1.77       286.199        73.093        56.250       163.120
   57022.42719368          4.14          0.38        45.997        -8.252       297.371        81.808
   57022.43380597          3.02          1.41       249.435        65.764        96.514       155.731
   57022.43514476          2.98          0.95       283.918         2.621        62.325        92.644
   57022.43628285          4.55          0.20       325.942       -57.193        20.633        32.878
   57022.43704294          3.06          2.78        89.686        36.210       257.160       126.209
   57022.43798116          3.19          2.40       162.656         8.566       184.594        98.479
   57022.43935747          2.98          0.29       140.948        -7.294       206.808        82.636
   57022.44197306          2.98          0.53       155.866        24.981       192.812       114.896
   57022.44230530          4.91          1.38       218.601       -44.891       130.164        45.044
   57022.44278073          4.85          0.20       199.466       -32.342       149.505        57.577
   57022.44598028          5.50          1.15       303.402       -39.905        46.687        50.144
   57022.44805154          2.67          2.11        94.354        16.014       256.506       106.006
   57022.44980334          5.03          0.20       172.108       -49.950       179.427        39.965
   57022.45115451          5.76          0.20       190.589       -47.007       161.405        42.910
   57022.45503498          5.27          0.28        78.623       -59.308       274.927        30.707
   57022.45524097          4.70          0.28       214.178       -24.368       139.289        65.561
   57022.45715903          3.11          0.97       337.472         9.497        16.717        99.580
   57022.46078352          2.97          0.29       336.793        -6.718        18.694        83.363
   57022.46164855          3.24          0.89       191.689        -2.230       164.111        87.682
   57022.46269149          2.77          1.98       273.244         7.744        82.950        97.749
   57022.46700552          2.84          2.74       301.257        59.718        56.618       149.766
   57022.47317398          2.91          0.67       293.949         7.868        66.029        97.904
   57022.47583547          4.57          0.20       154.824       -21.705       206.110        68.216
   57022.47685758          2.80          2.15       146.848         9.154       214.431        99.079
   57022.48240383          3.03          0.40        46.368        31.682       316.880       121.746
   57022.48751767          3.32          0.54       104.896        26.928       260.193       116.904
   57022.49519358          3.00          1.25        81.887        73.004       285.717       163.019
   57022.49575662          5.22          1.21       178.408       -76.895       189.713        13.022
   57022.49852501          5.23          1.37       287.909       -54.907        81.093        35.119
   57022.50443010          3.66          1.23       317.222        -5.207        54.021        84.857
   57022.50770245          3.23          0.37       223.162        12.736       149.280       102.670
   57022.51890147          3.13          0.37       129.356        26.425       247.073       116.368
   57022.52286252          2.85          0.82       325.360        37.562        52.582       127.636
   57022.52584385          3.22          0.83        78.921        31.446       299.994       121.464
   57022.52876192          3.31          0.84       189.366         9.056       190.664        98.968
   57022.53121867          2.97          0.45        26.919        20.552       353.979       110.632
   57022.53287767          3.40         10.37       320.078        33.601        61.479       123.669
   57022.54016009          3.34          2.53       127.226        83.668       256.239       173.614
   57022.54460115          5.47          0.20       272.244       -27.767       113.461        62.235
   57022.54473414          2.94          0.36       160.160        62.543       225.567       152.456
   57022.54635422          3.12          1.33        86.546        50.917       299.716       140.925
   57022.54709051          3.43          1.17       308.060        -0.178        78.588        89.874
   57022.54729659          2.92          0.33       277.684        13.070       109.061       103.080
   57022.55050219          3.00          0.37       103.519         0.106       284.350        90.087
   57022.55852049          3.03          0.20       197.012        38.651       193.778       128.563
   57022.56128205          2.78          0.90        56.889        21.597       334.845       111.647
   57022.56257520          3.28          0.42       237.187        61.147       155.185       151.095
   57022.56263821          4.97          0.20       206.255       -32.860       185.980        57.063
   57022.56354975          2.90          2.17       157.225        31.630       235.335       121.548
   57022.56437006          4.67          0.20       275.539       -25.577       117.308        64.429
   57022.56499772          3.23          0.61        20.355         8.864        12.748        98.947
   57022.56662035          4.49          0.20       348.157       -15.124        45.533        74.959
   57022.56833432          4.51          0.20       314.282       -43.156        79.978        46.901
   57022.56851638          3.15          5.45       234.904        57.502       159.591       147.447
   57022.57217523          3.07          0.83        73.287        24.766       322.368       114.793
   57022.57379078          3.30          0.41        45.713         9.804       350.555        99.866
   57022.58020382          2.91          0.53       247.544        17.075       151.082       107.038
   57022.58425263          4.49          0.20       234.445       -15.717       165.598        74.232
   57022.59270014          2.95          1.24       210.601        56.112       192.572       146.032
   57022.59565060          2.88          1.31        17.081        36.713        27.074       126.799
   57022.59898809          5.25          0.28       142.562       -52.519       262.880        37.417
   57022.60061525          3.07          1.73       319.455        58.577        86.613       148.643
   57022.60505291          3.03          1.23       269.648        25.403       137.966       115.399
   57022.60740721          3.27          0.51        58.313         1.180       350.099        91.226
   57022.60748542          2.55          1.70       315.620        26.847        92.862       116.907
   57022.61677736          3.22          3.94       105.907        63.842       305.712       153.820
   57022.62026047          3.48          0.20       248.796        21.342       164.297       111.308
   57022.62865479          5.16          0.26       112.777       -35.655       303.360        54.315
   57022.63218352          3.32          0.37       150.846        13.268       266.501       103.194
   57022.64097418          2.51          5.24       246.963         8.847       173.588        98.811
   57022.64146559          2.60          1.49       156.898         4.733       263.808        94.656
   57022.64482300          3.19          2.94       129.983        70.548       291.739       160.493
   57022.66437015          5.04          0.20       147.235       -43.234       281.784        46.700
   57022.66574566          2.98          0.46       305.848        22.974       123.663       113.021
   57022.66623660          2.18          1.42       189.012        44.864       240.652       134.777
   57022.67704951          2.91          0.71       108.467        19.108       325.056       109.084
   57022.68024286          2.88          2.38       199.569        43.845       235.166       133.762
   57022.68422439          3.64          1.72       191.119        16.866       245.033       106.782
   57022.68869064          3.05          0.50        13.392        -2.848        64.368        87.233
   57022.69068674          4.74          0.23        72.165       -31.248         6.356        58.778
   57022.69336652          3.06          0.34        89.810        13.245       349.612       103.248
   57022.69691848          4.37          0.20       300.627       -17.892       140.085        72.146
