#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   58126.89135648          5.33          0.22       174.385       -34.292       344.652        55.617
   58126.89159517          2.86          0.39       130.259        17.390        28.834       107.326
   58126.89193291          3.29          0.35        73.285        27.068        85.906       117.093
   58126.89377127          4.96          0.20       248.542       -52.727       271.256        37.244
   58126.89377856          3.25          1.77         4.148        71.238       155.737       161.336
   58126.89406512          4.90          0.22       120.834       -28.923        39.215        61.026
   58126.89581968          3.29          0.42        72.336        -0.323        88.306        89.702
   58126.89594657          5.29          0.53       140.346       -29.153        20.372        60.774
   58126.90450431          3.00          0.72       164.518        28.508       359.247       118.414
   58126.91060348          5.23          0.20       333.644       -40.479       192.311        49.604
   58126.91457722          4.46          0.20       177.273       -15.948       350.142        73.959
   58126.91514583          2.81          0.31       333.923        -4.235       193.701        85.850
   58126.91573473          2.93          0.37       154.628        68.539        13.103       158.448
   58126.91710590          5.12          0.25       227.923       -38.865       300.353        51.077
   58126.92891066          2.94          0.26       287.232        23.979       245.405       114.010
   58126.92911750          2.98          1.19       227.270        81.397       305.885       171.331
   58126.93401453          2.86          2.43       120.546        24.469        53.845       114.416
   58126.93409613          3.20          0.48       307.431        42.044       227.105       132.105
   58126.93519983          3.17          0.73       325.899         7.991       208.974        98.071
   58126.93904539          3.28          0.55        50.101        23.704       126.113       113.763
   58126.94188961          4.31          0.81        16.490       -17.490       160.797        72.596
   58126.94284377          3.96          0.23         2.123         1.726       175.499        91.819
   58126.94504477          2.92          3.06        66.423        68.261       111.759       158.297
   58126.95040788          4.99          0.30       189.744       -23.991       350.598        65.918
   58126.95132321          2.88          1.67       159.850        35.840        20.808       125.747
   58126.95212120          2.89          0.22       207.540        19.496       333.448       109.412
   58126.95242579          4.81          0.45       272.294       -33.534       268.731        56.474
   58126.95904488          2.69          0.66        95.825        54.574        87.503       144.560
   58126.96452425          3.08          0.88        16.674        16.830       168.763       106.920
   58126.96831220          2.97          1.76       179.888        27.487         6.927       117.389
   58126.97074685          3.05          1.20       103.337        29.478        84.299       119.450
   58126.97941419          5.34          0.33        76.575       -61.880       114.411        28.134
   58126.99780284          2.92          1.28        14.066        22.273       183.382       112.365
   58126.99924771          2.92          0.39       227.323        22.581       330.693       112.518
   58127.00167971          2.58          1.88       349.296        34.430       209.575       124.527
   58127.00332774          4.39          2.98       297.959       -15.148       261.479        74.901
   58127.00476396          5.25          0.23       177.877       -30.340        22.092        59.566
   58127.00696462          4.82          0.20       227.959       -48.010       332.729        41.934
   58127.00735130          5.03          0.20       265.153       -30.506       295.705        59.493
   58127.01530411          2.86          0.20       192.122        63.991        11.709       153.894
   58127.01613289          3.27          0.36       330.157        52.046       233.981       142.135
   58127.01871181          2.81          0.78       223.090        51.748       342.011       141.678
   58127.02333924          4.92          0.25       108.699       -73.242        98.255        16.721
   58127.02338031          4.57          0.20       100.623       -18.023       106.094        71.952
   58127.02466692          2.92          0.29         5.077         8.349       202.080        98.444
   58127.02631288          4.05          0.20       325.206       -14.958       242.538        75.123
   58127.02845326          4.32          0.20       322.808        -9.566       245.713        80.513
   58127.02911090          2.61          1.84       121.117        65.801        87.457       155.744
   58127.03002910          2.93          1.66       141.637        68.277        67.309       158.194
   58127.03496703          3.01          0.37        66.841        -0.558       144.031        89.473
   58127.03628825          3.50          2.20       190.328         5.034        21.026        94.940
   58127.03637894          3.35          0.83       356.777         8.960       214.611        99.057
   58127.04176204          3.15          2.73        99.332        21.961       113.953       111.938
   58127.04787815          2.92          1.20        19.608        46.065       195.888       136.157
   58127.04888190          5.63          0.44       107.817       -64.092       108.254        25.872
   58127.05102108          2.80          0.90       114.697        -0.999       101.970        88.954
   58127.05135228          3.85          0.80       352.576       -37.740       224.214        52.353
   58127.05400223          2.98          0.28       210.241        -0.720         7.507        89.199
   58127.05570453          5.31          0.92       249.359       -65.586       328.809        24.390
   58127.06182676          5.05          0.28        91.817       -26.871       128.797        63.118
   58127.06305459          5.05          0.21       323.215       -75.449       257.618        14.630
   58127.06382979          2.93          0.55       181.034         8.269        40.261        98.171
   58127.07184391          2.52          1.10       160.471        58.361        63.669       148.262
   58127.07575550          2.92          0.26       316.002        40.846       269.659       130.922
   58127.07782207          4.66          0.43       112.025       -20.958       114.349        68.998
   58127.08095810          3.46          0.53        73.966        13.389       153.485       103.409
   58127.08199339          2.84          0.39         5.138        21.034       222.709       111.132
   58127.08246132          3.06          0.46       184.235        -0.622        43.784        89.280
   58127.08568935          3.38          0.57        60.592        11.633       168.572       101.675
   58127.09552921          3.31          0.69       264.559        17.672       328.216       107.669
   58127.10378535          5.10          0.20       177.373       -51.802        58.338        38.103
   58127.10765167          5.05          0.20        56.174       -62.406       181.097        27.638
   58127.10795069          3.21          0.56       343.519        11.370       253.710       101.467
   58127.11496191          3.01          0.24       266.054        19.337       333.739       109.337
   58127.11619547          2.82          0.93       289.375        16.630       310.857       106.669
   58127.11770414          2.69          0.84       292.529        10.357       308.236       100.402
   58127.11817226          3.36          2.10       111.438        31.930       129.411       121.885
   58127.12103397          3.34          0.36        87.821         9.056       154.103        99.051
   58127.12268594          3.99          1.53       292.949        16.582       309.624       106.627
   58127.12293847          2.90          0.41        57.494        33.827       185.076       123.876
   58127.12465617          3.01          1.45        44.099         8.359       199.140        98.425
   58127.12855042          3.19          1.61         3.680        15.562       240.976       105.661
   58127.13352553          3.07          1.75       221.259        35.173        25.249       125.100
   58127.13589692          3.35          0.20       340.817        -4.720       266.495        85.375
   58127.14108608          2.93          0.37       218.813        15.957        30.392       105.882
   58127.14266986          3.24          0.87       202.972         3.661        46.787        93.571
   58127.14283843          2.94          0.56        31.577        50.583       218.166       140.667
   58127.14625918          2.62          2.14       200.621        36.847        50.462       126.752
   58127.14877670          4.03          0.20        64.456       -13.399       187.522        76.636
   58127.14927196          2.95          0.20       221.730        46.092        30.487       136.018
   58127.14989292          2.98          0.52        80.800        77.020       171.106       167.031
   58127.15315759          3.28          1.01       331.164         8.440       282.388        98.531
   58127.15336388          3.20          1.03       268.744        49.914       345.000       139.917
   58127.15598399          3.41          1.85        30.978         4.699       223.577        94.780
   58127.15654877          4.95          0.20       248.057       -49.680         6.603        40.292
   58127.15722713          4.22          0.21       276.352       -15.834       338.636        74.184
   58127.15730492          3.06          2.43       356.306        12.445       258.735       102.546
   58127.15877972          3.39          0.67        99.986        12.581       155.557       102.556
   58127.15888103          2.97          0.97       282.373        12.744       333.262       102.772
   58127.15997470          4.06          0.60       127.395       -61.009       128.732        28.925
   58127.16258439          3.06          2.51        58.255        30.143       198.632       120.191
   58127.16288509          2.93          0.34       201.730         7.027        55.329        96.935
   58127.16407169          3.36          1.52       347.038        64.579       270.481       154.682
   58127.16760759          3.19          2.33       209.614         7.195        49.151        97.110
   58127.16829581          2.94          0.43       308.374        -0.803       310.636        89.265
   58127.17290241          3.22          1.03       289.150         1.829       331.527        91.868
   58127.17355888          3.24          1.89       304.596        24.133       316.351       114.197
   58127.18222874          5.52          0.78       211.393       -46.706        52.582        43.215
   58127.18250659          3.01          0.22       244.268        16.653        19.900       106.613
   58127.18320843          3.02          0.91       143.144         9.584       121.231        99.498
   58127.18458115          2.89          0.25       256.626        15.775         8.292       105.757
   58127.18463530          2.94          1.29       337.024        25.419       287.900       115.516
   58127.18636115          5.04          0.20        36.487       -38.629       229.091        51.444
   58127.19020703          2.97          0.56       221.272        28.991        45.686       118.917
   58127.19131869          3.05          1.19       357.320        25.497       269.998       115.601
   58127.19245331          2.97          0.38       155.987        46.268       111.698       136.168
   58127.19365306          2.91          2.90       342.484        37.002       285.697       127.103
   58127.19694904          3.22          2.68       293.774        64.610       335.779       154.658
   58127.19990708          2.82          0.43       223.518        37.827        46.961       127.754
   58127.20332704          2.96          1.56       272.372         9.870       359.303        99.880
   58127.20503810          2.65          0.72       147.922        22.599       124.323       112.507
   58127.20607733          4.72          0.20        47.724       -46.773       225.001        43.286
   58127.20818308          2.80          0.99       295.057        36.079       338.420       126.128
   58127.21035069          4.48          0.20       241.227       -15.951        32.938        74.006
   58127.21132061          3.05          1.23        83.657         1.854       190.872        91.858
   58127.21269403          4.22          0.27       320.435       -11.924       314.590        78.157
   58127.21884742          5.61          0.37       270.659       -57.287         6.446        32.722
   58127.22436806          2.99          0.83       138.417        64.061       140.690       153.977
   58127.22457486          5.10          0.82       254.495       -81.408        24.193         8.574
   58127.22475753          5.73          0.20       211.742       -42.353        67.593        47.567
   58127.22830502          5.58          1.44       184.554       -46.759        96.096        43.143
   58127.23097264          4.30          0.20       279.485        -9.407         2.135        80.615
   58127.23328914          3.41          0.58        78.913        20.225       203.512       110.239
   58127.23388485          2.96          0.31       126.398         1.301       156.278        91.235
   58127.24104887          2.70          1.55       174.727        70.135       110.526       160.026
   58127.24320208          5.13          0.20       230.634       -44.237        55.335        45.705
   58127.24380365          3.03          0.90        78.388         4.356       207.862        94.370
   58127.24498965          2.82          1.65         9.247        12.157       277.440       102.258
   58127.24505998          3.53          0.69       146.491         3.700       140.218        93.610
   58127.24640850          2.86          1.28       223.831        14.416        63.394       104.344
   58127.25213507          2.80          0.61       318.604         9.956       330.683       100.037
   58127.25443874          3.15          1.32       259.337         0.914        30.772        90.900
   58127.25560490          5.83          2.44       220.431       -27.952        70.056        61.975
   58127.25838289          5.43          0.59        47.432       -56.457       244.209        33.604
   58127.26003708          5.18          0.20       192.861       -35.531        99.241        54.373
   58127.26064926          3.13          0.79       316.883        19.793       335.491       109.873
   58127.26242753          5.04          0.37        48.538       -20.454       244.475        69.608
   58127.26550648          5.06          0.20        33.230       -18.623       260.886        71.458
   58127.26934862          3.01          1.16       339.809         5.893       315.683        95.992
   58127.27330735          5.25          0.21       213.202       -47.400        83.648        42.520
   58127.27346443          2.80          1.28       223.133        12.072        73.856       101.998
   58127.27654756          3.29          0.61       190.632         6.376       107.454        96.274
   58127.27800501          3.15          0.20        39.897        49.474       258.626       139.554
   58127.28112078          3.01          0.67       192.400        -0.282       107.334        89.617
   58127.28144331          2.92          0.26       244.360         1.755        55.497        91.714
   58127.28203157          3.20          0.60       158.993        55.406       141.017       145.303
   58127.28497287          2.98          0.59       195.319        13.544       105.813       103.443
   58127.29321973          4.95          0.20       321.697       -78.589       342.130        11.493
   58127.29776906          2.89          2.84       235.327         7.483        70.432        97.426
   58127.30115863          4.94          0.20       146.655       -23.876       160.331        66.035
   58127.30116417          2.98          0.83       243.537        55.319        63.577       145.273
   58127.30478767          3.02          0.35       256.627        51.800        51.788       141.778
   58127.30736791          3.41          0.36       355.671        -6.283       313.540        83.820
   58127.30747568          4.54          0.20       258.274       -21.788        50.938        68.196
   58127.31058818          2.76          0.83       143.196        20.224       167.149       110.136
   58127.31859288          3.00          0.20       302.302        15.460        10.988       105.519
   58127.32029865          3.13          1.07        70.115        62.636       243.559       152.670
   58127.33804936          3.09          1.42       167.193        30.172       153.077       120.066
   58127.34419130          3.60          1.08       286.259        46.162        36.355       136.193
   58127.34572737          4.98          0.25        29.183       -74.382       294.060        15.703
   58127.34918743          3.06          0.89       335.560        17.480       348.762       107.577
   58127.35772530          2.83          2.51       154.456        50.432       172.874       140.332
   58127.35781544          2.84          3.21       185.289        47.417       142.143       137.309
   58127.35814157          3.20          0.56       279.365        18.336        48.213       108.355
   58127.36041137          3.05          0.26       136.116        17.548       192.213       107.469
   58127.36112184          5.04          0.53        58.033       -79.029       271.024        11.020
   58127.36474203          2.75          1.61       171.665        18.013       158.248       107.907
   58127.36582405          2.83          1.46       275.806         7.516        54.524        97.528
   58127.37050854          3.36          0.24       195.165        43.138       136.864       133.033
   58127.37059483          3.03          2.98        90.851        40.651       241.085       130.648
   58127.37099456          4.82          0.82       304.577       -51.484        27.502        38.575
   58127.37480733          3.33          0.24       357.524        -8.714       336.031        81.389
   58127.37898451          2.95          0.54       336.920        -2.574       358.143        87.522
   58127.38080066          3.16          1.42       183.426        40.153       152.296       130.044
   58127.38150997          5.43          0.29       305.947       -37.289        29.970        52.772
   58127.38257777          5.50          0.20       177.005       -52.696       159.355        37.203
   58127.38349902          5.39          0.71       203.303       -42.059       133.350        47.849
   58127.38426318          3.00          0.51       225.210        52.737       111.860       142.660
   58127.38781560          3.77          2.38       231.803        61.731       106.607       151.663
   58127.38846131          2.83          0.76       272.492        18.221        66.031       108.226
   58127.39109447          2.80          2.42       311.908        22.503        27.562       112.574
   58127.39122380          3.29          0.78        57.954         8.414       281.509        98.468
   58127.39667704          4.44          0.20       355.393       -15.414       346.056        74.688
   58127.40263041          3.09          1.22       143.519        56.103       199.979       146.015
   58127.41306896          2.83          0.43        79.984        -0.374       267.377        89.643
   58127.41652354          4.60          0.24       110.687       -55.653       238.058        34.309
   58127.41771365          3.67          0.20        64.223        -8.070       284.829        81.973
   58127.41773906          3.20          0.72       127.739        16.359       221.282       106.293
   58127.41897138          4.96          0.29        33.010       -29.225       316.516        60.859
   58127.41965652          2.73          1.05       346.305        -2.128         3.441        87.973
   58127.42248419          3.04          5.27       333.804        17.854        16.979       107.948
   58127.42268034          3.38          0.36       238.978         9.686       111.877        99.631
   58127.42830568          2.87          0.99       258.014         7.227        94.870        97.205
   58127.42839293          2.77          1.72       328.825        26.331        24.103       116.421
   58127.43570225          2.82          1.30       231.080         1.402       124.460        91.335
   58127.43752578          5.53          2.01       107.515       -35.993       248.744        53.976
   58127.43810002          2.98          1.19       320.832        28.431        35.611       118.512
   58127.44249630          3.08          1.05       110.241        -0.461       247.743        89.503
   58127.44276113          2.99          0.20       245.025        60.752       113.235       150.704
   58127.44394119          3.00          0.39        73.088        43.975       285.319       134.007
   58127.44663503          2.85          0.65       104.881        25.647       254.547       115.620
   58127.44714942          3.05          1.11       310.161        20.718        49.543       110.784
   58127.44819935          3.01          0.84       307.305        24.903        52.787       114.966
   58127.44911421          2.91          4.87       306.448        62.747        54.104       152.810
   58127.45546486          3.12          0.32       260.595        49.801       102.204       139.781
   58127.45875174          5.21          0.20        79.608       -56.778       284.395        33.239
   58127.46032796          3.00          0.71        39.305         9.000       325.108        99.081
   58127.46747769          2.77          1.57       200.972        83.600       166.355       173.497
   58127.46877608          2.66          5.97       234.608        82.500       133.525       172.434
   58127.47102034          2.76          0.43       182.620         5.080       185.664        94.975
   58127.47210791          2.76          0.99        54.579        29.653       314.046       119.716
   58127.47632014          5.54          2.74       225.300       -58.004       144.787        31.927
   58127.47635795          3.24          0.48       350.037         7.963        20.180        98.064
   58127.47724925          3.16          1.44        55.931         7.026       314.589        97.085
   58127.47951370          4.46          0.20       287.090       -33.372        84.202        56.656
   58127.48241487          4.74          0.30       267.897       -63.331       104.308        26.665
   58127.48287042          4.90          0.30       273.480       -28.673        99.033        61.332
   58127.48500233          2.74          0.45       246.490        11.971       126.867       101.927
   58127.48783568          3.00          1.18        71.307        27.609       302.992       117.644
   58127.49200569          3.15          0.69       196.828         3.310       179.034        93.210
   58127.49217144          5.11          0.21       237.509       -39.793       138.344        50.152
   58127.49777200          3.04          1.12       214.349        16.595       163.611       106.506
   58127.49877054          2.94          0.43        47.703        31.373       330.550       121.446
   58127.50175867          4.30          0.20       171.945       -29.781       207.442        60.119
   58127.50392149          4.62          0.23       179.248       -66.422       200.917        23.480
   58127.50968006          2.91          0.39        48.746        10.720       333.477       100.790
   58127.51107958          2.69          1.68       323.468        63.656        59.416       153.740
   58127.51402825          2.89          4.91       208.935        22.363       174.896       112.269
   58127.51576653          3.41          0.30       218.778         5.901       165.668        95.818
   58127.51688279          4.57          0.28       317.137       -19.788        67.683        70.284
   58127.52104428          4.76          0.20        42.711       -51.624       343.713        38.449
   58127.52433111          4.74          0.20       303.635       -47.591        83.808        42.462
   58127.52845095          5.57          1.65       257.246       -60.782       131.603        29.196
   58127.52955073          2.82          0.60        58.408         1.905       330.999        91.960
   58127.53001613          2.85          2.32       207.719        31.750       181.892       121.655
   58127.53647420          2.97          1.41       275.750        67.793       116.427       157.799
   58127.55148770          4.98          0.20       321.830       -43.286        75.448        46.789
   58127.55258225          3.07          0.36        96.321         2.365       301.396        92.356
   58127.55443681          3.05          0.20       148.582        -1.509       249.812        88.406
   58127.56077001          4.91          0.20       291.880       -53.719       108.684        36.315
   58127.56913322          2.90          0.50       151.817        12.614       251.870       102.525
   58127.57168997          2.91          1.31       288.935        31.401       115.756       121.430
   58127.57872603          2.99          0.57       358.100         0.425        49.068        90.524
   58127.58353396          3.23          0.37        43.549        20.233         5.325       110.309
   58127.58522748          3.02          1.09         0.334        48.574        49.183       138.678
   58127.58630418          2.74          0.92       308.061         9.262       101.858        99.321
   58127.60129105          5.17          0.53       102.017       -33.786       313.353        56.195
   58127.60454642          3.78          2.82       254.749        19.037       161.775       109.006
   58127.60779853          3.46          0.91        97.796         3.334       319.852        93.324
   58127.61970484          4.39          0.20        71.951       -30.959       350.057        59.072
   58127.62267962          2.72          1.02       290.257        16.784       132.809       106.814
   58127.62635159          2.82          0.26       100.862        -2.712       323.495        87.272
   58127.62908875          2.95          0.62        16.254        14.745        49.085       104.842
   58127.62996750          2.94          0.30       326.047        22.997        99.645       113.078
   58127.63383931          2.90          0.37       224.061        -3.528       202.998        86.398
   58127.63890565          3.06          1.10       288.967         4.853       139.936        94.881
   58127.64208089          2.92          0.72       221.486        64.002       208.682       153.921
   58127.64347670          4.98          0.33        86.874       -20.814       343.697        69.193
   58127.64385103          3.12          1.45        18.549        32.242        52.107       122.339
   58127.64652035          3.00          0.51        70.003        -2.242         1.634        87.794
   58127.64684263          2.92          0.24       178.838        10.870       252.913       100.770
   58127.64761684          3.01          0.64       118.904        64.643       312.933       154.597
   58127.64910954          4.13          0.25       152.208       -11.541       280.370        78.373
   58127.65042867          3.18          8.64       195.431        72.467       237.689       162.366
   58127.65127853          4.56          0.29       318.471       -77.223       114.611        12.845
   58127.65585407          2.86          0.94       282.267         7.142       152.758        97.159
   58127.66056480          3.00          2.20        12.304        33.927        64.392       124.025
   58127.66114277          3.22          0.47        89.139         3.985       347.766        93.989
   58127.66254392          3.30          0.94       105.667         5.467       331.740        95.443
   58127.66303433          5.23          0.35       322.099       -36.421       115.460        53.651
   58127.66343853          3.30          0.68        92.286         7.932       345.440        97.931
   58127.66660159          5.73          3.64         2.602       -32.752        76.288        57.341
   58127.66661532          3.40          1.10       129.915        16.428       308.949       106.367
   58127.66678172          3.15          1.44       120.983        28.186       317.917       118.138
   58127.67150345          5.89          1.20       191.833       -26.107       248.814        63.799
   58127.67170117          4.85          0.25       101.422       -73.619       339.613        16.365
   58127.67466668          2.92          1.13       320.012        46.325       121.862       136.400
   58127.67746079          4.99          0.20        56.689       -67.907        26.304        22.145
   58127.68047478          5.40          1.00       312.177       -67.429       131.554        22.631
   58127.68069885          5.22          0.39       130.154       -25.262       313.852        64.678
   58127.68122588          3.21          7.46       248.513        86.405       197.126       176.362
   58127.68174738          2.92          0.43        51.116        -2.981        33.239        87.082
   58127.68208700          2.70          0.25        86.676         8.813       357.781        98.821
   58127.69038293          2.97          2.20       156.495        63.482       290.886       153.391
   58127.69141206          3.31          0.39       157.730        27.972       290.089       117.881
   58127.69366508          4.97          0.25       199.829       -29.832       248.810        60.078
   58127.69534493          5.39          0.20        83.883       -46.068         5.472        43.943
   58127.69662808          3.21          1.92        65.689        42.097        23.953       132.141
   58127.69686404          2.96          0.58        17.246        45.982        72.538       136.078
   58127.69842801          4.53          0.20       216.088       -13.622       234.276        76.299
   58127.69879983          5.29          0.20         2.255       -58.409        88.260        31.682
   58127.71002663          2.80          0.48       307.068        10.491       147.515       100.546
   58127.71239773          2.82          1.25       244.484        78.522       211.376       168.474
   58127.71280550          2.84          0.62       267.633         6.879       187.950        96.871
   58127.71481257          2.93          0.74        51.512         7.250        44.766        97.312
   58127.71506970          5.15          0.20        78.305       -60.037        18.230        29.982
   58127.71541543          3.48          0.22        76.839        -5.893        19.673        84.130
   58127.71742973          2.79          0.69       109.508        46.345       347.624       136.314
   58127.72213726          3.02          1.87        78.622        29.547        20.253       119.569
   58127.72269731          4.96          0.28       275.591       -58.405       183.401        31.603
   58127.72361156          2.84          1.83       204.723        17.693       254.757       107.603
   58127.72728206          2.88          0.48       347.100        54.552       113.730       144.648
   58127.72775582          2.73          1.39        43.544         6.469        57.409        96.539
   58127.73251120          3.07          5.06       179.259        53.844       283.413       143.743
   58127.73347799          4.45          0.23       118.560       -29.957       344.511        59.999
   58127.73361212          5.12          0.32       236.477       -21.370       226.573        68.577
   58127.73505442          3.17          0.32        41.035        69.143        62.395       159.221
   58127.74582016          3.28          0.59       111.688         6.560       355.780        96.526
   58127.75481747          5.02          0.20       192.066       -40.203       278.650        49.707
   58127.75799300          3.05          0.40       145.177        20.218       326.676       110.139
   58127.75956907          2.90          1.30       109.882        28.075         2.510       118.044
   58127.76107065          4.75          0.20       349.407       -28.490       123.575        61.600
   58127.76849317          3.92          0.20       215.578        -8.372       260.084        81.551
   58127.76921888          2.81          1.50        38.368        58.326        77.465       148.405
   58127.77263519          3.76          0.32       259.269        -0.868       217.898        89.113
   58127.77573679          2.92          1.16       359.410         7.716       118.875        97.810
   58127.77745616          2.49          5.37        12.689        21.877       106.208       111.971
   58127.77924684          2.95          0.40       187.660         4.346       291.890        94.252
   58127.78220926          4.19          0.55       127.029       -35.512       353.638        54.433
   58127.78548883          5.42          0.89       234.918       -76.065       246.590        13.884
   58127.78631744          3.10          4.12        22.243        26.964        99.842       117.053
   58127.79102997          4.32          0.20       281.685       -18.721       202.094        71.297
   58127.79160667          3.07          1.16       224.588        22.989       259.455       112.919
   58127.79904118          2.96          2.04        74.979        51.296        51.596       141.323
   58127.79998765          5.19          0.21       352.195       -73.952       134.807        16.136
   58127.80502698          2.96          0.21       171.080        79.784       317.682       169.686
   58127.80520527          2.89          0.57       121.998        -4.724         6.924        85.226
   58127.80669716          2.84          0.53       195.349        14.180       294.117       104.088
   58127.80750615          2.85          0.61       309.876         3.999       179.886        94.058
   58127.81232742          2.85          0.82       130.822        43.644         0.595       133.580
   58127.81318600          3.82          0.20       273.588       -12.913       218.198        77.093
   58127.81426024          2.86          0.33       340.468        13.974       151.733       104.062
   58127.81673984          2.85          0.95       125.780         3.037         7.295        92.981
   58127.81681394          2.71          0.61        21.794        56.493       111.264       146.584
   58127.81872100          2.86          0.88       189.253        22.101       304.552       112.006
   58127.82026763          2.97          1.22        95.795        -0.992        38.559        88.997
   58127.82879146          3.28          0.33        98.636         0.927        38.792        90.911
   58127.83756497          5.01          0.20         6.054       -46.334       134.562        43.754
   58127.83993082          5.49          0.20       346.205       -40.233       155.237        49.854
   58127.84047248          5.00          0.22       127.532       -44.462        14.184        45.481
   58127.84688502          4.94          0.20        51.609       -60.884        92.484        29.168
   58127.84938405          3.27          0.91       248.831        10.916       256.059       100.882
   58127.85415227          2.77          2.71        95.912        39.291        50.595       129.280
   58127.86266010          2.63          2.29        61.531        -2.534        88.130        87.508
   58127.86312361          4.70          0.20        88.556       -22.594        61.306        67.405
   58127.86486566          2.92          0.36        57.631        -0.197        92.823        89.851
   58127.86548356          3.24          0.50        72.466        15.623        78.184       105.650
   58127.86634028          2.86          0.37        49.506        44.682       101.408       134.744
   58127.86845920          2.82          1.17       275.208        87.785       239.103       177.793
   58127.87114310          5.07          0.46        97.674       -69.348        55.279        20.636
   58127.87260479          4.87          0.20       359.594       -73.088       153.669        17.000
   58127.87325424          2.79          0.95        54.627         0.797        98.854        90.848
   58127.87510468          3.24          0.39       248.340        12.777       265.838       102.743
   58127.87942395          5.31          1.12       344.081       -31.562       171.621        58.525
   58127.87970844          4.41          0.89        86.797        -7.182        69.025        82.820
   58127.88434763          2.92          0.97       271.776         1.732       245.723        91.737
   58127.88502600          4.83          0.22       170.484       -19.128       347.253        70.780
   58127.88592470          3.92          0.20        95.289       -13.223        62.786        76.764
   58127.88868630          5.28          0.20       266.130       -46.238       252.837        43.760
   58127.89252959          2.88          2.53       319.671        40.454       200.829       130.529
   58127.89648808          4.56          0.25       145.855       -26.273        16.038        63.649
   58127.89878235          3.04          1.08        73.021        29.720        89.623       119.745
   58127.89939190          4.47          0.20       302.648       -14.904       220.258        75.149
   58127.90021343          4.03          0.20       188.080        -7.991       335.134        81.917
   58127.90061406          3.22          1.82       267.181        22.110       256.225       112.107
   58127.90180554          3.04          1.75        88.835        76.808        74.534       166.808
   58127.90267429          3.24          1.68       257.602        28.571       266.560       118.552
   58127.90727426          3.95          1.15       114.840        -8.365        50.933        81.592
   58127.90912527          2.71          0.94       201.389        10.931       325.054       100.843
   58127.91789733          4.87          0.20        95.662       -18.071        73.963        71.915
   58127.91807645          2.83          0.23        17.773        -2.190       151.894        87.897
   58127.91810544          5.25          1.04       198.440       -39.793       331.209        50.123
   58127.91824797          3.00          0.57       222.354        34.949       307.423       124.878
   58127.92108089          4.71          0.20       297.815       -15.704       232.919        74.342
   58127.92816859          4.09          0.29        73.236       -11.388       100.086        78.634
   58127.92897081          2.80          0.54       341.086        58.447       192.563       148.541
   58127.93099733          2.71          0.80       221.766        43.266       312.630       133.194
   58127.93133837          3.49          1.16       172.613         7.400         1.837        97.305
   58127.93670556          4.73          0.29       348.007       -17.066       188.382        73.024
   58127.94225497          3.61          0.20        96.273       -10.228        82.132        79.757
   58127.95179024          2.93          0.58       305.538        -1.906       236.301        88.152
   58127.95204008          3.04          0.40       185.855        24.931       356.077       114.835
   58127.95337012          2.91          0.69         0.261        24.695       182.144       114.791
   58127.95427529          3.17          0.48        38.492        34.743       144.195       124.816
   58127.95494652          3.03          2.04       359.853         5.793       183.123        95.887
   58127.95745933          5.37          0.56        31.386       -32.381       152.528        57.693
   58127.95772950          4.09          0.35       259.194       -14.990       284.766        74.997
   58127.95874553          4.90          0.57       274.468       -67.953       269.663        22.060
   58127.95884940          4.22          0.20       304.327       -21.381       240.034        68.675
   58127.95949209          2.97          0.63        61.811        28.105       122.755       118.146
   58127.96354539          2.97          0.88       239.831         1.784       306.255        91.740
   58127.96623244          3.20          0.40       197.651         9.341       349.404        99.251
   58127.96766299          5.21          0.42        95.501       -30.015        92.112        59.969
   58127.97390640          2.81          0.41       110.645        -0.607        79.170        89.353
   58127.97446481          2.97          0.40        96.667        60.436        93.178       150.420
   58127.97623065          5.28          0.20       122.105       -61.546        68.685        28.400
   58127.97843575          2.96          2.03        50.417        78.544       140.642       168.604
   58127.98195838          4.58          0.20         6.694       -29.731       186.043        60.359
   58127.98221645          2.65          2.20       236.348        63.348       316.642       153.296
   58127.98318299          2.88          0.54        55.312        31.035       137.803       121.086
   58127.98371984          3.16          0.47       352.380        16.575       200.987       106.671
   58127.98426012          4.59          0.25       345.176       -75.873       208.320        14.215
   58127.98482346          3.69          0.20       149.716        29.369        44.016       119.282
   58127.98704045          5.24          0.40         6.865       -69.175       187.744        20.913
   58127.99248590          2.84          3.68       183.759        76.123        12.811       166.023
   58127.99521501          2.81          0.61       335.795        19.623       221.733       109.713
   58127.99641023          2.91          1.24         2.398        35.953       195.540       126.050
   58127.99717124          2.81          0.31       133.762        70.045        64.264       159.972
   58127.99724792          3.14          4.53       123.702        62.593        74.386       152.534
   58127.99796635          3.47          1.31       235.613        68.882       323.113       158.828
   58127.99874274          2.98          1.15       352.371         8.665       206.418        98.761
   58128.00227953          4.85          0.44         9.898       -16.719       190.171        73.372
   58128.00305340          3.49          0.33        75.998        -6.179       124.348        83.837
   58128.00374465          3.52          0.69       140.959        31.779        59.592       121.699
   58128.01701094          3.02          0.34        56.723        53.238       148.539       143.288
   58128.02395288          3.13          0.52       335.917         2.098       231.974        92.188
   58128.02875884          5.20          0.20        97.085       -52.828       112.650        37.152
   58128.02994574          3.02          0.61       287.992        20.258       282.096       110.294
   58128.03013252          2.93          0.39       222.913         5.697       347.213        95.630
   58128.03552884          4.87          0.21       235.748       -59.821       336.180        30.134
