#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56676.66258297          2.75          1.25        69.034        21.470        18.247       111.501
   56676.66894611          2.86          0.66       161.173        -0.865       288.434        89.062
   56676.67006606          3.11          1.47        70.947        60.680        18.931       150.710
   56676.67500058          2.85          0.47       250.003        34.732       201.847       124.700
   56676.67730058          2.91          0.63       194.342         8.764       258.285        98.687
   56676.67931394          2.97          1.70        73.920        20.676        19.401       110.700
   56676.68060021          2.93          2.28       315.541        28.488       138.312       118.540
   56676.68375677          5.24          0.27       151.214       -22.866       303.753        67.068
   56676.69404670          3.15          0.36       188.126         1.853       270.543        91.776
   56676.69508597          2.88          1.28       100.967        53.320       357.969       143.308
   56676.69623242          2.87          1.14        58.202        11.058        41.242       101.099
   56676.70182274          3.11          0.34       335.208        31.056       126.295       121.125
   56676.70185970          4.83          0.84       228.982       -32.483       232.476        57.468
   56676.70357465          3.97          0.20       129.405       -11.874       332.713        78.078
   56676.71022340          3.02          0.23        93.396        27.791        11.068       117.789
   56676.71511547          5.61          0.26       181.761       -39.842       284.512        50.085
   56676.71767837          4.36          0.66       164.237       -15.701       302.967        74.227
   56676.71768796          4.99          0.28       345.284       -45.920       121.905        44.149
   56676.71911111          2.94          1.09       190.944         0.478       276.773        90.403
   56676.71927354          4.80          0.44       122.385       -25.488       345.417        64.472
   56676.72303850          3.07          3.66        53.560        75.679        55.331       165.730
   56676.73113353          2.87          0.78       166.507        -3.702       305.549        86.225
   56676.73367804          2.94          0.70        70.251         3.690        42.718        93.715
   56676.73974858          4.58          0.72       164.007       -16.150       311.164        73.778
   56676.74013326          3.27          0.42        32.403         1.034        82.903        91.097
   56676.74081215          3.56          3.58        27.703        81.054        87.632       171.127
   56676.74471753          3.23          1.15       155.671         8.762       321.282        98.693
   56676.74780318          5.33          0.69       185.881       -57.384       292.181        32.546
   56676.75902863          2.97          0.99       111.374         4.339        10.744        94.311
   56676.75903251          3.86          0.20       270.272       -11.289       211.849        78.710
   56676.75925869          2.71          0.85       330.550        25.825       151.685       115.890
   56676.75976355          5.25          0.42       115.896       -46.977         6.562        42.991
   56676.76745020          3.11          0.38       113.419        33.353        11.698       123.323
   56676.76834683          3.16          0.35       145.504         6.302       339.979        96.240
   56676.77178973          3.40          1.03         7.476        39.697       119.253       129.773
   56676.77236214          5.21          0.20       206.666       -59.700       280.218        30.238
   56676.77328890          2.95          0.67       264.980        41.045       222.367       131.035
   56676.78157329          2.89          0.52        90.386        56.456        39.759       146.456
   56676.78520028          4.73          0.20       160.156       -26.859       331.428        63.072
   56676.78866075          2.57          0.82         3.387        54.156       129.436       144.234
   56676.78867814          2.69          3.13        58.242        55.184        74.493       145.225
   56676.78898519          3.22          1.33       198.596        13.313       294.351       103.241
   56676.78909476          4.13          0.54       343.299        -2.241       149.686        87.829
   56676.79022802          3.12          1.41       140.980        32.321       352.375       122.261
   56676.79753025          3.54          2.15        64.002        10.949        72.009       100.980
   56676.79984608          2.75          1.18        18.393        29.140       118.458       119.211
   56676.79989896          3.28          0.31       257.356        -0.164       239.531        89.820
   56676.80021052          3.15          0.35       168.187        22.656       328.798       112.581
   56676.80423145          2.83          1.71        97.495        12.259        40.930       102.248
   56676.80809163          3.53          0.30       356.930        -8.536       142.912        81.536
   56676.81221326          4.66          0.39       171.203       -17.598       330.124        72.329
   56676.81393734          2.66          0.47       357.024        44.554       144.933       134.630
   56676.81920325          2.79          0.93        51.645        18.696        92.183       108.741
   56676.82207355          3.54          0.98       181.594         5.083       323.291        95.008
   56676.82231784          3.08          0.61       273.987         3.295       230.998        93.301
   56676.82287583          4.62          0.21       189.026       -20.389       316.144        69.539
   56676.82359569          2.89          0.91       337.178        45.849       168.292       135.919
   56676.82503260          5.37          0.24       274.307       -31.331       231.609        58.676
   56676.82736786          3.02          1.19        27.339        38.333       119.430       128.400
   56676.83290549          3.13          0.62       139.366        43.016         9.381       132.956
   56676.83588236          2.58          1.81        52.635        82.350        96.769       172.398
   56676.83696898          2.87          5.25       241.443        66.853       268.982       156.814
   56676.83729071          5.91          0.27       120.524       -35.267        29.893        54.693
   56676.83931164          4.67          0.20       342.328       -77.970       168.706        12.097
   56676.83948049          3.00          0.36        32.674         9.446       118.489        99.507
   56676.84221214          3.09          9.53       357.641        43.616       154.520       133.692
   56676.85097280          2.62          1.78        66.714         6.317        88.593        96.343
   56676.85119223          2.87          0.53       165.490         0.210       349.904        90.137
   56676.85467868          2.82          0.65       235.716         7.243       280.952        97.202
   56676.85698203          2.91          2.55        13.699        42.117       143.773       132.191
   56676.85775155          2.85          1.23       132.448        25.298        25.287       115.245
   56676.85792635          2.82          1.87       125.088         4.735        32.731        94.689
   56676.86026973          2.92          0.38        18.713        34.935       139.944       125.006
   56676.87079042          5.68          0.22       223.524       -56.824       298.870        33.129
   56676.87537233          3.79          0.23       111.134        12.717        52.972       102.686
   56676.97758060          3.38          0.84       161.872        17.251        39.141       107.175
   56676.98546002          3.16          0.33        25.575         4.803       178.289        94.868
   56676.98749206          2.79          2.21       247.846        59.670       316.886       149.643
   56676.98826953          3.46          0.84       102.884        10.000       101.978        99.976
   56676.98889466          2.89          0.56       123.866        40.011        81.183       129.962
   56676.99724630          3.07          3.29       306.111        72.874       262.217       162.925
   56677.00106823          4.35          0.32       125.798       -66.077        83.820        23.873
   56677.00215029          4.89          0.24       222.215       -64.238       347.562        25.715
   56677.00253010          4.44          0.20        74.562       -17.186       135.486        72.825
   56677.00807442          5.91          0.21       298.204       -45.352       273.769        44.690
   56677.01053669          3.31          0.31        98.477        19.150       114.411       109.131
   56677.01086116          3.08          0.89       321.106        -0.842       251.935        89.221
   56677.01250189          3.11          0.72       142.479        10.211        71.138       100.144
   56677.01293251          3.08          0.42       284.194        11.837       289.611       101.861
   56677.01691093          2.94          1.15       263.767        25.303       311.495       115.300
   56677.01927803          3.11          0.65        61.246        18.440       154.802       108.471
   56677.01999859          2.55          0.74       210.036        -6.340         6.294        83.597
   56677.02123618          2.78          0.49       299.502         7.068       277.293        97.111
   56677.02124127          2.70          0.52       172.207        49.766        44.567       139.685
   56677.02659615          2.64          0.98       174.109        40.787        44.603       130.705
   56677.02676839          2.86          1.75       339.595        17.495       239.195       107.570
   56677.02755775          2.98          0.26        27.696        -4.609       191.371        85.454
   56677.03869929          2.71          0.48       212.980        79.182        10.361       169.115
   56677.04868256          3.14         10.21       127.943        79.288        98.419       169.232
   56677.05283133          2.41          1.65       212.187        21.481        16.019       111.416
   56677.05285694          3.07          1.31       166.042        15.277        62.147       105.197
   56677.05383806          2.85          1.15       157.690         3.493        70.855        93.416
   56677.06011633          5.38          3.66        50.971       -67.279       179.996        22.759
   56677.06070745          2.89          1.24        98.734        14.696       132.270       104.675
   56677.06360192          3.35          0.21       100.870        55.481       131.085       145.459
   56677.06501517          3.07          1.51        78.554        49.904       153.931       139.914
   56677.08353840          3.12          0.25        39.603        27.887       199.637       117.944
   56677.08415905          2.61          0.91       130.776        32.137       108.679       122.078
   56677.08753196          2.94          4.49        55.409        79.947       184.894       169.989
   56677.09713703          2.82          0.52       213.832        14.718        30.363       104.654
   56677.09921439          3.49          0.41       242.141        50.647         2.885       140.612
   56677.10163709          3.02          0.62       137.381        30.718       108.389       120.652
   56677.10571837          3.07          0.91       338.310        21.919       268.982       111.997
   56677.10792205          3.88          0.26       317.333        -4.215       290.742        85.848
   56677.11243442          3.14          1.04       319.356        22.594       290.371       112.660
   56677.11414921          4.53          0.20        93.103       -19.592       157.242        70.394
   56677.11430402          2.94          1.07        68.485         5.812       181.882        95.834
   56677.11593439          4.86          0.20        85.722       -51.429       165.337        38.566
   56677.11604256          3.11          2.94       321.943         9.816       289.075        99.883
   56677.17759932          5.26          0.26       208.097       -62.883        65.042        27.053
   56677.18161417          4.97          0.36       100.107       -55.072       174.673        34.905
   56677.18334618          2.90          1.14       186.752        13.585        88.551       103.501
   56677.18366999          5.15          0.20       188.174       -31.175        87.231        58.747
   56677.18563576          2.91          4.78       249.551        42.401        26.655       132.375
   56677.19192163          2.95          0.90       263.578        18.068        14.851       108.064
   56677.19429383          2.95          0.62        99.972         6.180       179.266        96.158
   56677.20147035          3.10          0.29       169.538        42.916       112.293       132.829
   56677.21058522          2.94          1.45       271.219         9.639        13.934        99.646
   56677.21179512          2.68          1.20        95.018        10.598       190.532       100.584
   56677.22075866          5.53          0.20         8.602       -34.104       280.219        55.974
   56677.22213014          2.97          0.52       157.021        39.857       132.252       129.774
   56677.22932936          3.29          0.20       206.624         3.879        85.279        93.806
   56677.23030812          2.95          0.50        79.699        24.414       212.512       114.423
   56677.23191951          3.39          1.06       301.552         7.599       351.298        97.646
   56677.24155167          3.61          1.88       151.240         3.518       145.065        93.440
   56677.24407690          4.60          0.25       290.946       -19.789         6.257        70.245
   56677.24706984          4.76          0.25       224.824       -24.902        73.453        65.043
   56677.25199918          5.39          0.21       100.316       -31.423       199.811        58.555
   56677.25429640          5.17          0.21       234.131       -26.541        66.749        63.415
   56677.25585580          2.70          0.96       169.967         1.382       131.505        91.297
   56677.26000091          4.78          0.20       202.705       -51.344       100.219        38.583
   56677.26056318          2.85          0.32       103.760        42.584       199.334       132.559
   56677.26194009          2.82          2.00       150.451        45.161       153.177       135.082
   56677.26379350          5.38          0.21       291.435       -60.829        12.780        29.207
   56677.26431941          4.69          0.20        88.381       -35.084       216.204        54.911
   56677.26634310          2.93          1.75       335.618        50.495       329.688       140.576
   56677.26670309          3.01          1.66       102.991        28.073       202.351       118.049
   56677.27117200          2.84          1.09       184.091        31.161       122.917       121.073
   56677.27539950          5.26          0.20       210.387       -41.961        98.103        47.971
   56677.27683917          3.11          2.19       170.817        50.183       138.218       140.095
   56677.27861480          3.09          0.20       348.698        47.435       321.012       137.521
   56677.28062573          3.39          0.34        27.876         7.243       282.536        97.315
   56677.28106582          3.47          0.92       293.065        21.863        17.548       111.899
   56677.28223684          2.56          2.33        71.545        85.162       238.436       175.188
   56677.28241244          5.24          0.30        93.118       -34.009       217.995        55.979
   56677.28292603          3.28          0.51       227.142        -0.650        84.107        89.294
   56677.28664411          3.14          0.30       263.155        64.598        49.624       154.589
   56677.28974875          3.57          1.07       198.180        23.589       115.543       113.507
   56677.29553745          3.11          0.60       280.102        39.270        35.773       129.286
   56677.29606690          2.89          2.12       156.645        16.646       159.333       106.564
   56677.29748611          4.89          0.20       303.082       -62.199        13.303        27.849
   56677.30122359          2.84          0.63       201.139         4.304       116.716        94.225
   56677.31049063          2.99          4.15       238.561        11.293        82.655       101.249
   56677.31241903          3.03          0.81       160.419        40.484       161.449       130.399
   56677.31316509          3.28          0.99       165.925        25.263       156.226       115.177
   56677.31853073          3.02          1.39        14.800        14.423       309.296       104.505
   56677.32727860          3.10          0.33       129.733        12.280       197.506       102.222
   56677.32792723          2.81          2.17       316.710        48.600        10.855       138.664
   56677.33001479          5.04          0.22       177.113       -51.113       151.131        38.805
   56677.33068192          3.01          0.74       343.987        23.522       344.513       113.605
   56677.33146324          3.29          0.47        89.645         5.037       239.112        95.034
   56677.33483595          2.89          1.56       141.112        28.029       188.842       117.959
   56677.34301973          3.13          0.49       260.353        11.324        72.609       101.311
   56677.34830403          5.08          0.20       256.679       -27.594        78.131        62.389
   56677.35009741          3.19          0.49       205.453        22.028       130.058       111.949
   56677.35168017          3.66          0.40       211.630        15.752       124.451       105.678
   56677.35192201          3.24          0.41       194.830        16.601       141.330       106.516
   56677.35463226          4.73          0.20       120.344       -18.202       216.807        71.752
   56677.36215495          3.58          1.12       296.438        58.564        43.545       148.603
   56677.36592047          2.59          0.57       345.193         5.078       356.020        95.160
   56677.37217015          2.48          0.88        98.184        21.424       245.241       111.410
   56677.37270457          5.05          0.20       348.985       -61.171       354.652        28.908
   56677.37350954          3.46          3.30        48.691        56.237       295.156       146.296
   56677.37392301          2.72          0.77       162.641         5.955       181.449        95.872
   56677.38330987          2.92          0.41        85.816        -1.058       261.666        88.946
   56677.38574098          3.17          1.27       306.398         8.754        41.981        98.804
   56677.38696368          2.72          1.29       313.601        10.228        35.219       100.287
   56677.39501524          2.95          0.31        21.358        62.474       330.294       152.557
   56677.39660458          3.82          0.20       187.161        14.061       165.124       103.975
   56677.40294977          2.57          0.57       166.630         4.417       187.940        94.333
   56677.40383900          2.84          0.28       325.635         3.812        29.269        93.881
   56677.40453124          2.65          0.46        67.760        -0.818       287.383        89.212
   56677.40636696          3.17          0.27        39.523        14.840       316.270       104.905
   56677.40695256          2.94          1.33       177.497         8.808       178.519        98.722
   56677.40788891          3.32          1.08       170.033        41.885       186.307       131.798
   56677.41374052          3.23          2.17       266.164        10.391        92.327       100.383
   56677.41742021          3.49          1.76        36.753        10.471       323.035       100.539
   56677.42547854          3.23          1.28        63.333         9.376       299.358        99.414
   56677.43033720          3.08          4.48       356.287        50.024         8.186       140.111
   56677.43362438          4.96          0.25       227.746       -30.159       137.868        59.785
   56677.43517753          2.92          0.84       301.065        20.390        65.177       110.431
   56677.43616116          3.18          1.16       107.202         7.086       259.346        97.061
   56677.43857762          3.10          0.79        51.181         8.752       316.243        98.805
   56677.43911287          3.14          1.52       340.791         0.871        26.842        90.949
   56677.44090525          5.65          0.20       234.176       -57.658       133.998        32.296
   56677.44583250          2.71          1.32       299.338        27.999        70.762       118.038
   56677.44870726          5.05          0.20       196.370       -26.565       174.710        63.355
   56677.44941036          5.27          0.21       155.874       -34.208       215.491        55.717
   56677.45054597          3.41          0.98       188.842         6.760       182.914        96.675
   56677.45205642          3.28          0.21       210.212         2.543       162.092        92.469
   56677.45286973          2.86          2.01       320.458        49.149        52.208       139.214
   56677.46061091          3.04          0.77        94.332        28.628       281.006       118.623
   56677.46112603          2.95          3.47       355.716        36.934        19.870       127.019
   56677.46260617          3.05          1.04       347.806        12.523        28.312       102.604
   56677.46518926          2.81          1.02       179.688        28.855       197.350       118.768
   56677.46619666          2.79          0.71       199.462        17.344       177.952       107.262
   56677.46882789          2.81          0.70       321.273         3.279        57.091        93.342
   56677.47143449          5.98          0.20       119.997       -52.325       259.385        37.634
   56677.47229953          3.23          0.50       146.775        42.056       232.785       131.985
   56677.47368791          5.40          0.52       233.314       -41.949       146.740        48.002
   56677.47604728          3.43          1.04        85.074        13.392       295.863       103.400
   56677.47861899          3.06          1.59        22.614        11.832       359.270       101.910
   56677.48880174          4.64          0.29       286.922       -69.432        98.447        20.591
   56677.49254160          3.41          0.42        21.591        -2.379         5.327        87.697
   56677.49296722          3.15          1.04       314.419         4.267        72.661        94.322
   56677.49651420          2.91          2.77       293.616        35.389        94.796       125.419
   56677.49677981          5.80          0.26       186.438       -59.436       201.992        30.485
   56677.49953815          3.06          0.67       126.607        19.161       262.805       109.113
   56677.50374491          5.19          0.31        22.752       -48.912         8.243        41.160
   56677.50394359          5.00          0.20       236.889       -44.143       154.081        45.813
   56677.50670811          3.05          0.88        14.777        26.548        17.245       116.630
   56677.50793104          2.92          0.55       339.228        32.585        53.269       122.662
   56677.50820662          5.52          0.98       301.510       -51.449        90.981        38.590
   56677.51759378          2.98          1.25       312.342        64.445        83.761       154.499
   56677.51902595          4.83          0.48       303.840       -27.948        92.606        62.094
   56677.51942065          4.80          0.30       230.004       -79.345       166.301        10.606
   56677.52239509          3.05          0.75       265.858        21.791       131.873       111.780
   56677.52242788          2.92          0.91       117.661         7.259       280.029        97.222
   56677.52501405          3.14          2.08        77.179        26.137       321.416       116.159
   56677.52561722          3.24          0.23       191.668        33.959       207.196       123.874
   56677.52578880          2.87          2.82       150.771        26.655       248.120       116.583
   56677.52640988          3.24          0.28       352.201        -2.051        46.944        88.028
   56677.53190731          3.10          2.07        78.736        43.330       322.309       133.350
   56677.55279321          5.18          0.54       164.311       -76.135       244.440        13.792
   56677.55282502          3.64          0.39       138.492        -8.222       270.189        81.718
   56677.55772229          5.38          0.20       290.880       -45.562       119.495        44.463
   56677.56031441          3.09          1.06        47.614        51.543         3.692       141.603
   56677.56366471          2.72          0.42        39.552        27.742        13.011       117.807
   56677.56463668          2.82          0.73       142.598        -2.259       270.340        87.678
   56677.56933280          5.20          0.20       329.967       -28.197        84.652        61.869
   56677.57253322          4.68          0.37        59.964       -23.723       355.854        66.317
   56677.57332712          5.33          0.71       334.925       -32.702        81.135        57.367
   56677.57414142          2.96          0.32        27.609        19.971        28.751       110.044
   56677.57737722          2.85          0.49        81.489        50.411       335.949       140.428
   56677.57800133          2.77          2.29        23.491         0.131        34.275        90.204
   56677.58051525          2.90          1.11       106.607        26.390       312.022       116.370
   56677.58789495          3.18          0.71       130.990        16.097       290.324       106.046
   56677.59444968          2.82          0.45       189.767        57.906       233.949       147.822
   56677.60222567          3.03          0.58       132.208         5.779       294.290        95.727
   56677.60253178          3.07          0.46       301.383        25.978       125.278       116.016
   56677.60394367          5.18          0.47       354.288       -57.606        72.831        32.468
   56677.60667207          2.81          1.33        53.715         9.507        14.388        99.556
   56677.60763139          2.94          0.45         1.639         4.469        66.826        94.547
   56677.61328242          5.42          0.20       231.192       -32.956       199.274        56.994
   56677.61449279          2.82          2.01       164.816        20.125       266.110       110.048
   56677.61565140          5.68          0.98       165.071       -41.000       266.301        48.926
   56677.62844595          5.18          0.27         3.379       -53.712        72.603        36.361
   56677.64297958          2.89          0.23        73.827        25.884         7.355       115.909
   56677.64815025          3.31          1.06       251.848        49.424       191.332       139.393
   56677.64823527          5.13          0.20       102.364       -49.274       340.836        40.711
   56677.65208723          4.94          0.20         0.737       -39.661        83.774        50.413
   56677.65384822          3.03          0.36       225.679         5.032       219.473        94.974
   56677.65581326          2.65          2.85       348.557        48.187        97.324       138.264
   56677.65831646          2.90          1.20       292.389        30.068       154.418       120.094
   56677.66519610          2.92          0.40       108.497        38.473       340.679       128.450
   56677.66725109          2.88          1.34       134.263         4.644       315.711        94.591
   56677.67193750          3.76          2.68       279.970        35.521       171.767       125.530
   56677.67197396          2.87          0.77       106.008        -0.470       345.675        89.510
   56677.67259030          2.92          0.50       217.270         4.896       234.646        94.831
   56677.67343690          3.21          0.51       175.415        26.852       276.794       116.773
   56677.67376476          2.89          0.73       327.910        24.139       124.449       114.203
   56677.67616497          3.38          1.23       334.769        36.779       118.464       126.848
   56677.67717155          3.20          0.47       184.391         5.194       269.172        95.116
   56677.67758891          3.31          0.93        63.886        38.557        29.771       128.594
   56677.67928191          2.76          0.98        81.710        28.888        12.570       118.902
   56677.68511407          2.97          1.76       337.954        29.280       118.500       119.350
   56677.68892144          4.97          0.20       128.687       -40.268       329.163        49.686
   56677.69026907          3.34          0.77       197.438        -4.315       260.852        85.611
   56677.69242745          3.05          0.53       178.121        46.338       280.942       136.257
   56677.69820132          3.00          0.22        58.843         4.117        42.306        94.157
   56677.69821356          2.91          0.33        54.065        24.658        47.065       114.705
   56677.70861312          3.11          0.32       110.454        40.858       354.392       130.833
   56677.71013527          2.78          6.13       327.295        79.542       138.428       169.607
   56677.71253889          5.09          0.20       326.102       -34.997       140.206        55.063
   56677.71534422          4.65          0.49       250.619       -29.659       216.690        60.316
   56677.71806167          3.59          1.47       277.785        75.355       190.849       165.361
   56677.72102940          2.84          0.39        70.931        28.142        38.424       118.169
   56677.72224128          2.91          1.03       156.429        13.592       313.393       103.522
   56677.72568693          3.20          0.53       328.698        16.334       142.397       106.398
   56677.72634228          3.29          0.75        94.841         6.946        16.460        96.940
   56677.72877117          3.37          0.45       140.673         8.168       331.506        98.109
   56677.73193453          4.97          0.20       109.383       -69.411         4.125        20.564
   56677.73713811          4.68          0.80       252.981       -79.681       221.861        10.300
   56677.74945146          3.74          0.34       112.921        -7.530         6.739        82.440
   56677.75385406          2.77          0.68       215.329        19.291       265.933       109.227
   56677.75473865          4.66          0.24       120.429       -77.946         1.413        12.017
   56677.76165582          3.11          0.70       252.385        12.986       231.698       102.961
   56677.76878638          2.68          1.08       150.905        79.185       335.518       169.117
   56677.76912310          4.77          0.29       261.967       -49.722       224.711        40.269
   56677.77210601          2.92          0.47       236.974         3.625       250.867        93.583
   56677.77367365          3.52          2.93        22.743        61.673       105.605       151.746
   56677.77959274          2.70          0.45       314.563        11.153       175.990       101.204
   56677.78249104          3.42          0.20       133.112        -8.736       358.474        81.212
   56677.78258668          4.82          0.20        42.802       -33.489        88.847        56.561
   56677.78371094          2.91          0.70       228.195        47.214       263.892       137.160
   56677.78854925          5.12          0.39       210.784       -71.227       282.874        18.715
   56677.79223845          2.94          0.60        40.365        59.626        94.652       149.686
   56677.79239031          2.67          0.62       280.787        57.718       214.496       147.731
   56677.79636508          2.98          0.50       187.826        -4.618       308.764        85.308
   56677.79812705          5.64          1.26        53.220       -30.561        84.040        59.479
   56677.79927270          2.99          2.64        56.354         4.219        81.281        94.259
   56677.79950916          4.05          1.92       101.875        13.336        35.829       103.320
   56677.79961789          3.01          1.60       201.531        10.961       296.240       100.890
   56677.80029638          3.27          0.78        39.707        20.257        98.285       110.314
   56677.80548634          2.93          0.23       114.209        10.230        25.658       100.198
   56677.81483818          4.53          0.95       314.047        -8.887       189.211        81.164
   56677.81536066          3.08          0.37       295.962        -0.434       207.493        89.599
   56677.81877186          3.18          1.90       157.675        56.903       346.957       146.830
   56677.82037082          2.81          0.63       164.545        -2.574       340.710        87.354
   56677.82726473          3.01          1.17        73.545        34.082        74.148       124.102
   56677.82799722          4.96          0.20        47.795       -29.597       100.246        60.447
   56677.83024198          5.14          0.30         1.793       -76.183       147.056        13.886
   56677.83789615          3.17          2.07       283.388        17.040       228.224       107.057
   56677.85553510          4.11          0.39       270.226       -15.159       247.711        74.844
   56677.85586488          3.21          0.25       356.458        -3.064       161.615        87.008
   56677.86294105          4.93          0.37       114.476       -23.009        46.171        66.957
   56677.86451443          2.86          0.96         5.052        56.508       156.131       146.585
   56677.86484057          2.99          0.61       325.449        14.948       195.877       105.010
   56677.86646425          2.94          0.68       295.731        16.989       226.192       107.022
   56677.86800307          3.11          0.68       313.712        45.116       208.799       135.170
   56677.86839397          3.24          0.89       345.944        54.373       176.677       144.449
   56677.87158486          2.58          2.20       354.277        57.040       169.481       147.117
   56677.87555001          2.78          1.04        79.606         2.750        85.563        92.759
   56677.87848230          5.67          0.74       113.302       -31.174        52.967        58.792
   56677.87906756          2.86          1.11       167.057        24.593       359.380       114.517
   56677.87916513          3.05          2.38        48.754        58.430       117.629       148.479
   56677.88199062          3.08          0.41        72.267        -0.325        95.231        89.693
   56677.88299771          2.78          0.23       290.689        12.001       237.196       102.029
   56677.88796396          2.99          2.68       301.606        39.300       228.110       129.342
   56677.89021642          5.20          0.20       268.454       -60.281       261.897        29.723
   56677.89248228          3.02          0.86        88.720        26.226        82.526       116.224
   56677.89343306          2.81          1.17       107.035        -1.345        64.593        88.628
   56677.89581035          2.87          1.03       314.182        30.834       218.345       120.888
   56677.89620672          4.87          0.20       149.311       -39.691        23.345        50.244
   56677.90009275          3.12          1.88       149.777        14.787        24.245       104.719
   56677.90213828          4.59          0.22        55.836       -47.153       119.004        42.881
   56677.90317631          3.31          0.40        92.383         4.479        82.755        94.470
   56677.91153830          3.61          0.86       262.113        22.009       276.090       112.001
   56677.91446558          3.11          0.46        68.867         0.560       110.353        90.581
   56677.92270694          3.12          1.96       139.359        10.346        42.827       100.285
   56677.92318795          3.02          1.22       274.851         7.258       267.537        97.268
   56677.92563090          3.26          0.56       252.079        38.010       291.238       127.988
   56677.92681413          3.03          0.64        86.154        55.955        97.409       145.956
   56677.93053804          2.77          0.46       287.508        -2.925       257.521        87.102
   56677.93358610          4.18          0.20       209.218       -15.055       336.898        74.882
   56677.93752766          4.19          2.88       169.702        73.514        17.809       163.434
   56677.93989160          2.61          2.15        98.321        26.212        90.041       116.195
   56677.94071662          4.90          0.20       213.357       -28.748       335.319        61.195
   56677.94252662          4.63          0.20       334.499       -37.892       214.840        52.175
   56677.94389793          3.53          0.24       320.212        -0.154       229.642        89.906
   56677.94960236          5.10          0.41       298.903       -64.478       252.887        25.563
   56677.95299464          3.94          0.64       184.325        -9.185         8.804        80.740
   56677.95371806          2.99          1.17       338.504        42.772       214.917       132.846
   56677.95893051          4.31          0.20       194.547       -14.100         0.721        75.829
   56677.95927236          2.78          1.69        21.270        -5.018       174.133        85.049
   56677.96048449          2.79          0.44       204.014        19.473       351.835       109.403
   56677.96065861          2.86          0.55         8.270        17.166       187.626       107.240
   56677.96556469          2.86          2.98       202.544        68.276       355.212       158.203
   56677.96599344          3.02          0.57       230.896        43.827       326.993       133.780
   56677.96954159          2.85          0.80       101.596        46.513        97.425       136.492
   56677.96957279          3.22         11.37        80.594        71.713       118.280       161.721
   56677.97053267          3.10          0.36         1.300         3.093       198.166        93.168
   56677.97304664          5.11          0.20       173.366       -33.921        27.003        56.005
   56677.97340366          4.02          0.52        73.659       -55.705       126.943        34.306
   56677.97936620          3.85          0.55       334.493        -0.865       228.164        89.205
   56677.98321521          2.72          9.47       224.058        81.022       340.356       170.966
   56677.99073416          4.33          0.42        18.506       -10.510       188.257        79.558
   56677.99134947          2.83          0.55       311.116        20.191       255.888       110.246
   56677.99282619          2.95          2.89       203.857         5.286         3.658        95.217
   56677.99363377          2.96          0.66       291.423        48.850       276.468       138.883
   56677.99525302          3.37          0.50       321.248        -1.493       247.143        88.570
   56677.99564990          2.97          0.20        38.884        65.741       169.526       155.801
   56678.00331951          2.90          1.02        83.561        10.284       127.720       100.285
   56678.00503105          4.29          0.49        82.647       -31.168       129.312        58.832
   56678.00979667          2.70          1.14       328.443        20.590       245.213       110.659
   56678.01551622          4.94          0.22       272.980       -25.156       302.692        64.855
   56678.02608558          3.27          0.29       230.349        48.143       349.243       138.095
   56678.02635868          3.02          7.73        15.981        58.030       203.592       148.107
   56678.02894097          2.97          3.51       179.709        45.868        40.843       135.786
   56678.03110801          3.25          1.33       125.236        14.873        96.073       104.821
   56678.03647792          3.30          0.56       189.989        39.174        33.295       129.095
   56678.03981471          4.32          0.27       168.471       -17.463        56.002        72.460
   56678.09807186          4.87          0.20       339.313       -59.929       266.164        30.145
   56678.10070950          2.89          0.98        67.337        35.928       179.059       125.953
   56678.10434137          2.90          0.48        54.788         2.378       192.974        92.417
   56678.10867513          5.32          0.20        48.454       -50.840       200.955        39.203
   56678.10894120          2.96          0.29       282.843        15.774       326.612       105.798
   56678.10960273          4.26          0.89       117.177       -10.584       132.497        79.371
   56678.11439903          2.98          0.84       224.424        -1.093        26.974        88.854
   56678.11530273          2.80          0.66       355.296        -1.597       256.431        88.482
   56678.12024154          3.46          1.21       105.107        11.999       148.378       101.970
   56678.13450286          3.23          0.49       262.012        19.289       356.676       109.283
   56678.13768392          4.93          0.78       215.350       -73.725        44.273        16.218
   56678.13815049          3.06          0.84       125.151        29.233       134.779       119.178
   56678.13901889          2.91          0.40       323.133        -0.955       297.156        89.114
   56678.14202333          3.35          0.20        82.984         6.515       178.372        96.517
   56678.14217016          3.11          0.34       344.778         0.869       276.648        90.948
   56678.14400696          2.77          1.32       327.698        18.367       294.405       108.439
   56678.14417318          2.74          0.59       257.908        45.949         4.328       135.936
   56678.14758105          2.87          0.27        71.654        22.646       191.685       112.665
   56678.15793517          2.68          0.29        64.721        10.643       202.375       100.671
   56678.15794856          5.63          2.10        70.725       -57.058       196.510        32.958
   56678.15935760          3.30          0.49       113.082        -5.419       154.546        84.541
   56678.16116301          3.65          0.92        44.273        14.388       223.988       104.442
   56678.16323604          3.97          0.20       293.609        -7.631       335.415        82.407
   56678.17170167          5.26          1.72        83.342       -32.698       188.788        57.302
   56678.17194464          3.23          2.43       289.439        49.926       342.830       139.958
   56678.17347664          3.27          0.23       226.007         8.262        46.728        98.209
   56678.17547359          5.51          0.20       173.840       -20.248        99.601        69.670
   56678.17893880          3.22          0.72       173.409        21.397       101.282       111.311
   56678.22243181          2.68          0.91       205.044        21.241        85.367       111.165
