#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57292.02159985          3.05          1.09       350.809         4.308       112.252        94.393
   57292.02208911          5.20          0.24       340.277       -38.429       122.934        51.650
   57292.02398576          2.91          0.90         8.218        53.612        95.684       143.696
   57292.02780229          3.37          0.29       241.468        -7.382       223.829        82.579
   57292.03132442          3.53          5.29        52.394        37.698        54.126       127.749
   57292.03157345          3.12          0.62       202.925         4.717       263.748        94.642
   57292.03611777          5.22          0.20       166.862       -55.786       301.482        34.135
   57292.03711530          2.84          0.80       212.021        28.907       256.673       118.839
   57292.03851919          2.98          1.31         5.066         2.361       104.100        92.446
   57292.04502752          4.16          0.20       107.645        -9.006         3.891        80.973
   57292.04581914          3.23          1.14       302.654        44.798       169.220       134.847
   57292.04762522          3.00          1.09       306.355        31.275       166.143       121.328
   57292.05012528          2.80          0.45       139.125        -3.269       334.244        86.672
   57292.05372435          3.46          0.62       115.078         0.685       359.584        90.653
   57292.05419809          4.37          0.20       143.735       -12.710       331.112        77.226
   57292.05456362          2.95          0.22       144.439        -4.406       330.532        85.530
   57292.05528950          2.92          0.56        64.514        28.511        50.668       118.548
   57292.05613560          4.65          0.22       302.170       -24.732       173.326        65.311
   57292.05768742          2.85          0.66        73.156        32.767        42.882       122.791
   57292.06174196          4.60          0.79         4.953       -14.479       112.598        75.606
   57292.06471418          3.01          0.41       166.601        18.680       312.026       108.601
   57292.06678042          2.97          0.70         3.572         2.854       115.797        92.939
   57292.07090001          3.03          0.33       303.547        24.829       177.343       114.879
   57292.07330571          4.76          0.20       355.454       -73.620       126.234        16.462
   57292.07608431          2.63          0.78       213.727         7.881       269.017        97.814
   57292.07773404          4.20          1.11       192.854       -14.532       290.475        75.390
   57292.08301880          3.42          0.28        65.908        -5.828        59.333        84.208
   57292.09113508          3.11          0.34       235.618        23.537       252.581       113.494
   57292.09217972          2.93          0.36        57.756        30.082        70.743       120.125
   57292.09453451          4.71          0.20       351.437       -53.622       137.931        36.460
   57292.09582741          5.54          0.31        44.706       -47.564        85.211        42.498
   57292.09778402          4.47          0.20       167.874       -21.051       322.703        68.871
   57292.11015997          3.81          0.33       246.968        -8.449       248.057        81.521
   57292.11211638          2.99          0.26       126.119        -5.812         9.630        84.141
   57292.11539385          3.28          0.92        24.433        33.997       112.460       124.073
   57292.11733341          2.84          0.33       163.280        40.053       334.330       129.975
   57292.11854355          2.61          1.84       153.951        27.760       344.095       117.687
   57292.12185502          3.00          0.64        76.752        19.626        62.473       109.644
   57292.13130309          3.17          0.26       135.944        13.194         6.712       103.135
   57292.13465920          4.67          0.20       224.743       -23.100       279.113        66.844
   57292.13497428          3.20          0.65       180.512        21.521       323.486       111.441
   57292.13756545          2.82          1.25        65.115        28.149        79.768       118.181
   57292.14058091          2.71         12.01       117.103        60.546        28.788       150.503
   57292.14115227          2.73          0.69        86.300         0.919        59.919        90.925
   57292.14568442          3.02          0.77       265.487        25.032       242.409       115.032
   57292.15673451          2.92          1.09       221.547         7.511       290.310        97.454
   57292.16258928          2.72          0.42       297.080        51.118       216.966       141.163
   57292.16532778          2.59          1.90       259.491        43.043       255.535       133.036
   57292.17155472          2.61          1.04       105.602        22.890        51.562       112.865
   57292.17456874          3.08          0.50       275.360        39.327       242.991       129.343
   57292.17762337          3.16          1.09        58.801        25.798       100.548       115.838
   57292.18722157          2.99          1.31       200.297        51.973       322.603       141.900
   57292.18844944          3.40          1.49        42.396        -1.267       120.896        88.793
   57292.19684168          2.87          1.35       210.223         8.020       316.112        97.954
   57292.19773764          3.09          0.74        63.091        14.574       103.534       104.608
   57292.20563758          3.06          1.74        89.992        19.734        79.478       109.730
   57292.21288319          2.92          3.33         2.146        21.526       169.960       111.610
   57292.21361419          2.99          0.49       260.972         9.146       271.422        99.141
   57292.21823916          2.96          0.20        67.642         3.201       106.400        93.230
   57292.21896751          2.85          1.14       138.058        38.513        36.217       128.448
   57292.21965712          3.19          0.46        78.855         0.694        95.703        90.708
   57292.22139431          3.18          0.20       244.416        38.021       290.835       127.994
   57292.22157104          3.05          0.50       130.278        11.582        44.964       101.526
   57292.22226946          2.76          0.59         8.422        61.641       167.039       151.723
   57292.22323519          3.00          0.58        17.814        22.461       158.020       112.540
   57292.22658750          4.75          0.20        92.042       -30.907        85.069        59.090
   57292.22721620          2.90          0.68        99.679        44.559        77.531       134.538
   57292.22758102          3.08          0.66       204.027        13.099       333.408       103.028
   57292.22850787          2.54          1.75       112.531         4.493        65.220        94.459
   57292.23096792          2.78          0.63        70.050        42.382       108.518       132.404
   57292.23172383          3.19          1.04       177.342         4.581         1.580        94.500
   57292.23234084          4.85          0.20       142.563       -11.539        36.589        78.395
   57292.24138334          2.99          0.33       127.161        34.619        55.202       124.564
   57292.24161738          2.98          0.43       349.191        14.814       193.294       104.899
   57292.24219922          2.82          4.88       299.313        58.786       243.495       148.836
   57292.24696130          2.64          1.50       240.020         5.130       304.407        95.096
   57292.25524510          2.92          0.33       251.305        15.879       296.127       105.861
   57292.25597677          3.22          0.30       144.398        -1.258        43.278        88.674
   57292.25983619          2.84          0.88        62.007        27.496       127.014       117.529
   57292.26294557          5.27          0.36       185.842       -39.606         4.340        50.313
   57292.26865979          2.84          0.41         6.465        25.992       185.772       116.076
   57292.27126432          3.41          0.43       303.190        -8.554       249.987        81.499
   57292.27854572          3.09          0.70       141.472        -1.595        54.351        88.338
   57292.28167884          3.27          0.96       279.100        -1.188       277.847        88.834
   57292.28237477          3.12          1.03       357.238        11.149       199.956       101.235
   57292.28832227          3.20          1.11       223.782        33.934       335.612       123.882
   57292.28869016          3.02          1.66       320.875        21.511       238.620       111.584
   57292.28872420          3.08          1.10       223.270        26.007       336.257       115.954
   57292.29217139          2.80          3.81       221.927        28.523       338.848       118.468
   57292.29272244          2.92          0.81        96.070        41.363       104.793       131.346
   57292.29306242          2.82          1.49       320.054        58.940       241.078       149.013
   57292.30187556          3.22          3.48       150.919        32.778        53.303       122.701
   57292.30540994          2.98          0.39       258.883        36.187       306.696       126.182
   57292.30637723          3.23          0.64        52.756        -1.589       153.107        88.459
   57292.31582866          5.08          0.22        72.489       -51.755       136.889        38.269
   57292.31914903          3.18          1.16       309.179        18.418       261.313       108.481
   57292.32108722          4.92          0.20       131.054       -36.772        80.169        53.172
   57292.32127458          2.71          2.26        17.396        18.172       193.830       108.252
   57292.32178315          2.84          0.40       287.916        27.218       283.550       117.255
   57292.32246785          4.90          0.20         8.480       -29.186       203.199        60.899
   57292.32548227          5.27          0.45       264.061       -43.878       308.620        46.119
   57292.33095898          5.07          0.25       150.484       -44.262        64.295        45.664
   57292.33141926          2.86          0.44       191.065        20.459        23.855       110.379
   57292.34445337          4.90          0.21       112.530       -62.665       107.231        27.301
   57292.34528664          2.80          0.89       190.682        14.534        29.240       104.454
   57292.34593949          2.91          0.79        20.169        60.975       199.901       151.053
   57292.35004297          2.74          1.38       326.682        36.387       254.970       126.466
   57292.35145406          2.94          0.36        63.901         4.299       158.227        94.332
   57292.35331459          5.01          0.20       280.089       -45.267       302.635        44.753
   57292.35431590          3.33          3.25       124.107        60.050        98.953       149.993
   57292.35650471          2.88          0.78       212.480         6.354        11.491        96.288
   57292.35678117          2.81          2.50       222.126        74.891         2.184       164.836
   57292.35693279          5.09          0.20        90.627       -24.898       133.527        65.097
   57292.35778715          3.23          1.38       184.984        14.825        39.449       104.742
   57292.36150933          3.22          1.05        69.514        16.150       156.227       106.174
   57292.36578502          5.01          0.20       246.395       -62.779       340.761        27.191
   57292.36637072          2.77          0.30       315.708        14.733       271.824       104.803
   57292.36663207          3.40          0.80        21.504        39.720       206.073       129.798
   57292.36931978          2.73          0.37       151.730        15.720        76.852       105.642
   57292.37113809          3.26          0.56       351.728        27.199       237.511       117.288
   57292.37377185          3.58          0.38       137.980         3.600        92.214        93.532
   57292.37537024          3.37          0.33       342.182        50.269       248.604       140.356
   57292.37568189          2.66          0.37       349.820        52.093       241.065       142.182
   57292.38111072          5.31          3.89       207.036        -6.520        25.807        83.408
   57292.38875711          2.86          0.63       108.122        34.790       127.427       124.755
   57292.38882279          3.16          0.32       130.244        23.259       105.360       113.197
   57292.39108351          3.14          1.86       206.301         9.327        30.154        99.256
   57292.39398788          5.42          0.78       342.223       -57.154       255.230        32.931
   57292.39998755          4.97          0.28       157.226       -52.999        82.474        36.921
   57292.40006998          2.75          0.91       331.379         2.475       268.305        92.558
   57292.40064297          2.92          0.33       248.230        28.137       351.711       118.116
   57292.40606206          4.02          0.20       191.123       -11.589        50.727        78.329
   57292.41042061          2.47          2.01        45.701         6.559       197.710        96.616
   57292.42040661          2.67          1.69       228.504         0.632        18.528        90.582
   57292.42286006          2.83          1.02        97.892        64.120       149.845       154.096
   57292.42447895          3.11          1.62        79.071         7.166       169.414        97.176
   57292.42500764          2.70          0.66       255.758        41.823       353.011       131.814
   57292.42734459          2.94          0.71       192.909        29.874        56.645       119.792
   57292.43615983          4.82          0.52        26.297       -71.224       226.539        18.854
   57292.43995398          3.27          0.25       333.422        -7.717       280.653        82.368
   57292.44260443          3.05          0.58       128.560        67.465       126.334       157.400
   57292.44517081          4.82          0.20       314.933       -22.139       301.007        67.930
   57292.44576475          3.16          0.89        60.409        19.408       195.742       109.445
   57292.44578664          4.32          0.20       198.673       -30.076        57.501        59.844
   57292.44595681          2.89          0.83       319.208        59.748       297.126       149.825
   57292.44758035          3.26          0.38       339.633        29.716       277.213       119.806
   57292.45000576          3.84          0.33        86.635       -11.875       171.095        78.125
   57292.45383847          4.78          0.20        57.233       -49.036       201.949        41.010
   57292.45595612          5.16          0.31       198.860       -23.559        60.991        66.361
   57292.46177367          3.07          1.05       302.684        25.246       319.308       115.304
   57292.46362903          2.89          1.81        47.245        42.690       215.315       132.744
   57292.46462791          3.09          0.64       316.085        25.647       306.929       115.721
   57292.46690097          2.85          0.89       279.720        18.952       344.121       108.978
   57292.47110130          5.13          0.38        96.471       -29.610       168.908        60.377
   57292.47213722          3.06          0.48       287.119        -0.999       338.581        89.037
   57292.47737104          5.47          0.20       188.411       -46.203        79.166        43.711
   57292.47845352          4.07          0.20       102.952       -13.670       165.051        76.306
   57292.48022575          3.48          0.20       105.920        -7.255       162.713        82.715
   57292.48062190          3.12          0.65       171.811        21.413        96.957       111.324
   57292.48161517          4.33          0.20       193.911       -15.691        75.209        74.226
   57292.48988992          2.73          1.15       322.941         6.696       309.172        96.775
   57292.49198091          5.13          0.20       188.854       -30.120        84.005        59.794
   57292.49907141          4.62          0.21       106.944       -24.489       168.521        65.482
   57292.50447297          5.00          0.20        20.979       -64.180       256.465        25.904
   57292.50708260          4.92          0.20       140.040       -66.000       138.405        23.930
   57292.51461793          5.20          0.20         3.321       -55.880       277.725        34.212
   57292.51828100          4.16          0.20       104.908       -10.856       177.468        79.117
   57292.52087633          3.49          1.29        37.770        49.751       245.447       139.818
   57292.52503104          3.15          0.72       241.070         1.538        43.731        91.502
   57292.52673383          3.15          1.70       203.264        48.917        82.202       138.839
   57292.53042010          3.11          0.64       255.063        29.771        31.731       119.758
   57292.53156847          2.69          1.00       224.344        12.017        62.830       101.959
   57292.53891183          3.51          0.31        15.764        50.662       273.996       140.749
   57292.54320856          2.90          0.72       259.238        45.645        32.215       135.639
   57292.54429447          2.70          1.33       263.712        27.992        28.087       117.993
   57292.54553280          3.25          0.36       109.518        -1.872       182.683        88.094
   57292.54931344          3.26          0.40       197.778         1.632        95.789        91.549
   57292.55172303          4.92          0.20       169.726       -50.181       124.726        39.730
   57292.55318921          5.31          0.20       124.578       -37.768       170.442        52.179
   57292.55763941          4.94          0.21       181.235       -64.992       115.328        24.917
   57292.56198216          4.88          0.20       272.371       -68.836        25.527        21.169
   57292.56512727          3.41          1.02       300.545        35.709       358.778       125.765
   57292.57226275          2.78          0.40       137.903        -3.233       163.950        86.698
   57292.57745793          2.89          0.99       247.408        24.927        56.356       114.900
   57292.58271463          5.76          0.73       177.587       -38.367       128.038        51.542
   57292.58285884          2.87          1.39       273.945         9.946        31.742        99.961
   57292.58354124          4.79          0.52       179.614       -40.511       126.307        49.398
   57292.58868372          2.91          0.38       307.386         9.950         0.397       100.013
   57292.58877211          3.11          0.38       127.551        20.454       180.232       110.394
   57292.59284137          4.56          0.20       305.416       -61.109         3.721        28.946
   57292.60089865          5.02          0.20       135.988       -43.565       176.259        46.370
   57292.60205947          2.79          2.30       114.961        31.245       197.594       121.202
   57292.61084248          2.62          1.35         1.153        16.632       314.612       106.728
   57292.61201206          2.94          0.38       225.827         7.789        90.382        97.730
   57292.61667376          4.60          0.20       320.604       -53.092       357.193        36.981
   57292.62016850          3.04          0.62       350.283        11.763       328.853       101.858
   57292.62123962          4.13          0.20        73.238       -15.798       246.311        74.228
   57292.62374038          3.70          0.91       287.740        37.582        32.755       127.618
   57292.62523507          5.20          0.20       201.464       -42.323       119.476        47.592
   57292.62929674          2.89          0.63       137.302        -0.458       185.136        89.474
   57292.63245579          3.08          2.79       220.710        83.736       103.474       173.670
   57292.63288397          5.71          0.20       121.364       -44.858       202.446        45.095
   57292.63302252          3.92          0.20       143.996       -11.396       179.798        78.529
   57292.63336001          2.97          0.97       244.154         5.670        79.759        95.635
   57292.63598936          5.09          0.20       216.621       -40.414       108.185        49.514
   57292.63776286          2.89          1.99       146.913         9.731       178.573        99.653
   57292.63875687          3.23          0.53        81.134         1.235       244.712        91.249
   57292.64003471          3.15          0.27       358.867        12.246       327.438       102.341
   57292.64306551          3.04          0.20       136.670        -7.012       190.745        82.921
   57292.64323066          3.20          1.64        96.007        -1.366       231.460        88.623
   57292.64552062          3.03          2.59       125.557        46.620       202.659       136.562
   57292.64599140          2.67          0.42       282.960        69.034        45.734       159.063
   57292.64676590          3.03          0.51        66.208         4.917       262.522        94.954
   57292.65391613          5.04          0.20       119.888       -27.092       211.477        62.863
   57292.65489666          4.23          0.20       110.495       -16.748       221.208        73.220
   57292.65659647          3.31          0.78       196.972         8.205       135.326        98.119
   57292.65790378          4.85          0.26       253.556       -25.579        79.164        64.397
   57292.66076672          4.94          0.20       103.452       -29.723       230.395        60.258
   57292.66080067          3.23          0.21       169.968        38.825       163.834       128.733
   57292.66480802          3.20          0.54       298.252        13.849        37.019       103.899
   57292.66807245          4.05          0.20       135.384       -17.350       201.072        72.586
   57292.67385846          4.30          0.21       235.502       -11.460       103.006        78.490
   57292.67494777          2.80          0.42       318.327        10.972        20.595       101.046
   57292.67731017          3.16          2.51       121.856        51.163       217.817       141.110
   57292.68055525          4.71          0.20       263.405       -57.701        77.388        32.287
   57292.68165435          3.17          1.02       157.233         5.316       184.104        95.232
   57292.68169729          2.99          2.77        27.925        18.268       313.405       108.351
   57292.68312440          2.86          0.47       302.690        62.362        39.319       152.419
   57292.68418824          3.24          0.20       176.357        16.391       165.897       106.300
   57292.68698008          2.80          0.45        50.153        14.033       293.082       104.092
   57292.68706334          4.44          0.20       261.973       -16.056        81.289        73.934
   57292.69099449          2.44          0.55       246.122        26.603        98.630       116.570
   57292.69233362          2.82          0.60       273.738         5.553        71.461        95.563
   57292.69393296          4.96          0.20       220.571       -23.516       125.173        66.415
   57292.69545984          2.79          1.17       263.139        28.837        83.231       118.832
   57292.69827786          4.86          0.20       174.420       -24.330       172.925        65.580
   57292.70213024          3.26          1.46       181.484         5.690       167.248        95.600
   57292.70321361          2.96          0.44        18.193        -4.567       330.921        85.523
   57292.70436846          4.95          0.30       335.396       -42.717        14.097        47.368
   57292.71011637          2.78          0.74       201.113        25.426       150.518       115.343
   57292.71021455          2.80          0.73       297.897        -0.589        53.745        89.457
   57292.71083918          2.56          0.64       100.099        17.556       251.743       107.539
   57292.71154263          2.55          3.01       123.215        64.350       228.754       154.295
   57292.71962975          2.89          1.26         6.555        49.815       348.467       139.908
   57292.72021323          2.98          0.76       222.418        61.761       132.961       151.697
   57292.72337854          2.68          1.07        18.176        32.995       338.195       123.084
   57292.72600469          2.67          0.49       260.363        28.567        97.033       118.556
   57292.72846723          2.93          1.02       232.641        31.749       125.642       121.697
   57292.72937248          5.52          0.31       317.834       -50.091        40.646        39.976
   57292.72960272          2.87          0.39       181.008        28.511       177.642       118.420
   57292.73031341          3.44          0.90       341.304        38.492        17.613       128.583
   57292.73067541          2.91          0.34        34.633         8.646       324.385        98.724
   57292.73167971          4.26          0.20       140.624       -15.432       218.789        74.500
   57292.73201204          3.11          0.64       341.086        26.278        18.437       116.368
   57292.73444175          2.88          0.97       223.984        45.093       136.476       135.030
   57292.74532171          5.30          0.81       276.712       -42.501        87.521        47.508
   57292.74652959          3.29          0.23       232.978        36.251       131.833       126.199
   57292.75036438          3.07          0.36       184.885         2.211       181.259        92.121
   57292.76098522          3.13          0.22       245.353        -5.246       124.614        84.717
   57292.76961131          2.59          0.94       323.404        18.974        49.697       109.051
   57292.78154030          2.81          2.70         1.356        42.385        16.028       132.479
   57292.78290682          2.83          1.86       162.424        54.733       215.429       144.646
   57292.79438084          2.99          0.26       146.658        26.031       235.349       115.957
   57292.79775152          2.94          0.76       113.558        29.693       269.640       119.658
   57292.80091766          2.79          3.06       286.111        31.922        98.330       121.950
   57292.80397153          4.89          0.20        49.785       -40.194       335.757        49.870
   57292.80766876          3.42          2.05       246.200        38.864       140.694       128.830
   57292.80802527          3.27          3.62       323.111        45.366        63.893       135.442
   57292.81261794          4.67          0.40       345.752       -80.974        42.676         9.112
   57292.82341510          2.75          1.49        59.940         5.178       332.558        95.227
   57292.82623053          4.85          0.20       239.546       -46.960       153.901        42.990
   57292.83214975          4.71          0.20       224.159       -23.426       171.480        66.508
   57292.83343216          2.93          0.36       319.382         2.071        76.741        92.140
   57292.83973130          3.31          2.48       332.627        65.496        65.857       155.578
   57292.84059860          5.08          0.20       162.323       -36.956       236.417        52.962
   57292.84382766          2.96          1.90       150.120        44.244       249.717       134.167
   57292.84402509          2.86          0.65       129.689        14.654       270.244       104.600
   57292.85349457          3.36          0.75       134.581         2.601       268.786        92.543
   57292.85366626          4.59          0.20       189.331       -32.313       214.097        57.600
   57292.85371360          2.92          1.16       195.360        10.353       208.095       100.268
   57292.85409436          2.95          1.41       149.063        26.505       254.501       116.431
   57292.85506689          3.47          2.67       188.441        66.168       215.529       156.080
   57292.86369213          5.32          0.20        90.195       -55.482       316.982        34.526
   57292.86464992          4.89          0.28        95.747       -76.622       312.020        13.378
   57292.86891266          2.66          0.74       170.994        30.422       237.934       120.336
   57292.87070657          3.25          0.56       207.899        18.748       201.699       108.671
   57292.87200181          4.40          0.20        42.312       -19.129         7.751        70.942
   57292.87721556          3.08          0.42       271.436        -3.966       140.488        86.035
   57292.87880705          5.29          0.20       189.919       -42.255       222.581        47.658
   57292.87943412          3.03          1.94        87.858        63.777       324.692       153.779
   57292.88051855          3.01          0.44       220.976        65.324       192.277       155.259
   57292.88592072          2.82          0.79       302.452         0.834       112.619        90.881
   57292.89019248          2.77          0.77        89.080        30.835       327.480       120.839
   57292.89369765          2.97          0.29       256.040        54.212       161.960       144.193
   57292.89941891          3.01          1.38        55.576         7.032         4.356        97.085
   57292.90251019          3.67          0.27       238.646        10.534       182.432       100.488
   57292.90563484          4.68          0.22        39.407       -20.029        22.796        70.043
   57292.90896416          5.04          0.36       189.009       -22.425       234.382        67.490
   57292.91195252          2.79          0.40       229.111        54.121       195.453       144.066
   57292.91564494          2.97          0.35       175.329        23.352       250.474       113.267
   57292.91899707          3.35          0.20       202.937         5.104       224.083        95.025
   57292.92290630          3.29          0.22         5.552        12.783        62.865       102.872
   57292.92442870          2.80          0.96        65.360        21.177         3.579       111.216
   57292.92517325          2.97          0.24       139.700        34.907       289.505       124.842
   57292.92964340          2.82          0.81       271.127        -1.227       159.727        88.774
   57292.93035402          3.05          0.77       320.836        33.970       110.309       124.039
   57292.93631550          4.64          0.84        60.070       -13.448        13.208        76.601
   57292.93854434          3.12          0.62       298.660        -0.108       135.406        89.933
   57292.94011340          4.31          0.27       223.591       -17.439       211.030        72.498
   57292.94427546          5.78          0.41       287.521       -48.071       148.522        41.950
   57292.94771328          2.90          0.64       229.814         5.269       207.574        95.214
   57292.95655258          2.86          0.86        52.334        55.099        28.133       145.152
   57292.95907644          2.79          0.48       311.682         5.134       129.800        95.191
   57292.95956193          3.04          0.46       187.779        22.693       253.886       112.609
   57292.96444723          2.78          0.48       235.448        13.774       207.991       103.726
   57292.97160575          3.47          0.28        91.500        10.439       354.487       100.441
   57292.97196757          2.94          2.83        39.256        10.383        46.863       100.452
   57292.97979836          2.78          1.37       207.948         2.543       241.019        92.469
   57292.98193405          4.65          0.37       279.092       -33.292       170.584        56.718
   57292.98339441          4.46          0.20       201.549       -18.951       248.705        70.971
   57292.98669243          3.12          0.64       268.854        10.677       182.612       100.676
   57292.98856902          4.79          0.20       246.464       -53.605       205.562        36.357
   57292.99115841          4.67          0.20        78.987       -65.079        14.248        24.945
   57292.99179862          3.10          1.43       352.987        54.305       100.314       144.391
   57292.99340550          5.32          1.33       326.161       -43.099       127.660        46.969
   57292.99374966          2.14          0.55       358.334        53.687        95.660       143.774
   57292.99400110          2.81          0.57       278.708        76.630       175.732       166.646
   57292.99592204          2.95          0.91       309.911        16.953       144.887       107.009
   57292.99653597          3.03          0.57       148.216         8.762       306.783        98.693
   57293.00066984          3.00          0.37       205.303         9.565       251.202        99.490
   57293.00101883          2.83          0.70       295.732         0.691       160.888        90.729
   57293.00518619          3.21          0.53       124.932        24.900       333.164       114.853
   57293.00777681          5.34          0.72       129.254       -56.979       329.914        32.974
   57293.00786096          5.22          0.20       175.521       -56.084       283.592        33.834
   57293.01245117          3.00          1.35         1.021        33.149        99.720       123.235
   57293.01635149          3.10          0.73        62.503        21.928        39.620       111.968
   57293.01802258          3.16          1.17       341.394        30.933       121.376       121.015
   57293.02061683          3.10          0.61        17.590        37.446        86.080       127.528
   57293.02122245          2.69          1.77        31.752        21.417        72.140       111.490
   57293.02242767          3.33          0.73       117.601        34.220       346.699       124.181
   57293.02476199          2.95          0.90        17.587        39.936        87.577       130.018
   57293.02610831          5.42          0.20       322.833       -45.237       142.787        44.828
   57293.02804677          2.90          0.73       280.324         2.848       186.057        92.864
   57293.02848152          4.45          0.44       340.841        -9.591       125.683        80.489
   57293.04329720          5.24          0.43       111.512       -68.723         0.575        21.253
   57293.04404973          5.79          1.22       169.098       -68.422       303.113        21.499
   57293.04938662          5.13          0.20        47.644       -45.906        66.494        44.155
   57293.05255646          3.35          1.00       296.735        23.402       178.520       113.443
   57293.05387450          3.18          1.64        17.104         2.898        98.591        92.980
   57293.05824072          3.05          0.35       251.742         4.519       225.543        94.495
   57293.05907597          2.76          0.90       352.159        43.390       125.424       133.474
   57293.05914712          3.31          0.67       338.929         4.394       138.673        94.474
   57293.06189206          2.99          0.69        68.457         4.034        50.130        94.067
   57293.06418009          3.04          0.72        76.760        20.341        42.629       110.360
   57293.07082962          2.82          0.98       335.930         4.780       145.889        94.858
   57293.07742601          2.98          0.50       359.862         8.447       124.336        98.532
   57293.08129421          5.02          0.20       177.860       -65.811       307.758        24.108
   57293.08692373          2.79          1.67       282.783         3.706       204.853        93.727
   57293.08819362          3.12          0.91       353.011        22.855       135.077       112.940
   57293.09560934          2.90          2.71        95.866        30.219        34.852       120.209
   57293.09805047          3.31          0.20       149.742        -8.040       341.916        81.892
   57293.10234198          2.92          0.94       357.175        26.634       136.017       116.719
   57293.10492926          3.49          0.44        10.650        36.075       123.463       126.157
   57293.10595753          2.66          1.55        83.136        11.007        51.349       101.018
   57293.10711623          3.51          0.42       164.345         9.331       330.576        99.254
   57293.11138461          4.76          0.20       318.240       -61.487       178.115        28.572
   57293.11252906          5.10          0.20       253.683       -52.771       243.090        37.205
   57293.11322572          2.75          2.53        25.349        64.511       111.689       154.584
   57293.13081263          3.64          5.34       336.643        70.269       166.904       160.348
   57293.13302978          4.49          0.32       311.742       -16.448       192.511        73.609
   57293.13375610          4.65          0.20        82.181       -26.975        62.396        63.038
   57293.13545531          2.73          0.24       191.627        60.739       313.566       150.661
   57293.13736069          2.74          0.73       207.452        73.015       298.531       162.946
   57293.13893514          3.32          0.57       139.103         5.065         7.302        95.003
   57293.15480321          2.97          1.81       180.187        31.989       331.956       121.909
   57293.15547689          4.35          0.20        57.140       -17.681        95.257        72.365
   57293.15720655          4.15          0.24       176.011        -1.871       336.996        88.049
   57293.15735973          2.86          0.91       104.191        41.885        48.797       131.861
   57293.16407412          2.91          1.08        36.284        65.585       119.074       155.648
   57293.17165610          2.95          0.71       130.502         7.355        27.711        97.301
   57293.17323084          2.93          0.56       330.082        -5.849       188.697        84.225
   57293.17336984          3.01          2.44       302.344        37.899       216.543       127.950
   57293.17560713          4.71          0.20       346.464       -60.376       173.142        29.704
   57293.18008821          2.87          0.61       240.846        -1.875       280.416        88.090
   57293.18107265          3.21          1.02       216.668        10.436       304.963       100.375
   57293.18132565          5.20          0.85        31.016       -23.966       130.708        66.105
   57293.18310441          4.35          0.20       173.839       -42.667       348.524        47.253
   57293.19116078          2.97          0.20        15.505         4.761       149.747        94.842
   57293.19265245          2.51          3.70        32.667        24.751       133.103       114.819
   57293.19277760          4.74          0.20       135.450       -50.016        30.463        39.927
   57293.19411878          5.82          1.02        40.117       -35.522       126.244        54.542
   57293.20156676          2.33          0.72       328.843        11.245       200.176       101.320
   57293.21234272          2.68          1.00       167.661        -3.333         5.251        86.588
   57293.21606006          4.30          0.20       245.811       -20.799       288.410        69.172
   57293.21629523          4.72          0.35       291.902       -22.932       242.398        67.103
   57293.22281279          2.75          0.33       283.044        63.126       253.796       153.155
   57293.22426645          2.98          0.54       254.924        69.833       282.511       159.821
   57293.22454024          3.77          0.20       322.289         2.953       215.018        93.023
   57293.22512736          4.70          0.20        83.294       -26.317        94.266        63.692
   57293.22845459          5.73          2.86        38.969       -53.541       139.820        36.523
   57293.23537646          5.54          0.34       199.201       -33.456       342.004        56.469
   57293.23858324          3.31          0.30       130.200         0.233        52.180        90.177
   57293.24068082          3.16          0.65       126.975        27.629        56.130       117.575
   57293.24097528          2.77          0.99       135.039         2.987        48.203        92.926
   57293.24494181          2.87          2.84       125.569        22.159        59.081       112.107
   57293.24723661          2.80          0.83       254.316        79.007       291.614       168.995
   57293.24910100          3.31          0.58        44.739         3.532       141.428        93.589
   57293.25046654          3.52          0.25       309.479        51.264       237.259       141.326
   57293.25294372          2.86          0.87        55.570        25.347       131.954       115.389
   57293.25754720          2.93          0.81       308.113        36.158       241.152       126.218
   57293.26074642          2.82          0.82         7.969        65.333       182.359       155.415
   57293.26253186          3.40          0.30       216.025        31.060       335.036       120.999
   57293.26521083          2.57          1.39       350.819        25.786       201.169       115.872
   57293.26888656          3.46          0.35         9.047        17.776       184.258       107.859
   57293.27000019          3.24          0.21        67.913        36.015       125.745       126.040
   57293.27397362          2.69          1.02        60.931         1.448       134.217        91.485
   57293.27506891          2.82          1.42       205.345        53.126       350.267       143.056
   57293.27822875          3.08          1.34       143.746        41.124        52.910       131.052
   57293.28151351          3.62          0.23       130.853        -1.144        67.027        88.799
   57293.28593767          2.70          1.14       314.279         3.435       245.194        93.501
   57293.28833436          3.74          0.89       198.730        28.645         1.632       118.570
   57293.29171931          2.70          0.47       168.964        34.136        32.595       124.053
   57293.29485054          3.18          1.18       229.400        33.318       333.339       123.273
   57293.29508685          3.37          0.38       275.233        51.262       287.645       141.282
   57293.29868090          3.13          0.44       200.450         8.146         3.633        98.072
   57293.29874553          2.62          1.70       327.117        28.078       236.996       118.156
   57293.30943946          3.01          2.14       311.926         4.366       256.031        94.431
   57293.31192566          2.76          0.82       323.214        13.897       245.647       103.972
   57293.31680615          2.76          0.51       354.206         3.396       216.404        93.483
   57293.31763772          2.82          6.34       197.203        72.446        13.830       162.369
