#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56291.50526896          5.84          0.20       289.979       -31.239        81.047        58.786
   56291.50674534          2.74          0.84        60.475        46.136       311.046       136.179
   56291.50903889          3.62          0.24       175.195        -7.408       197.230        82.515
   56291.51006785          4.54          0.34       190.639       -18.046       182.154        71.878
   56291.51173397          3.13          1.53       188.107        19.402       185.294       109.322
   56291.52123097          2.87          0.53        12.326        12.983         4.496       103.061
   56291.53272043          4.20          0.20       220.005       -58.565       160.896        31.378
   56291.53321935          4.98          0.22       248.445       -31.883       132.670        58.088
   56291.53618625          4.30          0.20         6.010       -17.228        16.217        72.847
   56291.53739378          3.08          0.69       100.934        13.641       281.703       103.628
   56291.53987762          2.97          0.50       266.928         0.552       116.636        90.544
   56291.54153265          3.21          1.63       225.857        14.100       158.315       104.043
   56291.54164402          3.54          0.20        25.765        -5.905       358.431        84.165
   56291.54535588          3.39          0.24       138.043         1.135       247.487        91.079
   56291.55016659          2.90          0.53       313.252        43.894        74.082       133.946
   56291.55546275          2.83          0.45        33.045        16.961       356.124       107.028
   56291.55620106          2.79          1.12       215.211        63.735       174.330       153.666
   56291.55943858          4.97          0.26        68.817       -28.948       321.835        61.081
   56291.56084580          4.82          0.20       100.117       -40.156       291.066        49.833
   56291.56411534          2.92          0.36        80.839        75.757       311.149       165.774
   56291.56617233          5.66          1.96        10.069       -48.385        22.991        41.686
   56291.56788529          3.09          0.20       235.044         5.275       158.634        95.228
   56291.56801727          3.01          1.14       330.974         2.014        62.747        92.079
   56291.57188764          4.47          4.06       196.978       -80.434       198.024         9.498
   56291.57460667          3.02          0.76       152.253        44.344       243.799       134.274
   56291.57855590          4.43          0.29       180.129       -51.658       217.393        38.270
   56291.57855785          3.03          0.31       225.595        33.163       171.963       123.104
   56291.57936464          3.23          1.73       150.816        21.799       246.976       111.732
   56291.57997263          4.76          1.08       121.843       -34.675       276.227        55.288
   56291.58766677          3.00          1.28       322.287         7.455        78.532        97.514
   56291.59143153          3.04          0.41        82.286        13.313       319.858       103.327
   56291.59159753          2.63         13.23        85.353        78.419       316.479       168.430
   56291.59500902          2.97          0.61       147.620        51.742       255.778       141.677
   56291.59803652          4.61          0.24        38.433       -24.158         6.136        65.901
   56291.59965221          3.08          2.51       157.326        37.642       247.780       127.570
   56291.60517277          2.82          0.26       344.694        -1.423        62.436        88.648
   56291.61018890          2.95          0.97       218.722        25.678       190.241       115.614
   56291.61151293          5.26          0.25       215.130       -37.699       194.259        52.240
   56291.61346709          3.09          1.70       133.757        35.184       276.319       125.132
   56291.61868440          2.82          0.28       182.039        11.776       229.965       101.700
   56291.62064052          2.85          0.43        11.861        -5.139        40.851        84.934
   56291.62108166          3.23          1.47       272.227        25.325       140.686       115.324
   56291.62382590          2.95          1.13       343.549        46.779        70.343       136.853
   56291.62828150          4.79          0.20       329.131       -63.665        86.264        26.393
   56291.63081639          2.96          0.74       343.653        37.620        72.754       127.693
   56291.63323390          3.05          0.25        63.053        21.854       354.174       111.892
   56291.63658238          5.43          1.28       170.845       -47.050       247.635        42.881
   56291.64145676          3.04          0.29        82.197        10.104       338.010       100.118
   56291.64645486          3.20          0.25       244.418        -5.213       177.611        84.752
   56291.64937323          3.68          0.37         7.602         8.088        55.480        98.162
   56291.65307465          3.28          1.50        15.759        58.408        48.633       148.485
   56291.65340808          3.17          0.47        76.402        71.008       347.916       161.031
   56291.65345471          2.95          0.45        59.732        18.245         4.800       108.286
   56291.66076027          5.70          0.20        95.095       -47.765       332.172        42.232
   56291.66104492          2.89          0.49       261.937        62.125       165.508       152.109
   56291.66220492          3.34          1.61       148.791         7.736       278.916        97.674
   56291.66334631          4.72          0.20         3.021       -20.100        65.108        69.972
   56291.66896972          2.87          0.42       228.829         4.065       201.337        94.013
   56291.67272227          3.10          1.20       101.728        -1.588       329.781        88.401
   56291.67292808          2.95          0.91       189.050        -0.341       242.536        89.586
   56291.67903434          3.09          3.15       116.212        -0.178       317.574        89.793
   56291.68455454          5.78          0.42       321.838       -47.649       113.899        42.403
   56291.69007428          4.83          0.30       266.543       -65.604       171.087        24.389
   56291.69377321          2.70          0.55       201.821         6.279       237.294        96.209
   56291.70027036          5.07          0.20       127.180       -32.480       314.309        57.481
   56291.70104919          2.65          1.13       118.816        43.027       322.854       132.993
   56291.70592340          3.22          0.34       251.962        14.543       191.559       104.516
   56291.71730557          2.97          0.64        23.116        60.387        64.443       150.459
   56291.73203238          2.94          0.51       140.545        31.085       312.344       121.029
   56291.73432968          5.03          0.38       253.458       -28.056       200.264        61.922
   56291.73849532          3.00          0.40       241.527         0.908       213.734        90.871
   56291.74031461          4.30          0.20       267.186       -13.094       188.715        76.899
   56291.74097084          3.16          0.43       162.901        38.764       293.226       128.693
   56291.74284451          4.40          0.25       239.966       -11.106       216.852        78.857
   56291.74347733          5.71          0.33       347.647       -42.285       109.393        47.779
   56291.74366366          3.16          2.36       282.394        10.336       174.746       100.348
   56291.74541972          4.95          0.71        18.477       -77.919        79.365        12.143
   56291.74621258          3.49          0.66         0.294        -0.071        97.748        89.999
   56291.75026130          3.05          0.40       138.037        31.771       321.430       121.718
   56291.75358544          3.40          2.21        32.109        76.184        68.440       166.250
   56291.75834562          2.92          0.73        55.766        68.921        46.496       158.966
   56291.76205662          3.61          0.20       129.250        -7.057       334.512        82.900
   56291.76240410          4.45          0.25        95.158       -18.437         8.745        71.559
   56291.76720816          2.94          0.40       218.550         2.753       247.075        92.696
   56291.76822549          2.89          1.59        63.052        13.704        42.916       103.738
   56291.77900823          2.82          1.29       165.973        11.569       303.901       101.500
   56291.78942059          4.73          0.21       232.139       -20.626       241.483        69.331
   56291.79333561          4.81          0.20        72.394       -26.857        42.686        63.164
   56291.79411755          2.88          1.30       153.760        11.810       321.564       101.747
   56291.79436226          2.89          1.47       234.983         4.176       240.448        94.134
   56291.79586675          5.18          0.20       214.068       -36.878       261.873        53.066
   56291.79687476          3.19          3.57       208.713        32.413       267.640       122.349
   56291.79843769          4.23          0.20       128.078       -12.640       348.823        77.318
   56291.80319434          3.37          0.67       117.838        10.067         0.756       100.035
   56291.80909476          5.26          0.36       121.281       -25.949       359.483        64.017
   56291.81402781          3.06          1.29       255.511        47.127       227.090       137.107
   56291.81614748          5.45          0.20       134.604       -44.718       348.726        45.236
   56291.81711348          3.46          6.04       201.121        75.504       282.611       165.433
   56291.81859904          2.82          0.26       349.928        58.467       134.269       148.539
   56291.81925356          2.85          0.56         2.272        60.468       122.134       150.542
   56291.82150372          3.42          0.37        83.931        -0.477        41.284        89.531
   56291.82428083          3.34          0.58       181.456         5.737       304.766        95.667
   56291.82464602          3.00          1.11       159.668        58.569       326.641       148.500
   56291.82523147          3.02          0.80       292.591        19.592       194.003       109.618
   56291.82660722          2.63          0.49       340.642        47.551       146.450       137.619
   56291.82745736          2.75          3.07        15.590        49.547       111.758       139.618
   56291.83262936          3.45          2.09       121.820         5.738         7.405        95.702
   56291.83622334          3.44          0.33       287.192         2.204       203.350        92.223
   56291.83961873          3.11          0.75       133.528        40.787       358.182       130.738
   56291.83998000          2.80          0.28       216.393         1.968       275.501        91.912
   56291.84346670          4.51          0.20       131.697       -31.706         1.478        58.250
   56291.84461374          2.86          0.84       319.727        23.434       173.860       113.488
   56291.84492124          2.73          1.46       106.292        54.611        27.280       144.591
   56291.84975824          5.71          0.20       259.967       -52.159       235.375        37.830
   56291.85026589          3.26          0.60        22.112        16.453       113.482       106.518
   56291.85071840          2.72          0.94        83.405        30.532        52.315       120.540
   56291.85216789          2.84          2.14       329.950        72.467       166.460       162.531
   56291.85624708          4.62          0.35       247.187       -24.045       250.552        65.930
   56291.86083307          5.56          0.52       297.284       -34.678       202.098        55.352
   56291.86450531          5.74          0.29        42.186       -43.438        98.597        46.609
   56291.86876594          2.74          0.89       192.201        28.373       310.089       118.303
   56291.86883725          3.35          0.61       344.443        22.487       157.874       112.554
   56291.86935062          3.66          0.48       146.316        25.988       356.154       115.928
   56291.86961509          3.30          1.62       237.671        56.616       265.013       146.577
   56291.87267105          2.87          0.79        82.801        11.453        60.871       101.460
   56291.87380234          4.24          0.63       134.938       -27.272         9.181        62.680
   56291.87793859          3.67          0.20       268.912        -7.130       236.678        82.870
   56291.88573189          3.40          0.39       341.322        33.078       167.100       123.146
   56291.88807748          3.05          0.50       282.330        16.430       226.948       106.446
   56291.89272076          2.76          0.78       324.893        13.621       186.049       103.679
   56291.90009700          2.82          0.97        73.255        64.003        80.189       154.023
   56291.90211687          5.76          1.00       130.568       -57.011        23.822        32.945
   56291.90746928          2.93          0.79        79.796        19.461        76.427       109.472
   56291.90803985          4.68          0.20       137.761       -36.835        18.726        53.115
   56291.90927337          5.83          0.31       254.051       -58.737       262.754        31.248
   56291.91126895          3.22          1.15       290.979         2.479       226.654        92.506
   56291.92094696          3.06          0.71       104.292        10.841        56.807       100.821
   56291.92238338          3.43          0.99        11.699        26.914       149.929       116.982
   56291.92366215          4.70          0.98       267.296       -77.798       254.512        12.203
   56291.92381149          3.15          0.45       291.132        53.874       231.116       143.902
   56291.92767720          4.91          0.58       358.441       -41.598       165.109        48.467
   56291.92990741          2.88          0.21       233.886        46.628       290.533       136.586
   56291.93240062          3.01          0.55       124.029        -2.787        41.221        87.172
   56291.93331427          2.84          1.36       309.238        40.006       216.394       130.054
   56291.93817133          3.15          0.42        43.711        27.356       123.595       117.405
   56291.94441192          2.89          0.48       270.054        17.828       259.563       107.831
   56291.94933819          5.33          0.34       255.325       -43.177       275.986        46.811
   56291.94935318          4.54          0.20       341.613       -30.442       189.751        59.621
   56291.95008986          4.83          0.20       125.705       -72.801        46.090        17.159
   56291.95316671          3.04          1.25       182.303         1.337       350.445        91.268
   56291.95558409          3.41          0.25       278.276        56.708       255.459       146.721
   56291.95573010          3.06          0.85       201.026        26.223       332.663       116.158
   56291.95577373          4.98          0.20       313.664       -35.359       219.999        54.689
   56291.95932154          4.71          0.20       191.786       -20.058       343.178        69.877
   56291.96006366          2.79          0.36       221.564        42.185       313.723       132.133
   56291.96625387          2.74          2.26       131.761        10.537        45.698       100.487
   56291.96929931          3.09          0.20       315.842         7.722       222.741        97.774
   56291.96975566          2.89          0.38       292.808        33.667       245.977       123.699
   56291.97349064          3.09          0.39       255.325        -1.829       284.763        88.158
   56291.98096258          3.04          0.59       152.380        11.867        30.394       101.802
   56291.98123234          3.02          0.45       103.710         5.081        79.158        95.060
   56291.98461578          4.83          0.20       303.116       -27.378       240.963        62.663
   56291.98656100          2.93          0.29       233.826        61.645       311.095       151.604
   56291.98779630          3.15          1.05        80.217        31.542       104.984       121.550
   56291.98820457          2.92          1.00       108.682        -0.807        76.710        89.166
   56291.99912751          3.16          0.56       317.630        -0.735       231.714        89.320
   56292.00001516          2.59          0.69       288.807         2.168       260.862        92.195
   56292.00101619          4.89          0.20       118.275       -25.544        71.769        64.419
   56292.01827402          2.93          0.80       276.693        14.421       279.582       104.434
   56292.01910667          3.32          0.22       262.811        -7.791       293.738        82.206
   56292.02019178          2.79          1.19        67.900        60.975       128.913       150.998
   56292.02133061          4.42          0.25       271.624       -14.524       285.718        75.483
   56292.03447447          2.96          1.04       238.816        72.253       323.496       162.218
   56292.03454286          4.75          0.20       128.558       -31.692        73.592        58.261
   56292.03799601          3.25          2.91       334.739        28.201       228.649       118.269
   56292.03834692          2.90          0.71         8.540        31.737       194.947       121.809
   56292.03836870          3.45          0.72       267.650        26.267       295.897       116.270
   56292.04085475          4.38          0.20        14.549       -20.547       189.862        69.518
   56292.04142624          5.20          0.22       246.372       -56.046       318.146        33.934
   56292.04601831          2.92          0.46        90.588        -4.011       115.678        85.982
   56292.04749719          3.07          0.55       105.236        34.022       101.513       123.997
   56292.04759356          3.16          0.32       170.446        24.813        36.385       114.739
   56292.05265501          3.21          2.26       304.202        15.075       264.481       105.120
   56292.05294372          5.56          0.54       101.690       -34.152       107.116        55.827
   56292.05963738          2.66          1.51       248.199        19.066       323.013       109.045
   56292.06005362          3.11          0.44        18.204        49.654       193.095       139.723
   56292.06832576          3.32          0.41       184.426        15.627        29.897       105.555
   56292.06971045          3.02          0.28        84.786        21.736       129.999       111.736
   56292.07623704          3.00          1.12       123.206         8.603        93.955        98.557
   56292.08174839          3.11          0.51        86.605        -4.424       132.559        85.573
   56292.08281854          2.47          0.69       294.048        23.312       285.536       113.348
   56292.08378233          4.00          0.20         7.954       -10.195       211.948        79.873
   56292.08402644          4.93          0.20       328.357       -28.009       251.618        62.053
   56292.08442243          5.08          1.19        99.130       -59.168       121.106        30.813
   56292.08828353          2.85          0.43        89.262        -3.089       132.260        86.904
   56292.09100162          2.89          0.50        21.754        15.140       200.741       105.206
   56292.09502725          2.85          0.34       358.559        60.604       225.392       150.681
   56292.09947171          2.84          3.21       110.562        80.354       114.584       170.320
   56292.10010325          4.86          4.16        74.834       -15.558       150.971        74.453
   56292.10565725          3.14          0.56       352.437         9.576       235.361        99.649
   56292.10656841          2.98          1.45       123.061        27.934       105.027       117.887
   56292.10825432          5.11          0.22       293.304       -24.019       295.407        66.015
   56292.10884675          5.23          0.20       340.584       -57.076       248.341        32.990
   56292.11101106          2.73          0.36       104.319        68.478       125.220       158.452
   56292.11145595          3.17          0.32       112.478         4.598       117.401        94.563
   56292.11349355          5.10          0.20       329.951       -50.557       260.643        39.506
   56292.11998029          3.16          0.54       324.052        34.040       268.944       124.106
   56292.12312828          3.18          1.49       167.749        24.304        66.348       114.229
   56292.12413655          3.24          0.46        26.707        -0.158       207.758        89.904
   56292.12480355          3.13          0.53       190.464        -4.089        44.242        85.841
   56292.12643141          2.79          0.56       117.516         0.222       117.773        90.181
   56292.12829473          3.35          1.38        85.989        20.317       149.945       110.315
   56292.13207417          2.84          0.74       153.888        44.467        83.414       134.394
   56292.13276339          2.96          0.32       303.921        -0.580       293.665        89.466
   56292.13330374          3.13          1.75       132.886        12.641       104.873       102.584
   56292.14103654          2.97          0.73       250.499        31.202       350.117       121.183
   56292.14357248          2.96          0.39       168.770        -0.634        72.710        89.292
   56292.15038339          5.02          0.20       194.589       -54.655        49.317        35.280
   56292.15469306          3.48          0.24       100.778        -3.115       144.717        86.863
   56292.15700502          4.71          0.25       109.909       -71.308       136.604        18.661
   56292.16229946          4.60          0.20       147.683       -64.934       100.622        25.003
   56292.17788216          3.00          0.66       218.024        -7.658        35.839        82.287
   56292.18279704          3.35          0.26       343.080         3.758       272.566        93.832
   56292.18444862          3.25          3.11       324.957        24.263       291.302       114.330
   56292.18706850          2.86          0.84       174.760        44.602        82.423       134.522
   56292.18763644          3.05          0.46        25.585        43.793       231.764       133.861
   56292.18810281          3.06          1.04       317.450        12.300       300.122       102.360
   56292.19053824          2.68          0.82        72.688        26.398       185.706       116.414
   56292.19178145          2.78          0.62       209.953        -4.622        48.931        85.316
   56292.19274368          3.25          0.50       340.615        10.227       278.624       100.302
   56292.20377639          2.86          8.43        25.962         4.275       237.249        94.340
   56292.20424510          2.92          2.17       245.775         7.766        17.624        97.741
   56292.20655034          2.77          0.36       191.660        -2.257        72.556        87.670
   56292.21210505          4.04          0.42       123.193        22.256       142.998       112.207
   56292.21265795          3.05          1.76       359.166        10.499       267.256       100.576
   56292.21487954          3.17          2.99       106.661        58.810       160.434       148.780
   56292.21584733          3.20          0.30       177.608        20.200        89.965       110.121
   56292.21840264          2.95          0.36       284.660        20.664       343.869       110.690
   56292.22430789          4.33          0.27        19.759       -13.706       250.875        76.362
   56292.22491012          4.94          0.20       153.260       -26.580       117.594        63.350
   56292.22581297          2.76          1.62        27.960        28.271       243.186       118.337
   56292.22672277          2.46          0.80       302.267        17.111       329.256       107.158
   56292.23236911          3.01          1.44       275.512        27.918       358.072       117.931
   56292.23355264          2.93          0.74       232.385        29.521        41.620       119.477
   56292.23402497          3.16          1.16        91.396         1.304       182.731        91.296
   56292.23542375          4.91          0.30       292.455       -23.457       342.161        66.578
   56292.23634612          2.80          0.69       140.345        -3.734       134.626        86.202
   56292.23707650          4.89          0.28       319.228       -23.489       315.994        66.571
   56292.23829308          2.90          0.38        22.352        59.050       253.262       149.123
   56292.24153764          5.69          0.27       277.700       -43.930       359.082        46.087
   56292.24189475          3.02          0.69       211.659        35.652        65.352       125.586
   56292.24320019          2.86          0.39       135.380         1.370       142.061        91.310
   56292.25043433          3.03          0.30       234.621        26.074        45.474       116.032
   56292.25068674          3.00          0.31        89.505        31.734       190.589       121.729
   56292.25506723          2.85          1.05       199.030        67.912        82.780       157.835
   56292.26176799          5.34          0.21       184.213       -28.748        99.929        61.177
   56292.26350728          4.70          0.20       194.663       -71.544        90.040        18.388
   56292.26475529          2.68          1.92         5.421        36.149       279.797       126.229
   56292.26516413          4.93          0.24        56.279       -25.409       229.124        64.627
   56292.26968840          3.37          0.51        97.773         3.643       189.225        93.626
   56292.27471579          3.13          0.23       208.785        45.531        80.084       135.461
   56292.27825101          2.83          0.94        43.053        18.596       247.024       108.650
   56292.28061755          2.95          0.47       298.072        17.001       352.908       107.043
   56292.28110809          3.14          1.46       154.839         2.468       136.288        92.394
   56292.28744409          5.04          0.20        15.464       -64.250       278.007        25.819
   56292.29518823          2.91          0.39        13.162        22.502       283.042       112.579
   56292.29703906          3.08          0.84        83.560        -0.519       213.317        89.485
   56292.31413154          3.35          0.22        36.071        -7.185       266.984        82.875
   56292.31590873          4.64          0.28       122.747       -30.378       180.977        59.577
   56292.32379513          3.04          0.44       312.524        12.562       354.034       102.619
   56292.32404429          4.69          0.29       339.198       -76.615       327.343        13.455
   56292.32789179          2.17          1.04       328.215         7.851       339.813        97.921
   56292.32801985          3.03          0.90       339.328         9.350       328.744        99.426
   56292.32930816          3.24          1.23        51.052         7.645       257.466        97.691
   56292.33194814          3.87          0.20        69.142        -3.091       240.340        86.932
   56292.33549067          3.53          1.62       197.704         7.026       113.063        96.951
   56292.33564913          2.30          2.51       246.467        82.337        64.937       172.305
   56292.33578600          2.90          2.68        23.678        49.733       287.146       139.808
   56292.34548441          3.07          1.85        26.898        25.458       287.451       115.529
   56292.34602729          3.25          0.56       115.287        41.029       199.211       130.991
   56292.34754641          4.79          0.28       331.955       -76.474       343.032        13.593
   56292.35128672          2.97          1.98        12.994        51.950       303.443       142.030
   56292.35213282          5.93          0.74        66.271       -45.935       250.568        44.092
   56292.35224318          3.20          1.61       356.344         0.695       320.467        90.774
   56292.35626475          2.89          1.18       299.377        34.507        18.937       124.550
   56292.35818010          5.13          0.23       300.163       -70.698        18.614        19.342
   56292.35872375          4.08          0.31        65.552       -14.552       253.611        75.477
   56292.35987981          3.12          0.68       108.748        29.681       210.769       119.652
   56292.36190161          3.50          3.05       284.089        45.891        36.294       135.913
   56292.37148762          4.74          0.20       238.453       -80.753        84.905         9.211
   56292.37216089          3.89          1.45        16.112        49.234       307.858       139.313
   56292.37688551          5.87          0.43       340.683       -41.371       345.004        48.701
   56292.37704884          5.36          0.36        60.310       -60.572       265.569        29.462
   56292.38159666          3.46          0.47        93.850        25.904       233.511       115.896
   56292.38271609          2.97          0.24        42.402        37.254       285.361       127.314
   56292.38869762          3.11          3.52       282.197        45.698        47.860       135.717
   56292.39854008          2.87          0.96       294.809        40.689        38.782       130.725
   56292.40784472          4.15          0.20        93.273       -14.512       243.622        75.482
   56292.41417624          3.01          1.43       185.910        38.967       153.263       128.884
   56292.41540813          2.95          0.37       334.451        39.612         5.192       129.687
   56292.41572190          2.56          0.59       155.230        13.814       184.483       103.739
   56292.41686672          3.03          0.60       203.707        54.710       136.480       144.633
   56292.42188706          3.23          0.78        22.712        40.649       319.210       130.725
   56292.42743293          3.13          0.66        74.310        11.460       269.621       101.481
   56292.43138590          3.04          3.52         8.554        58.208       336.805       148.291
   56292.43786486          2.78          0.86       152.966        48.174       194.707       138.099
   56292.44233221          5.16          0.38        14.221       -31.935       335.121        58.138
   56292.44683692          2.89          1.62       216.669        50.372       134.349       140.304
   56292.45049053          2.88          0.32       264.282        12.952        88.018       102.943
   56292.45197262          5.25          0.26       163.275       -60.266       189.571        29.663
   56292.45333854          3.24          1.37       170.534        21.514       182.762       111.434
   56292.45636302          5.01          0.21       164.131       -25.665       190.272        64.261
   56292.45855231          3.47          1.66       270.315        18.598        84.904       108.597
   56292.46410326          3.28          0.25        38.003        -1.372       319.185        88.690
   56292.46908095          2.71          1.42       139.377        13.422       219.592       103.361
   56292.47256225          3.76          3.86        17.115        53.412       343.097       143.492
   56292.47833507          2.57          1.57       120.788         9.331       241.522        99.291
   56292.49224234          5.31          0.31       223.690       -54.334       143.589        35.611
   56292.50074244          3.16          0.78       266.844         6.890       103.587        96.883
   56292.50219735          3.06          0.37       233.576         2.124       137.372        92.076
   56292.50714767          3.12          0.65       306.524         1.996        66.211        92.041
   56292.50797654          5.06          0.22       300.541       -64.850        72.354        25.186
   56292.51624708          2.90          0.59       222.154        -2.290       153.859        87.651
   56292.51987677          3.20          0.58        36.075         1.334       341.244        91.398
   56292.52073331          3.55          0.21       162.928        -7.097       214.704        82.829
   56292.52655104          5.68          0.20       127.666       -43.164       252.119        46.792
   56292.53245369          3.00          0.78       210.770        17.640       171.107       107.570
   56292.53466778          2.92          0.43       105.861        26.217       276.758       116.197
   56292.53505704          2.87          0.58        13.469        65.450         9.299       155.531
   56292.53805287          2.54          2.55       133.236        27.768       250.613       117.715
   56292.53959756          2.78          0.82        14.898        63.966         9.507       154.046
   56292.54412670          4.88          0.20       226.757       -21.021       159.303        68.926
   56292.54489001          5.07          0.30        92.533       -28.350       293.855        61.649
   56292.54757671          3.07          1.46        59.448        37.867       327.818       127.911
   56292.54988258          3.30          0.36         6.743        14.973        21.410       105.051
   56292.55836303          2.80          0.85        47.274        35.456       343.899       125.512
   56292.55881784          4.50          1.23        79.746       -72.166       311.850        17.849
   56292.55937587          5.28          0.33       310.263       -27.397        81.292        62.649
   56292.56281819          5.36          0.32       324.544       -37.465        68.249        52.593
   56292.56432829          4.73          0.26        30.495       -23.842         2.888        66.223
   56292.58258084          2.87          0.60       110.605        15.415       289.328       105.390
   56292.58910777          2.90          1.98       336.172        19.657        66.158       109.726
   56292.59297028          2.38          1.81       180.842        59.966       222.861       149.885
   56292.60155251          3.03          3.60        61.916        61.193       344.763       151.234
   56292.60278635          3.04          2.00       205.440         9.784       201.818        99.713
   56292.61105626          2.77          0.79       222.187        35.197       188.088       125.136
   56292.61570228          4.29          0.20       224.699       -23.690       187.197        66.256
   56292.61804603          4.55          0.21       256.161       -71.133       156.405        18.847
   56292.62043737          3.30          0.40       159.905        -5.206       253.719        84.725
   56292.62076725          2.83          1.56       233.419        76.049       180.572       165.997
   56292.62583160          3.55          0.28       334.208        17.177        81.377       107.244
   56292.62651243          3.32          1.93       357.410         5.185        58.409        95.260
   56292.62910471          3.92          2.38       253.426       -31.435       163.290        58.541
   56292.63076225          3.27          0.41       244.323        35.317       173.080       125.279
   56292.63309325          3.41          1.26       128.224        54.584       289.875       144.539
   56292.63439742          3.28          0.86       129.590         6.779       289.061        96.734
   56292.63685646          3.08          0.82       181.522        10.451       238.028       100.376
   56292.63696237          3.26          0.37       262.909        38.281       156.745       128.267
   56292.63736638          3.02          1.97       120.845        24.837       298.854       114.801
   56292.63929962          3.05          1.55       130.173         0.897       290.254        90.852
   56292.64529994          2.99          0.54        58.427        39.297         4.117       129.341
   56292.64757966          2.98          0.23       184.534         7.946       238.888        97.870
   56292.64956181          3.72          0.23       116.064        -7.731       308.078        82.240
   56292.65048343          4.94          0.21       336.544       -26.850        87.913        63.214
   56292.65886447          2.60          2.01       305.917        53.029       121.669       143.070
   56292.67312675          2.93          0.78       160.082        14.078       272.552       104.009
   56292.67429510          3.24          0.61       295.408         3.903       137.668        93.930
   56292.67847045          2.80          0.24       250.286        28.840       184.330       118.810
   56292.68382815          2.93          4.45       310.281         5.998       126.237        96.042
   56292.68767286          2.41          3.82       147.548        80.707       290.069       170.644
   56292.68770469          4.83          2.87        78.448       -89.130         3.650         0.888
   56292.69397515          3.13          0.43       308.878        58.563       131.397       148.608
   56292.70182344          3.29          1.53       210.693        40.217       232.341       130.149
   56292.70199726          2.74          1.38        46.060        24.591        36.979       114.645
   56292.70225047          2.97          0.25        17.228        58.162        65.899       148.237
   56292.70641052          2.80         11.13       237.629        76.741       207.298       166.696
   56292.70934395          3.20          0.29       117.248        -3.187       328.468        86.783
   56292.71305235          3.29          1.05       314.595        10.930       132.477       100.978
   56292.71454234          2.93          1.75        77.276         8.467        10.303        98.486
   56292.71838920          3.01          1.61        73.581        11.981        15.383       102.005
   56292.71910377          3.05          1.38        71.122        18.439        18.092       108.466
   56292.71976128          3.10          0.86       224.753        36.448       224.765       126.392
   56292.72247363          2.86          0.36        68.207        -2.132        22.248        87.897
   56292.72662287          2.40          0.91       184.307        32.116       267.649       122.041
   56292.72752524          2.91          1.98        18.290        11.179        73.987       101.248
   56292.72781787          3.66          0.44       108.625        39.422       343.698       129.402
   56292.72845950          3.49          0.82       357.858        15.235        94.763       105.307
   56292.72889848          2.99          0.66       268.571        10.395       184.224       100.390
   56292.73133700          2.84          0.86       284.826        13.352       168.853       103.367
   56292.73703196          3.19          1.70        21.069        44.936        74.619       135.007
   56292.73809535          2.91          2.91       273.569        40.473       182.596       130.474
   56292.74001594          3.16          1.22       275.826        30.968       181.013       120.972
   56292.74465664          5.09          1.89       268.968        -6.593       189.495        83.403
   56292.74781231          3.19          1.95       106.346        54.152       353.154       144.134
   56292.74808159          2.72          1.52       124.166        50.015       335.457       139.975
   56292.75441068          3.27          0.27       200.446         4.065       261.543        93.997
   56292.75647993          3.14          0.43        57.546         4.123        45.179        94.163
   56292.75800860          4.79          0.41       217.114       -19.779       246.160        70.165
   56292.76056005          3.06          1.09       138.886        73.105       325.147       163.050
   56292.76392464          2.98          0.68       320.264         5.659       145.166        95.711
   56292.76632804          3.50          0.43       119.254         1.220       347.027        91.188
   56292.76979613          3.60          0.46       126.616        -9.386       340.928        80.574
   56292.77369977          3.89          0.38       327.786         1.350       141.168        91.407
   56292.77513612          3.00          5.61        18.982        32.929        90.471       122.998
   56292.77529339          5.29          0.42        10.831       -64.175        98.716        25.888
   56292.77689382          5.34          0.65         0.056       -33.949       110.046        56.117
   56292.78548079          4.36          0.20       127.990       -14.991       345.222        74.968
   56292.78624171          3.77          0.28       320.214        -6.948       153.262        83.103
   56292.78972535          2.62          2.46        65.937         7.103        48.784        97.133
   56292.79089875          5.27          0.33       148.836       -37.013       326.345        52.931
   56292.79161569          3.10          0.47        49.127         5.705        66.281        95.752
   56292.79254896          4.71          0.54       324.315       -29.483       151.420        60.570
   56292.79445693          3.15          0.53       155.026        11.630       321.407       101.567
   56292.79465094          4.71          0.20       292.501       -20.046       183.993        69.978
   56292.79477006          2.76          1.82        72.111        43.866        44.374       133.890
   56292.79859679          2.88          0.46        21.752         4.107        96.182        94.172
   56292.80142163          3.04          0.30       101.929        17.627        16.999       107.613
   56292.80697958          3.99          1.81       166.513        34.339       314.436       124.268
   56292.80744573          3.36          0.96       311.235         9.962       169.910       100.007
   56292.80892973          5.14          0.20       125.568       -35.635       356.133        54.327
   56292.81089314          3.06          0.76       190.115        10.560       292.262       100.490
   56292.81440684          2.99          0.23       286.285        19.605       197.389       109.624
   56292.81482024          2.88          0.27        69.568        -5.475        54.227        84.549
   56292.81669839          3.13          0.61       210.192         4.521       274.284        94.460
   56292.81676677          3.05          2.97       155.220         1.100       329.272        91.037
   56292.81819071          3.14          0.64        23.598         4.143       101.408        94.207
   56292.81889880          2.90          8.21       224.981        56.579       260.363       146.526
   56292.81903289          3.87          0.39        52.432        -8.497        72.886        81.544
   56292.82059170          3.44          2.74       228.964        85.281       257.574       175.230
   56292.82096251          2.92          0.78       352.892        14.256       133.122       104.325
